ID	len	gc	PS	Presence
g10135	1392	0.426724	Magnoliophyta	no-match
g10136	747	0.398929	Brassicaceae	no-match
g10137	1425	0.414035	Embryophyta	no-match
g10138	1125	0.459556	Arabidopsis_thaliana	no-match
g10139	663	0.458522	Arabidopsis	no-match
g1014	1341	0.43997	cellular_organisms	match
g10140	237	0.50211	Arabidopsis	no-match
g10141	378	0.439153	Arabidopsis_thaliana	match
g10142	1086	0.456722	cellular_organisms	match
g10143	342	0.400585	Magnoliophyta	match
g10144	585	0.434188	Mesangiospermae	no-match
g10145	486	0.419753	Eukaryota	no-match
g10146	1215	0.465844	Pentapetalae	no-match
g10147	390	0.507692	Arabidopsis_thaliana	no-match
g10148	936	0.496795	cellular_organisms	no-match
g10149	693	0.458874	Eukaryota	no-match
g1015	3684	0.465798	cellular_organisms	match
g10150	918	0.479303	Magnoliophyta	no-match
g10151	1092	0.516484	Arabidopsis_thaliana	no-match
g10152	297	0.518519	Arabidopsis_thaliana	no-match
g10153	273	0.498168	Arabidopsis_thaliana	no-match
g10154	1206	0.436982	Embryophyta	match
g10155	1206	0.480929	cellular_organisms	match
g10156	5175	0.420097	cellular_organisms	match
g10157	660	0.477273	Brassicaceae	no-match
g10158	8706	0.442683	cellular_organisms	no-match
g10159	2049	0.449	Eukaryota	no-match
g1016	333	0.522523	Magnoliophyta	match
g10160	1860	0.486022	rosids	no-match
g10161	324	0.475309	Arabidopsis_thaliana	no-match
g10162	420	0.492857	Arabidopsis	no-match
g10163	1143	0.526684	Arabidopsis	no-match
g10164	1005	0.511443	Arabidopsis	no-match
g10165	1530	0.441176	cellular_organisms	no-match
g10166	315	0.479365	Arabidopsis_thaliana	no-match
g10167	498	0.471888	Arabidopsis_thaliana	match
g10168	2172	0.459024	cellular_organisms	match
g10169	1185	0.434599	Mesangiospermae	match
g1017	1236	0.458738	cellular_organisms	match
g10170	2538	0.383373	Eukaryota	no-match
g10171	876	0.401826	Mesangiospermae	no-match
g10172	291	0.391753	Brassicaceae	no-match
g10173	735	0.442177	Mesangiospermae	no-match
g10174	1098	0.388889	Magnoliophyta	no-match
g10175	1338	0.387145	Magnoliophyta	no-match
g10176	768	0.361979	Mesangiospermae	no-match
g10177	600	0.398333	Brassicaceae	no-match
g10178	1164	0.408076	Mesangiospermae	match
g10179	930	0.425806	Mesangiospermae	match
g1018	249	0.453815	Brassicaceae	no-match
g10180	441	0.405896	Pentapetalae	no-match
g10181	315	0.374603	Eukaryota	no-match
g10182	834	0.394484	Mesangiospermae	no-match
g10183	2547	0.436199	Eukaryota	match
g10184	204	0.534314	Arabidopsis_thaliana	match
g10185	621	0.460548	Arabidopsis_thaliana	match
g10186	1872	0.447115	cellular_organisms	match
g10187	648	0.408951	cellular_organisms	match
g10188	336	0.53869	Arabidopsis_thaliana	no-match
g10189	231	0.419913	Arabidopsis_thaliana	no-match
g1019	1050	0.44381	Magnoliophyta	match
g10190	714	0.415966	Camelineae	no-match
g10191	477	0.505241	Arabidopsis_thaliana	no-match
g10192	2094	0.407354	Eukaryota	match
g10193	1950	0.443077	cellular_organisms	match
g10194	2466	0.438767	cellular_organisms	match
g10195	894	0.39038	Mesangiospermae	match
g10196	1155	0.417316	Mesangiospermae	match
g10197	1002	0.409182	Eukaryota	match
g10198	513	0.438596	Arabidopsis_thaliana	match
g10199	318	0.402516	Arabidopsis_thaliana	no-match
g102	1626	0.509225	cellular_organisms	match
g1020	237	0.43038	malvids	match
g10200	5697	0.441109	Eukaryota	match
g10201	1629	0.444444	Streptophytina	match
g10202	324	0.404321	Eukaryota	no-match
g10203	1668	0.411871	Eukaryota	no-match
g10204	789	0.413181	Eukaryota	no-match
g10205	285	0.435088	Arabidopsis_thaliana	no-match
g10206	447	0.49217	Brassicaceae	no-match
g10207	666	0.466967	Arabidopsis_thaliana	no-match
g10208	429	0.475524	Arabidopsis	no-match
g10209	405	0.451852	Brassicaceae	no-match
g1021	1290	0.427907	Eukaryota	match
g10210	735	0.406803	Eukaryota	match
g10211	1848	0.442641	cellular_organisms	match
g10212	1806	0.441307	cellular_organisms	match
g10213	1359	0.414275	cellular_organisms	match
g10214	510	0.482353	Embryophyta	match
g10215	804	0.477612	Eukaryota	no-match
g10216	2052	0.500975	Eukaryota	no-match
g10217	282	0.51773	Arabidopsis_thaliana	no-match
g10218	1305	0.449808	cellular_organisms	match
g10219	720	0.438889	Eukaryota	no-match
g1022	1287	0.438228	Eukaryota	match
g10220	1206	0.417081	Eukaryota	no-match
g10221	483	0.399586	Eukaryota	no-match
g10222	1458	0.425926	Viridiplantae	no-match
g10223	372	0.513441	Arabidopsis_thaliana	match
g10224	723	0.474412	Eukaryota	no-match
g10225	2853	0.526814	Eukaryota	no-match
g10226	693	0.414141	Pentapetalae	no-match
g10227	372	0.451613	Arabidopsis_thaliana	no-match
g10228	1371	0.474836	Pentapetalae	no-match
g10229	624	0.402244	Pentapetalae	no-match
g1023	1422	0.447961	cellular_organisms	match
g10230	1728	0.380208	Magnoliophyta	no-match
g10231	555	0.407207	Arabidopsis_thaliana	no-match
g10232	702	0.393162	Mesangiospermae	match
g10233	1986	0.415911	Magnoliophyta	match
g10234	2031	0.415559	Magnoliophyta	no-match
g10235	1107	0.422764	Magnoliophyta	no-match
g10236	4074	0.39838	cellular_organisms	no-match
g10237	4506	0.439636	cellular_organisms	no-match
g10238	510	0.403922	Arabidopsis	no-match
g10239	1074	0.459032	Eukaryota	match
g1024	1404	0.43661	cellular_organisms	match
g10240	774	0.408269	Eukaryota	no-match
g10241	1134	0.467372	Eukaryota	match
g10242	543	0.425414	Brassicaceae	no-match
g10243	516	0.412791	Magnoliophyta	match
g10244	363	0.385675	Mesangiospermae	match
g10245	318	0.443396	Pentapetalae	no-match
g10246	1038	0.463391	Eukaryota	no-match
g10247	300	0.466667	Eukaryota	no-match
g10248	846	0.433806	Eukaryota	no-match
g10249	744	0.46371	Magnoliophyta	no-match
g1025	4200	0.439286	cellular_organisms	match
g10250	324	0.478395	Arabidopsis_thaliana	no-match
g10251	384	0.486979	Arabidopsis_thaliana	no-match
g10252	507	0.526627	Arabidopsis_thaliana	no-match
g10253	528	0.513258	Brassicaceae	match
g10254	621	0.460548	Brassicaceae	no-match
g10255	1173	0.449275	Pentapetalae	no-match
g10256	714	0.432773	Arabidopsis	no-match
g10257	1215	0.430453	rosids	no-match
g10258	468	0.433761	Arabidopsis	no-match
g10259	2688	0.453497	Eukaryota	no-match
g1026	504	0.507937	Magnoliophyta	match
g10260	318	0.41195	Mesangiospermae	no-match
g10261	2598	0.430716	Eukaryota	no-match
g10262	369	0.420054	Eukaryota	match
g10263	1956	0.43047	cellular_organisms	match
g10264	1119	0.4084	Eukaryota	match
g10265	282	0.492908	Mesangiospermae	match
g10266	3648	0.402961	cellular_organisms	match
g10267	954	0.373166	Mesangiospermae	no-match
g10268	684	0.422515	Magnoliophyta	match
g10269	1557	0.449583	cellular_organisms	match
g1027	1257	0.445505	Streptophyta	match
g10270	756	0.42328	Eukaryota	match
g10271	2343	0.444302	Eukaryota	match
g10272	2427	0.387309	Pentapetalae	no-match
g10273	1332	0.387387	Magnoliophyta	no-match
g10274	1113	0.380952	Eukaryota	no-match
g10275	2262	0.387268	Eukaryota	match
g10276	1824	0.439693	cellular_organisms	match
g10277	225	0.555556	Arabidopsis_thaliana	no-match
g10278	681	0.461087	Magnoliophyta	no-match
g10279	585	0.471795	Brassicaceae	no-match
g1028	1011	0.436202	Tracheophyta	match
g10280	810	0.42716	Magnoliophyta	no-match
g10281	1029	0.512148	Arabidopsis_thaliana	no-match
g10282	1410	0.5	Brassicaceae	no-match
g10283	300	0.433333	Arabidopsis_thaliana	no-match
g10284	558	0.455197	Magnoliophyta	no-match
g10285	1842	0.399023	cellular_organisms	no-match
g10286	261	0.45977	Camelineae	no-match
g10287	294	0.554422	Arabidopsis	no-match
g10288	705	0.394326	Eukaryota	match
g10289	1836	0.437908	Eukaryota	no-match
g1029	711	0.427567	Viridiplantae	match
g10290	1716	0.441725	Eukaryota	no-match
g10291	387	0.509044	Arabidopsis_thaliana	no-match
g10292	348	0.485632	Mesangiospermae	no-match
g10293	858	0.455711	Mesangiospermae	no-match
g10294	471	0.509554	Mesangiospermae	no-match
g10295	303	0.511551	Brassicaceae	match
g10296	1611	0.450031	cellular_organisms	match
g10297	1143	0.442695	cellular_organisms	match
g10298	561	0.461676	malvids	match
g10299	312	0.378205	Eukaryota	no-match
g103	738	0.5	Mesangiospermae	match
g1030	1044	0.45977	cellular_organisms	match
g10300	741	0.453441	Brassicaceae	match
g10301	1062	0.426554	Magnoliophyta	match
g10302	1788	0.387584	cellular_organisms	no-match
g10303	642	0.369159	Eukaryota	no-match
g10304	618	0.378641	Eukaryota	no-match
g10305	1008	0.400794	Viridiplantae	no-match
g10306	651	0.374808	Brassicaceae	no-match
g10307	1269	0.409771	Eukaryota	no-match
g10308	954	0.454927	Brassicaceae	no-match
g10309	261	0.444444	Brassicaceae	no-match
g1031	2109	0.435752	Eukaryota	match
g10310	663	0.493213	Arabidopsis	no-match
g10311	1326	0.422323	Mesangiospermae	no-match
g10312	603	0.457711	Brassicaceae	no-match
g10313	237	0.434599	Mesangiospermae	no-match
g10314	231	0.363636	Brassicaceae	match
g10315	846	0.490544	Arabidopsis_thaliana	no-match
g10316	309	0.414239	Arabidopsis_thaliana	no-match
g10317	1293	0.428461	Eukaryota	no-match
g10318	1095	0.446575	Eukaryota	no-match
g10319	210	0.414286	Arabidopsis_thaliana	no-match
g1032	1014	0.447732	Eukaryota	match
g10320	510	0.443137	Mesangiospermae	no-match
g10321	363	0.429752	Mesangiospermae	match
g10322	1002	0.458084	Eukaryota	no-match
g10323	1146	0.471204	Magnoliophyta	no-match
g10324	510	0.492157	Mesangiospermae	no-match
g10325	477	0.540881	Arabidopsis_thaliana	no-match
g10326	384	0.463542	Arabidopsis_thaliana	no-match
g10327	678	0.441003	Arabidopsis_thaliana	match
g10328	645	0.516279	Arabidopsis_thaliana	no-match
g10329	1227	0.441728	Mesangiospermae	no-match
g1033	1992	0.481426	cellular_organisms	match
g10330	2184	0.431777	cellular_organisms	no-match
g10331	909	0.443344	Eukaryota	no-match
g10332	309	0.508091	Arabidopsis_thaliana	match
g10333	426	0.549296	Arabidopsis	no-match
g10334	2022	0.526706	Brassicaceae	no-match
g10335	600	0.426667	Magnoliophyta	no-match
g10336	807	0.402726	Streptophytina	no-match
g10337	669	0.440957	Mesangiospermae	no-match
g10338	552	0.431159	Brassicaceae	no-match
g10339	936	0.422009	Magnoliophyta	no-match
g1034	2616	0.420107	cellular_organisms	match
g10340	2226	0.427673	Eukaryota	no-match
g10341	2682	0.394482	cellular_organisms	match
g10342	558	0.419355	Viridiplantae	no-match
g10343	942	0.408705	Mesangiospermae	no-match
g10344	783	0.407407	Brassicaceae	no-match
g10345	3120	0.380769	Eukaryota	match
g10346	1548	0.374677	cellular_organisms	no-match
g10347	312	0.448718	Arabidopsis_thaliana	no-match
g10348	477	0.431866	Eukaryota	no-match
g10349	1044	0.386015	Mesangiospermae	match
g1035	729	0.38546	rosids	match
g10350	2559	0.39703	cellular_organisms	match
g10351	1272	0.411164	cellular_organisms	match
g10352	1239	0.464891	Streptophyta	match
g10353	201	0.502488	Arabidopsis_thaliana	no-match
g10354	315	0.412698	Eukaryota	no-match
g10355	1122	0.435829	cellular_organisms	match
g10356	699	0.462089	cellular_organisms	no-match
g10357	624	0.451923	Viridiplantae	match
g10358	279	0.397849	Brassicaceae	no-match
g10359	1353	0.395418	Eukaryota	no-match
g1036	1161	0.491817	Viridiplantae	match
g10360	486	0.493827	cellular_organisms	match
g10361	972	0.465021	Brassicaceae	no-match
g10362	594	0.461279	Magnoliophyta	no-match
g10363	429	0.473193	Streptophytina	no-match
g10364	405	0.469136	Magnoliophyta	no-match
g10365	510	0.460784	Brassicaceae	no-match
g10366	486	0.489712	cellular_organisms	match
g10367	900	0.42	cellular_organisms	match
g10368	432	0.456019	Arabidopsis_thaliana	no-match
g10369	498	0.516064	Magnoliophyta	no-match
g1037	867	0.453287	cellular_organisms	match
g10370	1179	0.483461	Viridiplantae	no-match
g10371	477	0.438155	Eukaryota	no-match
g10372	1011	0.475767	Eukaryota	no-match
g10373	1173	0.490196	Eukaryota	no-match
g10374	2757	0.528473	Eukaryota	no-match
g10375	477	0.419287	cellular_organisms	match
g10376	543	0.438306	cellular_organisms	no-match
g10377	1479	0.469912	cellular_organisms	match
g10378	1890	0.418519	Viridiplantae	match
g10379	1713	0.418564	cellular_organisms	match
g1038	1071	0.42577	Mesangiospermae	no-match
g10380	423	0.475177	Arabidopsis	match
g10381	1089	0.41506	Mesangiospermae	match
g10382	1887	0.441971	cellular_organisms	match
g10383	1887	0.448331	cellular_organisms	match
g10384	831	0.433213	cellular_organisms	match
g10385	597	0.40536	Brassicaceae	match
g10386	987	0.47923	Streptophyta	match
g10387	3492	0.449599	Pentapetalae	no-match
g10388	609	0.44335	Brassicaceae	no-match
g10389	1200	0.495	Brassicaceae	no-match
g1039	2265	0.421634	cellular_organisms	match
g10390	708	0.456215	Pentapetalae	no-match
g10391	1248	0.43109	Eukaryota	no-match
g10392	378	0.449735	Streptophytina	no-match
g10393	990	0.447475	Camelineae	no-match
g10394	276	0.452899	Arabidopsis_thaliana	match
g10395	390	0.423077	Brassicaceae	no-match
g10396	1683	0.392157	Arabidopsis_thaliana	match
g10397	1905	0.433071	Eukaryota	match
g10398	441	0.473923	Eukaryota	match
g10399	1155	0.415584	Eukaryota	match
g104	1305	0.532567	cellular_organisms	match
g1040	1995	0.413534	Eukaryota	match
g10400	1305	0.450575	cellular_organisms	match
g10401	300	0.403333	Magnoliophyta	match
g10402	876	0.452055	Streptophyta	match
g10403	759	0.445323	Eukaryota	match
g10404	306	0.473856	cellular_organisms	match
g10405	426	0.488263	cellular_organisms	match
g10406	576	0.557292	rosids	match
g10407	327	0.452599	Tracheophyta	match
g10408	1161	0.417743	cellular_organisms	match
g10409	1038	0.421002	cellular_organisms	match
g1041	2268	0.412698	cellular_organisms	match
g10410	801	0.470662	Eukaryota	no-match
g10411	777	0.419562	Eukaryota	no-match
g10412	2820	0.425887	Eukaryota	no-match
g10413	996	0.438755	malvids	no-match
g10414	339	0.454277	Brassicaceae	no-match
g10415	699	0.41774	Mesangiospermae	no-match
g10416	1785	0.429692	Eukaryota	no-match
g10417	855	0.463158	Mesangiospermae	match
g10418	1131	0.387268	Eukaryota	no-match
g10419	1107	0.371274	Magnoliophyta	no-match
g1042	351	0.415954	Magnoliophyta	no-match
g10420	1773	0.509306	cellular_organisms	match
g10421	675	0.431111	Mesangiospermae	no-match
g10422	4311	0.413593	Viridiplantae	no-match
g10423	312	0.445513	Magnoliophyta	no-match
g10424	1404	0.451567	Mesangiospermae	no-match
g10425	2709	0.396456	cellular_organisms	no-match
g10426	879	0.410694	cellular_organisms	no-match
g10427	282	0.542553	Magnoliophyta	match
g10428	408	0.431373	Mesangiospermae	match
g10429	1581	0.469956	Embryophyta	match
g1043	3549	0.426317	cellular_organisms	match
g10430	558	0.410394	Arabidopsis	match
g10431	1194	0.407873	Viridiplantae	no-match
g10432	1152	0.401042	cellular_organisms	no-match
g10433	285	0.536842	Arabidopsis_thaliana	no-match
g10434	300	0.506667	Arabidopsis_thaliana	no-match
g10435	1278	0.399844	cellular_organisms	match
g10436	339	0.451327	Mesangiospermae	no-match
g10437	372	0.497312	Embryophyta	match
g10438	837	0.408602	Mesangiospermae	no-match
g10439	408	0.433824	rosids	no-match
g1044	1092	0.452381	cellular_organisms	match
g10440	282	0.397163	Brassicaceae	no-match
g10441	375	0.389333	Magnoliophyta	no-match
g10442	1812	0.392936	Streptophyta	no-match
g10443	2952	0.393631	cellular_organisms	match
g10444	1446	0.432918	cellular_organisms	match
g10445	396	0.555556	Arabidopsis_thaliana	no-match
g10446	618	0.488673	Mesangiospermae	no-match
g10447	324	0.462963	Magnoliophyta	no-match
g10448	2847	0.471022	cellular_organisms	no-match
g10449	1272	0.519654	Arabidopsis	match
g1045	1770	0.444633	Eukaryota	match
g10450	429	0.449883	Brassicaceae	no-match
g10451	294	0.479592	Tracheophyta	no-match
g10452	642	0.495327	cellular_organisms	match
g10453	2739	0.389923	Tracheophyta	no-match
g10454	2331	0.380523	Eukaryota	no-match
g10455	702	0.374644	Magnoliophyta	no-match
g10456	405	0.48642	Tracheophyta	match
g10457	1425	0.416842	Magnoliophyta	match
g10458	612	0.419935	Brassicaceae	match
g10459	2286	0.387577	Pentapetalae	no-match
g1046	447	0.53915	cellular_organisms	match
g10460	1998	0.385385	Eukaryota	no-match
g10461	2220	0.386937	Eukaryota	no-match
g10462	642	0.492212	cellular_organisms	match
g10463	1182	0.42132	cellular_organisms	match
g10464	762	0.426509	Eukaryota	match
g10465	426	0.422535	Camelineae	no-match
g10466	1248	0.385417	Mesangiospermae	no-match
g10467	384	0.382812	Eukaryota	no-match
g10468	702	0.353276	Eukaryota	no-match
g10469	378	0.39418	Mesangiospermae	no-match
g1047	1227	0.479218	Eukaryota	match
g10470	651	0.391705	Arabidopsis_thaliana	no-match
g10471	1260	0.411111	Streptophyta	match
g10472	585	0.442735	Eukaryota	match
g10473	330	0.445455	Brassicaceae	no-match
g10474	606	0.40429	Eukaryota	match
g10475	891	0.494949	Viridiplantae	match
g10476	462	0.450216	Arabidopsis_thaliana	no-match
g10477	2235	0.453691	cellular_organisms	match
g10478	618	0.444984	cellular_organisms	match
g10479	1149	0.496084	cellular_organisms	match
g1048	1551	0.439072	Eukaryota	match
g10480	366	0.368852	Embryophyta	match
g10481	486	0.473251	Arabidopsis	match
g10482	315	0.488889	Arabidopsis_thaliana	no-match
g10483	621	0.383253	Camelineae	no-match
g10484	360	0.497222	Brassicaceae	match
g10485	579	0.407599	Mesangiospermae	match
g10486	1761	0.413401	Viridiplantae	match
g10487	321	0.426791	Arabidopsis_thaliana	no-match
g10488	1602	0.406991	Viridiplantae	match
g10489	1701	0.45973	Embryophyta	no-match
g1049	456	0.508772	Arabidopsis_thaliana	match
g10490	2142	0.408497	Eukaryota	no-match
g10491	981	0.447503	cellular_organisms	no-match
g10492	1503	0.415835	Viridiplantae	match
g10493	960	0.45	cellular_organisms	match
g10494	1941	0.530139	Mesangiospermae	no-match
g10495	3435	0.482678	cellular_organisms	no-match
g10496	2817	0.518992	Mesangiospermae	match
g10497	960	0.452083	cellular_organisms	match
g10498	990	0.450505	cellular_organisms	match
g10499	1215	0.402469	cellular_organisms	match
g105	2022	0.446588	Eukaryota	match
g1050	1722	0.429152	Viridiplantae	match
g10500	1209	0.408602	cellular_organisms	match
g10501	1215	0.404115	cellular_organisms	match
g10502	1455	0.441237	Eukaryota	match
g10503	1938	0.430857	cellular_organisms	match
g10504	1698	0.431095	Mesangiospermae	no-match
g10505	642	0.422118	Eukaryota	no-match
g10506	315	0.457143	Arabidopsis_thaliana	no-match
g10507	711	0.412096	Magnoliophyta	no-match
g10508	1266	0.432859	Mesangiospermae	no-match
g10509	2106	0.458689	Eukaryota	match
g1051	966	0.444099	Eukaryota	match
g10510	3783	0.416072	Eukaryota	no-match
g10511	2085	0.4753	Mesangiospermae	no-match
g10512	399	0.493734	Brassicaceae	no-match
g10513	2004	0.448104	cellular_organisms	match
g10514	591	0.49577	Eukaryota	match
g10515	468	0.49359	Tracheophyta	match
g10516	453	0.490066	Tracheophyta	match
g10517	1761	0.46167	cellular_organisms	match
g10518	1884	0.410297	Eukaryota	match
g10519	1281	0.409055	Magnoliophyta	match
g1052	1317	0.465452	cellular_organisms	match
g10520	1821	0.41955	Eukaryota	no-match
g10521	2190	0.412785	Eukaryota	no-match
g10522	993	0.446123	Magnoliophyta	match
g10523	354	0.435028	Arabidopsis_thaliana	match
g10524	564	0.448582	cellular_organisms	match
g10525	1740	0.436782	Eukaryota	match
g10526	1263	0.441013	Eukaryota	match
g10527	3069	0.396872	cellular_organisms	no-match
g10528	651	0.391705	Eukaryota	no-match
g10529	1098	0.424408	Eukaryota	match
g1053	1878	0.444089	cellular_organisms	match
g10530	633	0.492891	Mesangiospermae	no-match
g10531	1767	0.449915	Eukaryota	no-match
g10532	1035	0.415459	Streptophyta	match
g10533	675	0.451852	Mesangiospermae	no-match
g10534	948	0.444093	Tracheophyta	match
g10535	1074	0.441341	Streptophyta	match
g10536	774	0.502584	Streptophyta	match
g10537	1086	0.429098	cellular_organisms	match
g10538	1653	0.436177	Eukaryota	no-match
g10539	336	0.392857	Streptophytina	no-match
