ID	len	gc	PS	Presence
case3_00000084	3115	0.430819	cellular_organisms	match
case3_00000085	2460	0.489431	cellular_organisms	match
case3_00000086	1391	0.421999	cellular_organisms	match
case3_00000087	1785	0.45042	cellular_organisms	match
case3_00000088	2026	0.438796	Eukaryota	match
case3_00000089	736	0.427989	cellular_organisms	match
case3_00000090	2995	0.433389	Eukaryota	match
case3_00000091	5495	0.443494	Eukaryota	match
case3_00000092	1649	0.417223	Eukaryota	match
case3_00000093	1828	0.491794	cellular_organisms	match
case3_00000094	738	0.5	Mesangiospermae	match
case3_00000095	1305	0.532567	cellular_organisms	match
case3_00000096	2427	0.428513	Eukaryota	match
case3_00000097	3124	0.478873	cellular_organisms	match
case3_00000098	975	0.471795	Streptophyta	match
case3_00000099	1312	0.487043	cellular_organisms	match
case3_00000100	2177	0.443271	Eukaryota	match
case3_00000101	1609	0.478558	Viridiplantae	match
case3_00000102	604	0.443709	Embryophyta	match
case3_00000104	7461	0.42635	Eukaryota	match
case3_00000105	1064	0.445489	Eukaryota	match
case3_00000106	5294	0.483755	Eukaryota	match
case3_00000107	1038	0.413295	cellular_organisms	match
case3_00000108	785	0.424204	Eukaryota	match
case3_00000109	1613	0.412275	cellular_organisms	match
case3_00000110	1910	0.475916	Eukaryota	match
case3_00000111	485	0.424742	Viridiplantae	match
case3_00000112	1336	0.495509	cellular_organisms	match
case3_00000113	918	0.444444	Tracheophyta	match
case3_00000114	2137	0.493683	cellular_organisms	match
case3_00000115	2232	0.462366	cellular_organisms	match
case3_00000116	285	0.375439	Embryophyta	match
case3_00000117	3418	0.414277	Streptophytina	match
case3_00000118	3522	0.418228	cellular_organisms	match
case3_00000119	294	0.435374	Arabidopsis_thaliana	no-match
case3_00000120	1173	0.415175	cellular_organisms	match
case3_00000121	1332	0.422673	Eukaryota	match
case3_00000122	2305	0.413449	cellular_organisms	match
case3_00000123	1370	0.429197	cellular_organisms	match
case3_00000124	147	0.367347	Arabidopsis_thaliana	match
case3_00000125	1058	0.42344	Eukaryota	match
case3_00000126	829	0.412545	cellular_organisms	match
case3_00000127	1253	0.379888	Streptophyta	match
case3_00000128	495	0.440404	Arabidopsis_thaliana	match
case3_00000129	210	0.409524	Brassicaceae	no-match
case3_00000130	1011	0.443126	cellular_organisms	match
case3_00000131	1758	0.430603	Eukaryota	match
case3_00000132	1121	0.401427	Magnoliophyta	match
case3_00000133	1791	0.427136	cellular_organisms	match
case3_00000134	156	0.410256	Arabidopsis_thaliana	no-match
case3_00000135	1339	0.404033	cellular_organisms	match
case3_00000136	405	0.520988	Brassicaceae	match
case3_00000137	1176	0.414116	cellular_organisms	match
case3_00000138	1476	0.405827	Eukaryota	match
case3_00000139	1249	0.426741	cellular_organisms	match
case3_00000140	462	0.41342	Pentapetalae	match
case3_00000141	1805	0.435457	cellular_organisms	match
case3_00000142	1547	0.391726	cellular_organisms	match
case3_00000143	117	0.452991	Arabidopsis_thaliana	match
case3_00000144	1452	0.465565	cellular_organisms	match
case3_00000145	1086	0.423573	cellular_organisms	match
case3_00000146	7715	0.447051	cellular_organisms	match
case3_00000147	873	0.413517	Brassicaceae	match
case3_00000148	729	0.507545	Embryophyta	match
case3_00000149	1341	0.428784	cellular_organisms	match
case3_00000150	1722	0.440767	Mesangiospermae	match
case3_00000151	2297	0.405747	cellular_organisms	match
case3_00000152	270	0.425926	cellular_organisms	match
case3_00000153	937	0.352188	Eukaryota	match
case3_00000154	660	0.462121	Eukaryota	match
case3_00000155	1609	0.40895	Eukaryota	match
case3_00000156	2584	0.469814	cellular_organisms	match
case3_00000157	1542	0.46952	Viridiplantae	match
case3_00000158	2609	0.429667	cellular_organisms	match
case3_00000159	2226	0.438455	cellular_organisms	match
case3_00000160	907	0.406836	Eukaryota	match
case3_00000161	336	0.425595	Brassicaceae	no-match
case3_00000162	2364	0.43824	Eukaryota	match
case3_00000163	1030	0.452427	Magnoliophyta	match
case3_00000164	291	0.601375	Arabidopsis_thaliana	match
case3_00000165	1086	0.46593	cellular_organisms	match
case3_00000166	3854	0.44603	cellular_organisms	match
case3_00000167	1319	0.402578	Eukaryota	match
case3_00000168	996	0.383534	Streptophyta	match
case3_00000169	1218	0.418719	Pentapetalae	match
case3_00000170	1031	0.4355	cellular_organisms	match
case3_00000171	1658	0.412545	cellular_organisms	match
case3_00000172	1764	0.451247	cellular_organisms	match
case3_00000173	1906	0.450157	cellular_organisms	match
case3_00000174	517	0.452611	Streptophyta	match
case3_00000175	501	0.443114	Streptophyta	match
case3_00000176	615	0.417886	Magnoliophyta	match
case3_00000177	384	0.432292	Eukaryota	match
case3_00000178	1241	0.473006	cellular_organisms	match
case3_00000179	1801	0.419767	cellular_organisms	match
case3_00000180	1339	0.395818	Eukaryota	match
case3_00000181	843	0.422301	Eukaryota	match
case3_00000182	4877	0.436129	cellular_organisms	match
case3_00000183	555	0.409009	Embryophyta	match
case3_00000184	1557	0.450225	cellular_organisms	match
case3_00000185	925	0.402162	cellular_organisms	match
case3_00000186	1443	0.44352	cellular_organisms	match
case3_00000187	1984	0.410282	Streptophyta	match
case3_00000188	1856	0.411638	cellular_organisms	match
case3_00000189	2363	0.421498	Eukaryota	match
case3_00000190	4463	0.399283	Streptophytina	match
case3_00000191	3048	0.431102	cellular_organisms	match
case3_00000192	2099	0.408766	Eukaryota	match
case3_00000193	309	0.456311	cellular_organisms	match
case3_00000194	126	0.428571	Arabidopsis_thaliana	no-match
case3_00000195	1226	0.425775	cellular_organisms	match
case3_00000196	1349	0.456635	Eukaryota	match
case3_00000197	1981	0.445734	Eukaryota	match
case3_00000198	919	0.398259	Viridiplantae	match
case3_00000199	11304	0.426752	cellular_organisms	match
case3_00000200	982	0.421589	cellular_organisms	match
case3_00000201	5736	0.40917	Eukaryota	match
case3_00000202	2568	0.441589	cellular_organisms	match
case3_00000203	2382	0.414777	Viridiplantae	match
case3_00000204	640	0.43125	Embryophyta	match
case3_00000205	198	0.343434	Arabidopsis_thaliana	match
case3_00000206	1537	0.411841	cellular_organisms	match
case3_00000207	549	0.537341	Streptophyta	match
case3_00000208	615	0.478049	cellular_organisms	match
case3_00000209	1443	0.45738	Eukaryota	match
case3_00000210	743	0.386272	cellular_organisms	match
case3_00000211	2883	0.441901	cellular_organisms	match
case3_00000212	723	0.449516	Magnoliophyta	match
case3_00000213	3625	0.429517	cellular_organisms	match
case3_00000215	861	0.4518	cellular_organisms	match
case3_00000216	336	0.404762	Brassicaceae	no-match
case3_00000217	1302	0.511521	Viridiplantae	match
case3_00000218	1305	0.511111	Viridiplantae	match
case3_00000219	222	0.40991	Arabidopsis_thaliana	match
case3_00000220	2344	0.443686	cellular_organisms	match
case3_00000221	1500	0.441333	cellular_organisms	match
case3_00000222	1982	0.419273	cellular_organisms	match
case3_00000223	2194	0.392434	Streptophyta	match
case3_00000224	2013	0.434178	Embryophyta	match
case3_00000225	2649	0.423179	cellular_organisms	match
case3_00000226	663	0.45098	Brassicaceae	match
case3_00000227	726	0.369146	cellular_organisms	match
case3_00000228	1298	0.415254	Magnoliophyta	match
case3_00000229	1413	0.443029	Eukaryota	match
case3_00000230	7157	0.430348	cellular_organisms	match
case3_00000231	3732	0.425777	Eukaryota	match
case3_00000232	1386	0.428571	cellular_organisms	match
case3_00000233	1236	0.459547	cellular_organisms	match
case3_00000234	2652	0.440799	cellular_organisms	match
case3_00000235	1025	0.388293	cellular_organisms	match
case3_00000236	1194	0.505025	cellular_organisms	match
case3_00000237	2537	0.439495	cellular_organisms	match
case3_00000238	1744	0.419151	cellular_organisms	match
case3_00000239	1289	0.396431	Tracheophyta	match
case3_00000240	1448	0.446133	cellular_organisms	match
case3_00000241	708	0.468927	Embryophyta	match
case3_00000242	1502	0.45739	Magnoliophyta	match
case3_00000243	1290	0.434884	cellular_organisms	match
case3_00000244	2035	0.401966	cellular_organisms	match
case3_00000245	2601	0.457901	Eukaryota	match
case3_00000246	1830	0.45847	Eukaryota	match
case3_00000247	1229	0.423922	Eukaryota	match
case3_00000248	479	0.31524	Arabidopsis_thaliana	no-match
case3_00000249	2255	0.409313	cellular_organisms	match
case3_00000250	918	0.460784	Eukaryota	no-match
case3_00000251	2003	0.420369	cellular_organisms	match
case3_00000252	525	0.521905	Viridiplantae	match
case3_00000253	1639	0.410616	Viridiplantae	match
case3_00000254	881	0.440409	Eukaryota	match
case3_00000255	1394	0.436872	cellular_organisms	match
case3_00000256	1009	0.430129	cellular_organisms	match
case3_00000257	1851	0.41329	cellular_organisms	match
case3_00000258	910	0.425275	cellular_organisms	match
case3_00000259	1356	0.45649	Eukaryota	match
case3_00000260	640	0.428125	Embryophyta	match
case3_00000261	603	0.482587	Brassicaceae	match
case3_00000262	825	0.419394	cellular_organisms	match
case3_00000263	504	0.46627	Magnoliophyta	match
case3_00000264	3017	0.41233	cellular_organisms	match
case3_00000265	2683	0.420798	cellular_organisms	match
case3_00000266	1382	0.429088	Eukaryota	match
case3_00000267	1659	0.425558	Eukaryota	match
case3_00000268	2636	0.429059	Viridiplantae	match
case3_00000269	1182	0.494078	Eukaryota	match
case3_00000270	738	0.51897	Viridiplantae	match
case3_00000271	432	0.479167	cellular_organisms	match
case3_00000272	669	0.427504	Pentapetalae	match
case3_00000273	3289	0.434175	Eukaryota	match
case3_00000274	1686	0.438316	Eukaryota	match
case3_00000275	887	0.393461	Embryophyta	match
case3_00000276	1314	0.439117	cellular_organisms	match
case3_00000277	744	0.487903	cellular_organisms	match
case3_00000278	2950	0.488136	Streptophyta	match
case3_00000279	1198	0.458264	Eukaryota	match
case3_00000280	3433	0.447713	Eukaryota	match
case3_00000281	2005	0.402494	cellular_organisms	match
case3_00000282	2338	0.411463	cellular_organisms	match
case3_00000283	1515	0.454785	Embryophyta	match
case3_00000284	1002	0.403194	Eukaryota	match
case3_00000285	2355	0.405096	Eukaryota	match
case3_00000286	813	0.469865	Eukaryota	match
case3_00000287	2337	0.414206	cellular_organisms	match
case3_00000288	1290	0.341085	Embryophyta	match
case3_00000289	2277	0.460694	cellular_organisms	match
case3_00000290	444	0.558559	Magnoliophyta	match
case3_00000291	2459	0.429443	Eukaryota	match
case3_00000292	3859	0.430941	Eukaryota	match
case3_00000293	1062	0.433145	cellular_organisms	match
case3_00000294	2675	0.429907	cellular_organisms	match
case3_00000295	285	0.536842	Viridiplantae	match
case3_00000296	4589	0.446285	cellular_organisms	match
case3_00000297	1254	0.413876	Streptophytina	match
case3_00000298	2328	0.457474	cellular_organisms	match
case3_00000299	5401	0.413442	cellular_organisms	match
case3_00000300	1339	0.432412	cellular_organisms	match
case3_00000301	3123	0.440282	cellular_organisms	match
case3_00000302	3039	0.460349	Eukaryota	match
case3_00000303	4560	0.419737	Eukaryota	match
case3_00000304	1793	0.418851	cellular_organisms	match
case3_00000305	165	0.448485	Arabidopsis_thaliana	no-match
case3_00000306	1266	0.472354	cellular_organisms	match
case3_00000307	1334	0.407046	cellular_organisms	match
case3_00000308	6046	0.420609	cellular_organisms	match
case3_00000309	1784	0.436659	cellular_organisms	match
case3_00000310	1350	0.434815	Eukaryota	match
case3_00000311	1178	0.370968	Viridiplantae	match
case3_00000312	1087	0.414903	Streptophytina	match
case3_00000313	549	0.508197	Eukaryota	match
case3_00000314	2362	0.433531	cellular_organisms	match
case3_00000315	847	0.37072	cellular_organisms	match
case3_00000316	3561	0.439764	Eukaryota	match
case3_00000317	2470	0.451417	cellular_organisms	match
case3_00000318	303	0.544554	Magnoliophyta	match
case3_00000319	842	0.416865	Viridiplantae	match
case3_00000320	1071	0.432306	cellular_organisms	match
case3_00000321	1146	0.458115	Eukaryota	match
case3_00000322	402	0.5	Viridiplantae	match
case3_00000323	1282	0.415757	cellular_organisms	match
case3_00000324	381	0.362205	Arabidopsis	no-match
case3_00000325	3405	0.42232	Streptophyta	match
case3_00000326	2444	0.416939	cellular_organisms	match
case3_00000327	1444	0.463296	cellular_organisms	match
case3_00000328	1450	0.442069	cellular_organisms	match
case3_00000329	2379	0.41404	cellular_organisms	match
case3_00000330	2106	0.406933	cellular_organisms	match
case3_00000331	519	0.533719	Brassicaceae	match
case3_00000332	905	0.429834	Embryophyta	match
case3_00000333	3398	0.464685	cellular_organisms	match
case3_00000334	648	0.41358	cellular_organisms	match
case3_00000335	1612	0.378412	Tracheophyta	match
case3_00000336	1616	0.393564	Eukaryota	match
case3_00000337	129	0.395349	Arabidopsis_thaliana	no-match
case3_00000338	2014	0.44141	cellular_organisms	match
case3_00000339	1175	0.421277	Tracheophyta	match
case3_00000340	1352	0.406065	cellular_organisms	match
case3_00000341	1806	0.460133	Embryophyta	match
case3_00000342	1177	0.416313	Streptophytina	match
case3_00000343	939	0.391906	Embryophyta	match
case3_00000344	855	0.419883	Streptophyta	match
case3_00000345	1935	0.42584	Eukaryota	match
case3_00000346	4107	0.429267	cellular_organisms	match
case3_00000347	1395	0.42724	Streptophytina	match
case3_00000348	5229	0.418436	Eukaryota	match
case3_00000349	1737	0.416811	cellular_organisms	match
case3_00000350	1609	0.431324	cellular_organisms	match
case3_00000351	1239	0.452785	Eukaryota	match
case3_00000352	1111	0.411341	cellular_organisms	match
case3_00000353	404	0.423267	Embryophyta	match
case3_00000354	3093	0.418041	Streptophyta	match
case3_00000355	639	0.56964	Brassicaceae	match
case3_00000356	666	0.366366	Magnoliophyta	match
case3_00000357	1923	0.439938	cellular_organisms	match
case3_00000358	150	0.393333	Arabidopsis_thaliana	no-match
case3_00000359	1415	0.426855	cellular_organisms	match
case3_00000360	3886	0.405044	cellular_organisms	match
case3_00000361	1505	0.463123	cellular_organisms	match
case3_00000362	2941	0.422645	cellular_organisms	match
case3_00000363	1192	0.408557	Eukaryota	match
case3_00000364	726	0.435262	Eukaryota	match
case3_00000365	1264	0.421677	cellular_organisms	match
case3_00000366	420	0.483333	Magnoliophyta	match
case3_00000367	404	0.465347	Arabidopsis	no-match
case3_00000368	2836	0.425247	Eukaryota	match
case3_00000369	2287	0.425011	Eukaryota	match
case3_00000370	603	0.532338	cellular_organisms	match
case3_00000371	3311	0.450921	Eukaryota	match
case3_00000372	1625	0.464	Eukaryota	match
case3_00000373	1797	0.440178	Eukaryota	match
case3_00000374	1998	0.416917	Eukaryota	match
case3_00000375	1573	0.448188	Eukaryota	match
case3_00000376	5786	0.431905	cellular_organisms	match
case3_00000377	2411	0.369556	Streptophytina	match
case3_00000378	1706	0.407972	Eukaryota	match
case3_00000379	1903	0.430373	Streptophyta	match
case3_00000380	3469	0.452868	cellular_organisms	match
case3_00000381	1319	0.455648	Embryophyta	match
case3_00000382	2318	0.425798	Eukaryota	match
case3_00000383	3163	0.425229	Eukaryota	match
case3_00000384	1760	0.409659	Eukaryota	match
case3_00000385	1593	0.424357	cellular_organisms	match
case3_00000386	850	0.423529	Streptophyta	match
case3_00000387	1777	0.424311	Viridiplantae	match
case3_00000388	1618	0.430779	cellular_organisms	match
case3_00000389	1364	0.41349	cellular_organisms	match
case3_00000390	1962	0.476045	Eukaryota	match
case3_00000391	1779	0.431703	cellular_organisms	match
case3_00000392	84	0.345238	Arabidopsis_thaliana	no-match
case3_00000393	231	0.385281	Arabidopsis_thaliana	match
case3_00000394	814	0.405405	rosids	match
case3_00000395	1426	0.446003	Eukaryota	match
case3_00000396	962	0.413721	Streptophyta	match
case3_00000397	195	0.441026	Tracheophyta	no-match
case3_00000398	618	0.38835	Streptophyta	no-match
case3_00000399	252	0.43254	rosids	match
case3_00000400	895	0.446927	Tracheophyta	match
case3_00000401	1320	0.423485	Magnoliophyta	match
case3_00000402	366	0.409836	Arabidopsis_thaliana	match
case3_00000403	2420	0.416529	Mesangiospermae	match
case3_00000404	1020	0.510784	cellular_organisms	match
case3_00000405	2734	0.424287	cellular_organisms	match
case3_00000406	141	0.446809	Arabidopsis_thaliana	match
case3_00000407	1437	0.4238	cellular_organisms	match
case3_00000408	2427	0.442934	cellular_organisms	match
case3_00000409	3169	0.428526	cellular_organisms	match
case3_00000410	1896	0.420886	cellular_organisms	match
case3_00000411	935	0.419251	cellular_organisms	match
case3_00000412	3383	0.427727	cellular_organisms	match
case3_00000413	553	0.41953	Viridiplantae	match
case3_00000414	1456	0.440934	Eukaryota	match
case3_00000415	2968	0.435984	Eukaryota	match
case3_00000416	1366	0.442167	Eukaryota	match
case3_00000417	1366	0.442167	Eukaryota	match
case3_00000418	1140	0.44386	Eukaryota	match
case3_00000419	1302	0.43702	cellular_organisms	match
case3_00000420	1500	0.443333	Streptophyta	match
case3_00000421	1131	0.378426	Eukaryota	match
case3_00000422	724	0.410221	Magnoliophyta	match
case3_00000423	1375	0.453091	Eukaryota	match
case3_00000424	1337	0.427076	cellular_organisms	match
case3_00000425	2699	0.384216	Eukaryota	match
case3_00000426	414	0.437198	Brassicaceae	match
case3_00000427	711	0.367089	Mesangiospermae	match
case3_00000428	1577	0.432467	cellular_organisms	match
case3_00000429	1698	0.399293	cellular_organisms	match
case3_00000430	1503	0.432468	Eukaryota	match
case3_00000431	4136	0.426741	Eukaryota	match
case3_00000432	746	0.406166	Viridiplantae	match
case3_00000433	942	0.438429	Streptophyta	match
case3_00000434	1722	0.429733	Streptophyta	match
case3_00000435	681	0.525698	Embryophyta	match
case3_00000436	1067	0.407685	Magnoliophyta	match
case3_00000437	1527	0.414538	Tracheophyta	match
case3_00000438	66	0.454545	Arabidopsis_thaliana	no-match
case3_00000439	839	0.423123	Tracheophyta	match
case3_00000440	3375	0.425185	cellular_organisms	match
case3_00000441	2696	0.420623	cellular_organisms	match
case3_00000442	4600	0.421087	cellular_organisms	match
case3_00000443	2642	0.444739	cellular_organisms	match
case3_00000444	2628	0.442542	Eukaryota	match
case3_00000445	2444	0.464812	cellular_organisms	match
case3_00000446	1270	0.440945	malvids	match
case3_00000447	1410	0.459574	cellular_organisms	match
case3_00000448	6297	0.425758	Eukaryota	match
case3_00000449	270	0.459259	Magnoliophyta	match
case3_00000450	1422	0.421238	Embryophyta	match
case3_00000451	2873	0.467456	cellular_organisms	match
case3_00000452	2131	0.427499	cellular_organisms	match
case3_00000453	1515	0.419802	Eukaryota	match
case3_00000454	1492	0.406836	cellular_organisms	match
case3_00000455	660	0.44697	Mesangiospermae	match
case3_00000456	1280	0.410938	cellular_organisms	match
case3_00000457	3888	0.462449	cellular_organisms	match
case3_00000458	1884	0.440552	cellular_organisms	match
case3_00000459	2366	0.486475	cellular_organisms	match
case3_00000460	457	0.371991	Brassicaceae	match
case3_00000461	3807	0.416864	cellular_organisms	match
case3_00000462	1518	0.431489	cellular_organisms	match
case3_00000463	1660	0.415663	Eukaryota	match
case3_00000464	2559	0.427511	cellular_organisms	match
case3_00000465	1179	0.409669	Streptophytina	match
case3_00000466	782	0.410486	Eukaryota	match
case3_00000467	1146	0.414485	Eukaryota	match
case3_00000468	438	0.43379	Eukaryota	match
case3_00000469	1503	0.441118	Eukaryota	match
case3_00000470	634	0.419558	Magnoliophyta	match
case3_00000471	747	0.398929	Embryophyta	match
case3_00000472	698	0.418338	Eukaryota	match
case3_00000473	429	0.368298	Arabidopsis_thaliana	match
case3_00000474	2981	0.43576	Eukaryota	match
case3_00000475	1416	0.451977	cellular_organisms	match
case3_00000476	1395	0.445161	Streptophyta	match
case3_00000477	2331	0.448734	cellular_organisms	match
case3_00000478	4046	0.43475	cellular_organisms	match
case3_00000479	2737	0.44757	cellular_organisms	match
case3_00000480	1176	0.426871	Eukaryota	match
case3_00000481	1149	0.435161	Embryophyta	match
case3_00000482	1584	0.417929	Eukaryota	match
case3_00000483	2177	0.429949	Eukaryota	match
case3_00000484	1374	0.405386	Mesangiospermae	match
case3_00000485	1423	0.417428	cellular_organisms	match
case3_00000486	3912	0.44862	cellular_organisms	match
case3_00000487	948	0.440928	Magnoliophyta	match
case3_00000488	162	0.376543	Arabidopsis_thaliana	no-match
case3_00000489	957	0.45768	Magnoliophyta	match
case3_00000490	1955	0.456777	cellular_organisms	match
case3_00000492	857	0.449242	Streptophyta	match
case3_00000493	594	0.444444	cellular_organisms	match
case3_00000494	1308	0.506881	Viridiplantae	match
case3_00000495	633	0.404423	Magnoliophyta	match
case3_00000496	2048	0.475586	cellular_organisms	match
case3_00000497	1227	0.418093	Eukaryota	match
case3_00000498	1099	0.421292	Eukaryota	match
case3_00000499	1083	0.413666	Eukaryota	match
case3_00000500	1893	0.423666	Viridiplantae	match
case3_00000501	3438	0.463642	cellular_organisms	match
case3_00000502	1564	0.444373	cellular_organisms	match
case3_00000503	1805	0.435457	cellular_organisms	match
case3_00000504	1677	0.424568	Eukaryota	match
case3_00000505	5001	0.423715	Eukaryota	match
case3_00000506	735	0.45034	Viridiplantae	match
case3_00000507	1557	0.417469	Streptophyta	match
case3_00000508	912	0.401316	Eukaryota	match
case3_00000509	2231	0.43299	Eukaryota	match
case3_00000510	1481	0.417286	Eukaryota	match
case3_00000511	3543	0.433813	cellular_organisms	match
case3_00000512	252	0.460317	Mesangiospermae	match
case3_00000513	3320	0.426807	Eukaryota	match
case3_00000514	1245	0.471486	cellular_organisms	match
case3_00000515	1400	0.432857	cellular_organisms	match
case3_00000516	240	0.429167	Arabidopsis	no-match
case3_00000517	1073	0.451072	cellular_organisms	match
case3_00000518	1032	0.443798	Viridiplantae	match
case3_00000519	641	0.424337	Streptophyta	match
case3_00000520	2375	0.426526	cellular_organisms	match
case3_00000521	2696	0.435831	cellular_organisms	match
case3_00000522	498	0.475904	cellular_organisms	match
case3_00000523	405	0.488889	Viridiplantae	match
case3_00000524	1150	0.415652	cellular_organisms	match
case3_00000525	180	0.477778	cellular_organisms	no-match
case3_00000526	918	0.433551	cellular_organisms	match
case3_00000527	303	0.409241	Magnoliophyta	no-match
case3_00000528	785	0.447134	Arabidopsis_thaliana	no-match
case3_00000529	953	0.427072	Eukaryota	match
case3_00000530	1593	0.422473	cellular_organisms	match
case3_00000531	995	0.422111	cellular_organisms	match
case3_00000532	3158	0.418303	cellular_organisms	match
case3_00000533	666	0.418919	malvids	match
case3_00000534	2255	0.44878	cellular_organisms	match
case3_00000535	1173	0.45098	Streptophytina	match
case3_00000536	1083	0.473684	Eukaryota	match
case3_00000537	1226	0.422512	cellular_organisms	match
case3_00000538	1834	0.40458	Eukaryota	match
case3_00000539	282	0.457447	Magnoliophyta	match
case3_00000540	6427	0.422903	Eukaryota	match
case3_00000541	537	0.417132	Streptophyta	match
case3_00000542	1147	0.409765	Streptophyta	match
case3_00000543	1995	0.419048	cellular_organisms	match
case3_00000544	1003	0.483549	cellular_organisms	match
case3_00000545	1827	0.440066	cellular_organisms	match
case3_00000546	2042	0.438786	cellular_organisms	match
case3_00000547	1554	0.466538	cellular_organisms	match
case3_00000548	1503	0.40519	Eukaryota	match
case3_00000549	3067	0.434627	Eukaryota	match
case3_00000550	6122	0.447239	cellular_organisms	match
case3_00000551	1694	0.430342	Streptophyta	match
case3_00000552	5144	0.432932	cellular_organisms	match
case3_00000553	1139	0.451273	cellular_organisms	match
case3_00000554	1356	0.452065	cellular_organisms	match
case3_00000555	1822	0.408891	cellular_organisms	match
case3_00000556	3406	0.399002	Eukaryota	match
case3_00000557	3678	0.411909	Eukaryota	match
case3_00000558	1968	0.434451	cellular_organisms	match
case3_00000559	2181	0.442458	Eukaryota	match
case3_00000560	1917	0.429838	Eukaryota	match
case3_00000561	1090	0.466055	Eukaryota	match
case3_00000562	1900	0.415789	Eukaryota	match
case3_00000563	2668	0.425037	cellular_organisms	match
case3_00000564	1912	0.484833	cellular_organisms	match
case3_00000565	2490	0.441767	cellular_organisms	match
case3_00000566	300	0.466667	Eukaryota	match
case3_00000567	3240	0.428704	cellular_organisms	match
case3_00000568	1430	0.435664	Eukaryota	match
case3_00000569	1687	0.443391	cellular_organisms	match
case3_00000570	1506	0.420319	Eukaryota	match
