ID	len	gc	PS	Presence
case1_00000083	632	0.466772	Eukaryota	match
case1_00000084	4238	0.441954	Eukaryota	match
case1_00000085	1032	0.475775	cellular_organisms	match
case1_00000086	1952	0.510758	cellular_organisms	match
case1_00000087	2800	0.429643	cellular_organisms	match
case1_00000088	243	0.436214	Arabidopsis_thaliana	no-match
case1_00000089	1624	0.394089	Streptophytina	match
case1_00000090	911	0.403952	Streptophytina	match
case1_00000091	3538	0.41662	cellular_organisms	match
case1_00000092	351	0.433048	Arabidopsis_thaliana	no-match
case1_00000093	2983	0.412337	cellular_organisms	match
case1_00000094	1208	0.421358	cellular_organisms	match
case1_00000095	996	0.428715	cellular_organisms	match
case1_00000096	1406	0.411095	Eukaryota	match
case1_00000097	977	0.405322	cellular_organisms	match
case1_00000098	1246	0.377207	Streptophyta	match
case1_00000099	630	0.411111	Arabidopsis_thaliana	match
case1_00000100	210	0.409524	Brassicaceae	no-match
case1_00000101	993	0.444109	cellular_organisms	match
case1_00000102	1806	0.419712	Eukaryota	match
case1_00000103	1400	0.380714	Magnoliophyta	match
case1_00000104	1889	0.419269	cellular_organisms	match
case1_00000105	1629	0.394107	cellular_organisms	match
case1_00000106	405	0.520988	Brassicaceae	match
case1_00000107	1279	0.401876	cellular_organisms	match
case1_00000108	2980	0.415436	cellular_organisms	match
case1_00000109	1954	0.408393	Eukaryota	match
case1_00000110	429	0.41958	Pentapetalae	match
case1_00000111	1602	0.453184	cellular_organisms	match
case1_00000112	1980	0.381313	cellular_organisms	match
case1_00000113	1621	0.458359	cellular_organisms	match
case1_00000114	4150	0.438795	cellular_organisms	match
case1_00000115	3822	0.448456	cellular_organisms	match
case1_00000116	1473	0.42702	cellular_organisms	match
case1_00000117	989	0.436805	Mesangiospermae	match
case1_00000118	1470	0.407483	Streptophyta	match
case1_00000119	435	0.450575	cellular_organisms	no-match
case1_00000120	950	0.352632	Eukaryota	match
case1_00000121	2819	0.452998	cellular_organisms	match
case1_00000122	1809	0.449972	Viridiplantae	match
case1_00000123	2450	0.435102	cellular_organisms	match
case1_00000124	2342	0.429974	cellular_organisms	match
case1_00000125	887	0.409245	Eukaryota	match
case1_00000126	1801	0.456968	Eukaryota	match
case1_00000127	1683	0.447415	Magnoliophyta	match
case1_00000128	910	0.40989	Eukaryota	match
case1_00000129	3854	0.44603	cellular_organisms	match
case1_00000130	1537	0.394275	Eukaryota	match
case1_00000131	543	0.40884	Embryophyta	match
case1_00000132	1237	0.417138	Pentapetalae	match
case1_00000133	1463	0.406015	cellular_organisms	match
case1_00000134	1276	0.422414	cellular_organisms	match
case1_00000135	1726	0.450753	cellular_organisms	match
case1_00000136	2893	0.432077	cellular_organisms	match
case1_00000137	501	0.443114	Streptophyta	match
case1_00000138	898	0.367483	Magnoliophyta	match
case1_00000139	1385	0.467148	cellular_organisms	match
case1_00000140	2485	0.395171	cellular_organisms	match
case1_00000141	1638	0.399267	cellular_organisms	match
case1_00000142	666	0.424925	cellular_organisms	no-match
case1_00000143	1572	0.453562	Streptophyta	match
case1_00000144	363	0.473829	Embryophyta	match
case1_00000145	1679	0.433591	cellular_organisms	match
case1_00000146	1084	0.392066	cellular_organisms	match
case1_00000147	935	0.419251	cellular_organisms	match
case1_00000148	790	0.41519	cellular_organisms	match
case1_00000149	1797	0.404563	Streptophyta	match
case1_00000150	2175	0.39954	cellular_organisms	match
case1_00000151	2370	0.423207	Eukaryota	match
case1_00000152	4318	0.398564	Streptophytina	match
case1_00000153	3169	0.428842	cellular_organisms	match
case1_00000154	2040	0.412745	Eukaryota	match
case1_00000155	309	0.456311	cellular_organisms	match
case1_00000156	1555	0.416077	cellular_organisms	match
case1_00000157	1489	0.445265	Eukaryota	match
case1_00000158	1773	0.456289	Eukaryota	match
case1_00000159	1435	0.408362	Viridiplantae	match
case1_00000160	12062	0.422401	cellular_organisms	match
case1_00000161	877	0.448119	cellular_organisms	match
case1_00000162	5764	0.40857	Eukaryota	match
case1_00000163	5322	0.423525	cellular_organisms	match
case1_00000164	882	0.393424	Embryophyta	match
case1_00000165	1768	0.394231	cellular_organisms	match
case1_00000166	1252	0.432907	Streptophyta	match
case1_00000167	615	0.478049	cellular_organisms	match
case1_00000168	1566	0.449553	Eukaryota	match
case1_00000169	868	0.37788	cellular_organisms	match
case1_00000170	3191	0.4356	cellular_organisms	match
case1_00000171	723	0.449516	Magnoliophyta	match
case1_00000172	3390	0.428319	cellular_organisms	match
case1_00000174	1286	0.377916	cellular_organisms	match
case1_00000175	1302	0.511521	Viridiplantae	match
case1_00000176	1305	0.511111	Viridiplantae	match
case1_00000177	583	0.298456	Arabidopsis_thaliana	match
case1_00000178	1319	0.42608	Eukaryota	match
case1_00000179	1101	0.435059	cellular_organisms	match
case1_00000180	1830	0.42623	cellular_organisms	match
case1_00000181	1644	0.421533	cellular_organisms	match
case1_00000182	2837	0.391963	Streptophytina	match
case1_00000183	1065	0.446948	Embryophyta	match
case1_00000184	3160	0.40538	cellular_organisms	match
case1_00000185	758	0.432718	Brassicaceae	match
case1_00000186	572	0.388112	cellular_organisms	match
case1_00000187	1342	0.412817	Magnoliophyta	match
case1_00000188	1413	0.443029	Eukaryota	match
case1_00000189	4317	0.420431	Eukaryota	match
case1_00000190	3921	0.420046	Eukaryota	match
case1_00000191	4467	0.413253	Eukaryota	match
case1_00000192	1253	0.458899	cellular_organisms	match
case1_00000193	725	0.427586	cellular_organisms	match
case1_00000194	516	0.515504	cellular_organisms	no-match
case1_00000195	1206	0.382255	cellular_organisms	match
case1_00000196	4011	0.424832	cellular_organisms	match
case1_00000197	1194	0.505025	cellular_organisms	match
case1_00000198	445	0.467416	Eukaryota	no-match
case1_00000199	1737	0.420841	cellular_organisms	match
case1_00000200	1207	0.393538	Tracheophyta	match
case1_00000201	1583	0.440303	cellular_organisms	match
case1_00000202	1386	0.419913	cellular_organisms	match
case1_00000203	1687	0.455246	Eukaryota	match
case1_00000204	4250	0.399294	Eukaryota	match
case1_00000205	1983	0.415532	cellular_organisms	match
case1_00000206	1131	0.42794	Eukaryota	no-match
case1_00000207	2034	0.421829	cellular_organisms	match
case1_00000208	525	0.521905	Viridiplantae	match
case1_00000209	1895	0.396306	Viridiplantae	match
case1_00000210	1480	0.389865	Eukaryota	match
case1_00000211	1962	0.425076	cellular_organisms	match
case1_00000212	1840	0.405978	cellular_organisms	match
case1_00000213	979	0.42288	cellular_organisms	match
case1_00000214	1678	0.45888	Eukaryota	match
case1_00000215	504	0.46627	Magnoliophyta	match
case1_00000216	3597	0.397554	cellular_organisms	match
case1_00000217	3125	0.41856	cellular_organisms	match
case1_00000218	1813	0.416988	Eukaryota	match
case1_00000219	1581	0.427577	Eukaryota	match
case1_00000220	3760	0.419149	Viridiplantae	match
case1_00000221	1182	0.494078	Eukaryota	match
case1_00000222	669	0.427504	Pentapetalae	match
case1_00000223	3698	0.424283	Eukaryota	match
case1_00000224	1805	0.431025	Eukaryota	match
case1_00000225	364	0.436813	Arabidopsis_thaliana	match
case1_00000226	453	0.421634	Eukaryota	match
case1_00000227	1358	0.435935	cellular_organisms	match
case1_00000228	744	0.487903	cellular_organisms	match
case1_00000229	1721	0.474724	Streptophyta	match
case1_00000230	1768	0.449095	Streptophyta	match
case1_00000231	1196	0.458194	Eukaryota	match
case1_00000232	1220	0.433607	cellular_organisms	match
case1_00000233	2423	0.450268	Eukaryota	match
case1_00000234	1976	0.407895	cellular_organisms	match
case1_00000235	915	0.387978	Eukaryota	no-match
case1_00000236	1337	0.426328	cellular_organisms	match
case1_00000237	3323	0.417996	Eukaryota	match
case1_00000238	1116	0.423835	Eukaryota	no-match
case1_00000239	1175	0.386383	Eukaryota	match
case1_00000240	1871	0.408872	cellular_organisms	match
case1_00000241	4219	0.433989	cellular_organisms	match
case1_00000242	2955	0.403723	Eukaryota	match
case1_00000243	4608	0.433594	Eukaryota	match
case1_00000244	1355	0.423616	cellular_organisms	match
case1_00000245	2818	0.427608	cellular_organisms	match
case1_00000246	3758	0.444119	Eukaryota	match
case1_00000247	1813	0.435742	cellular_organisms	match
case1_00000248	5780	0.410381	cellular_organisms	match
case1_00000249	3039	0.460349	Eukaryota	match
case1_00000250	1809	0.415146	Eukaryota	match
case1_00000251	1265	0.411067	Eukaryota	no-match
case1_00000252	1806	0.418051	cellular_organisms	match
case1_00000253	1554	0.444659	cellular_organisms	match
case1_00000254	1376	0.409884	cellular_organisms	match
case1_00000255	6369	0.418433	cellular_organisms	match
case1_00000256	1800	0.437778	cellular_organisms	match
case1_00000257	1577	0.414077	Eukaryota	match
case1_00000258	1000	0.369	Viridiplantae	match
case1_00000259	1059	0.420208	Streptophytina	match
case1_00000260	549	0.508197	Eukaryota	match
case1_00000261	735	0.42449	cellular_organisms	match
case1_00000262	1797	0.437396	Eukaryota	match
case1_00000263	516	0.374031	cellular_organisms	match
case1_00000264	3885	0.42471	Eukaryota	match
case1_00000265	2608	0.449387	cellular_organisms	match
case1_00000266	303	0.544554	Magnoliophyta	match
case1_00000267	831	0.386282	Viridiplantae	match
case1_00000268	1146	0.458115	Eukaryota	match
case1_00000269	402	0.5	Viridiplantae	match
case1_00000270	1162	0.428571	cellular_organisms	match
case1_00000271	3629	0.419124	Streptophyta	match
case1_00000272	2694	0.411656	cellular_organisms	match
case1_00000273	1403	0.46258	cellular_organisms	match
case1_00000274	1469	0.442478	cellular_organisms	match
case1_00000275	222	0.454955	Arabidopsis_thaliana	no-match
case1_00000276	2788	0.401363	cellular_organisms	match
case1_00000277	1659	0.423749	cellular_organisms	match
case1_00000278	519	0.533719	Brassicaceae	match
case1_00000279	998	0.438878	Viridiplantae	match
case1_00000280	435	0.489655	cellular_organisms	match
case1_00000281	1499	0.383589	Tracheophyta	match
case1_00000282	1435	0.410453	Eukaryota	match
case1_00000283	2271	0.433289	cellular_organisms	match
case1_00000284	1292	0.420279	Tracheophyta	match
case1_00000285	1445	0.407612	cellular_organisms	match
case1_00000286	1806	0.460133	Embryophyta	match
case1_00000287	1502	0.406791	Streptophytina	match
case1_00000288	1270	0.371654	Embryophyta	match
case1_00000289	728	0.424451	Streptophyta	match
case1_00000290	2138	0.417212	Eukaryota	match
case1_00000291	4239	0.428167	cellular_organisms	match
case1_00000292	1399	0.426733	Streptophytina	match
case1_00000293	5629	0.415527	Eukaryota	match
case1_00000294	1635	0.430581	cellular_organisms	match
case1_00000295	2208	0.418025	cellular_organisms	match
case1_00000296	546	0.478022	Eukaryota	match
case1_00000297	1054	0.398482	cellular_organisms	match
case1_00000298	387	0.421189	Embryophyta	match
case1_00000299	3369	0.411992	Streptophyta	match
case1_00000300	639	0.56964	Brassicaceae	match
case1_00000301	392	0.441327	Magnoliophyta	match
case1_00000302	1960	0.437245	cellular_organisms	match
case1_00000303	1538	0.415475	cellular_organisms	match
case1_00000304	3525	0.409645	cellular_organisms	match
case1_00000305	1421	0.451091	cellular_organisms	match
case1_00000306	3401	0.416054	cellular_organisms	match
case1_00000307	1139	0.409131	Eukaryota	match
case1_00000308	2073	0.400868	Eukaryota	match
case1_00000309	2371	0.419232	Eukaryota	match
case1_00000310	1980	0.450505	Eukaryota	match
case1_00000311	1154	0.42461	Eukaryota	no-match
case1_00000312	1831	0.447843	Eukaryota	match
case1_00000313	1719	0.428738	Eukaryota	match
case1_00000314	6315	0.435629	Eukaryota	match
case1_00000315	1888	0.42214	Eukaryota	match
case1_00000316	258	0.503876	Streptophyta	match
case1_00000317	4627	0.458396	cellular_organisms	match
case1_00000318	216	0.37037	Arabidopsis_thaliana	match
case1_00000319	1905	0.425722	Eukaryota	match
case1_00000320	1373	0.411508	Viridiplantae	match
case1_00000321	1800	0.409444	Eukaryota	match
case1_00000322	1857	0.411955	cellular_organisms	match
case1_00000323	695	0.41295	Streptophyta	match
case1_00000324	1958	0.414198	Viridiplantae	match
case1_00000325	1011	0.431256	cellular_organisms	match
case1_00000326	1370	0.411679	cellular_organisms	match
case1_00000327	1962	0.476045	Eukaryota	match
case1_00000328	1873	0.426054	cellular_organisms	match
case1_00000329	1564	0.433504	Eukaryota	match
case1_00000330	2767	0.399349	Streptophyta	match
case1_00000331	920	0.43913	Tracheophyta	match
case1_00000332	2678	0.412621	Mesangiospermae	match
case1_00000333	1020	0.510784	cellular_organisms	match
case1_00000334	2888	0.416898	cellular_organisms	match
case1_00000335	1326	0.42911	cellular_organisms	match
case1_00000336	2427	0.442934	cellular_organisms	match
case1_00000337	4168	0.410029	cellular_organisms	match
case1_00000338	1948	0.410164	cellular_organisms	match
case1_00000339	1025	0.418537	cellular_organisms	match
case1_00000340	3212	0.431507	cellular_organisms	match
case1_00000341	539	0.44898	Eukaryota	match
case1_00000342	3771	0.425086	Eukaryota	match
case1_00000343	1620	0.427778	Eukaryota	match
case1_00000344	1460	0.430822	Eukaryota	match
case1_00000345	1381	0.423606	Eukaryota	match
case1_00000346	1423	0.433591	cellular_organisms	match
case1_00000347	1754	0.433865	Streptophyta	match
case1_00000348	255	0.541176	Arabidopsis_thaliana	no-match
case1_00000349	1445	0.445675	Eukaryota	match
case1_00000350	1250	0.4336	cellular_organisms	match
case1_00000351	434	0.327189	Arabidopsis_thaliana	no-match
case1_00000352	2560	0.385156	Eukaryota	match
case1_00000353	1485	0.369024	Mesangiospermae	match
case1_00000354	414	0.437198	Brassicaceae	match
case1_00000355	1801	0.418656	cellular_organisms	match
case1_00000356	1689	0.399053	cellular_organisms	match
case1_00000357	1655	0.427795	Eukaryota	match
case1_00000358	4141	0.426226	Eukaryota	match
case1_00000359	813	0.399754	Viridiplantae	match
case1_00000360	957	0.437827	Streptophyta	match
case1_00000361	1591	0.429918	Streptophyta	match
case1_00000362	681	0.525698	Embryophyta	match
case1_00000363	1107	0.411924	Magnoliophyta	match
case1_00000364	1606	0.408468	Tracheophyta	match
case1_00000365	1331	0.425995	Tracheophyta	match
case1_00000366	3166	0.434934	cellular_organisms	match
case1_00000367	3032	0.405673	cellular_organisms	match
case1_00000368	4513	0.421449	cellular_organisms	match
case1_00000369	2274	0.418646	Eukaryota	match
case1_00000370	2484	0.448068	Eukaryota	match
case1_00000371	619	0.458805	Embryophyta	match
case1_00000372	1341	0.437733	malvids	match
case1_00000373	1331	0.433509	Mesangiospermae	match
case1_00000374	1410	0.459574	cellular_organisms	match
case1_00000375	5220	0.425287	Eukaryota	match
case1_00000376	638	0.468652	Viridiplantae	no-match
case1_00000377	270	0.459259	Magnoliophyta	match
case1_00000378	1736	0.408986	Embryophyta	match
case1_00000379	1899	0.479726	cellular_organisms	match
case1_00000380	2146	0.425909	cellular_organisms	match
case1_00000381	3462	0.404679	cellular_organisms	match
case1_00000382	1413	0.400566	cellular_organisms	match
case1_00000383	2278	0.428885	cellular_organisms	match
case1_00000384	1299	0.462664	cellular_organisms	match
case1_00000385	445	0.364045	Brassicaceae	match
case1_00000386	1319	0.440485	cellular_organisms	match
case1_00000387	1411	0.444366	cellular_organisms	match
case1_00000388	4120	0.421602	cellular_organisms	match
case1_00000389	1193	0.408215	Streptophytina	match
case1_00000390	852	0.411972	Eukaryota	match
case1_00000391	777	0.407979	Eukaryota	match
case1_00000392	2944	0.421875	Magnoliophyta	match
case1_00000393	1503	0.441118	Eukaryota	match
case1_00000394	590	0.427119	Embryophyta	match
case1_00000395	819	0.395604	Eukaryota	match
case1_00000396	2772	0.442641	Eukaryota	match
case1_00000397	1259	0.46942	Streptophyta	match
case1_00000398	2541	0.436049	cellular_organisms	match
case1_00000399	4000	0.4365	cellular_organisms	match
case1_00000400	2524	0.425911	Eukaryota	match
case1_00000401	1448	0.435083	cellular_organisms	match
case1_00000402	1242	0.42351	Eukaryota	match
case1_00000403	1727	0.408801	Embryophyta	match
case1_00000404	1796	0.395323	Eukaryota	match
case1_00000405	777	0.384813	Viridiplantae	no-match
case1_00000406	330	0.436364	Eukaryota	match
case1_00000407	1374	0.405386	Mesangiospermae	match
case1_00000408	1670	0.398802	cellular_organisms	match
case1_00000409	4074	0.440844	cellular_organisms	match
case1_00000410	204	0.362745	Arabidopsis_thaliana	no-match
case1_00000411	2917	0.433322	cellular_organisms	match
case1_00000412	2208	0.415308	Magnoliophyta	match
case1_00000413	4289	0.425973	Eukaryota	match
case1_00000414	1308	0.506881	Viridiplantae	match
case1_00000415	1354	0.375185	Magnoliophyta	match
case1_00000416	1791	0.451145	cellular_organisms	match
case1_00000417	1541	0.403634	Eukaryota	match
case1_00000418	1700	0.415294	Eukaryota	match
case1_00000419	1461	0.445585	Viridiplantae	match
case1_00000420	1159	0.434858	cellular_organisms	match
case1_00000421	1800	0.467222	cellular_organisms	match
case1_00000422	1848	0.429113	cellular_organisms	match
case1_00000423	1371	0.42159	cellular_organisms	match
case1_00000424	207	0.502415	Magnoliophyta	match
case1_00000425	1677	0.424568	Eukaryota	match
case1_00000426	3015	0.422886	Streptophyta	match
case1_00000427	671	0.421759	Arabidopsis_thaliana	match
case1_00000428	1453	0.430145	Streptophyta	match
case1_00000429	1047	0.39064	Eukaryota	match
case1_00000430	1641	0.418038	Embryophyta	match
case1_00000431	1030	0.430097	cellular_organisms	match
case1_00000432	1742	0.409874	Eukaryota	match
case1_00000433	3716	0.428418	cellular_organisms	match
case1_00000434	252	0.460317	Mesangiospermae	match
case1_00000435	3386	0.421737	Eukaryota	match
case1_00000436	1145	0.479476	cellular_organisms	match
case1_00000437	4466	0.446708	cellular_organisms	match
case1_00000438	606	0.435644	cellular_organisms	match
case1_00000439	1171	0.4193	cellular_organisms	match
case1_00000440	1119	0.411975	cellular_organisms	match
case1_00000441	2686	0.400968	Tracheophyta	match
case1_00000442	2730	0.415385	cellular_organisms	match
case1_00000443	3571	0.412489	cellular_organisms	match
case1_00000444	666	0.418919	malvids	match
case1_00000445	2441	0.44449	cellular_organisms	match
case1_00000446	1173	0.45098	Streptophytina	match
case1_00000447	2607	0.43153	cellular_organisms	match
case1_00000448	2543	0.40346	Eukaryota	match
case1_00000449	8860	0.413657	Eukaryota	match
case1_00000450	2088	0.412835	cellular_organisms	match
case1_00000451	972	0.484568	cellular_organisms	match
case1_00000452	2452	0.413132	cellular_organisms	match
case1_00000453	1968	0.44563	cellular_organisms	match
case1_00000454	1721	0.452644	cellular_organisms	match
case1_00000455	1503	0.40519	Eukaryota	match
case1_00000456	3255	0.427343	Eukaryota	match
case1_00000457	1559	0.431687	Tracheophyta	match
case1_00000458	774	0.471576	cellular_organisms	match
case1_00000459	4888	0.436375	cellular_organisms	match
case1_00000460	2755	0.447187	cellular_organisms	match
case1_00000461	1978	0.392315	cellular_organisms	match
case1_00000462	3349	0.399522	Eukaryota	match
case1_00000463	3706	0.413384	Eukaryota	match
case1_00000464	1990	0.432663	cellular_organisms	match
case1_00000465	5905	0.429297	Eukaryota	match
case1_00000466	2072	0.408301	Eukaryota	match
case1_00000467	2453	0.428863	cellular_organisms	match
case1_00000468	5087	0.446629	cellular_organisms	match
case1_00000469	3809	0.421108	cellular_organisms	match
case1_00000470	1507	0.426012	Eukaryota	match
case1_00000471	1982	0.431887	cellular_organisms	match
case1_00000472	1418	0.423131	Eukaryota	match
case1_00000473	3178	0.412524	cellular_organisms	match
case1_00000474	2256	0.410461	Streptophyta	match
case1_00000475	726	0.369146	Embryophyta	match
case1_00000476	510	0.464706	Magnoliophyta	match
case1_00000477	3305	0.447201	Viridiplantae	match
case1_00000478	806	0.439206	Eukaryota	match
case1_00000479	2490	0.485944	cellular_organisms	match
case1_00000480	510	0.498039	Embryophyta	match
case1_00000481	506	0.409091	cellular_organisms	match
case1_00000482	2063	0.472128	Eukaryota	match
case1_00000483	2177	0.441893	cellular_organisms	match
case1_00000484	2757	0.449764	cellular_organisms	match
case1_00000485	595	0.423529	Eukaryota	match
case1_00000486	1081	0.39593	Magnoliophyta	match
case1_00000487	1708	0.43911	cellular_organisms	match
case1_00000488	591	0.558376	Streptophytina	match
case1_00000489	2662	0.428249	cellular_organisms	match
case1_00000490	1112	0.453237	Eukaryota	match
case1_00000491	468	0.523504	Brassicaceae	match
case1_00000492	1743	0.390132	Eukaryota	match
case1_00000493	1500	0.478	cellular_organisms	match
case1_00000494	1291	0.469404	cellular_organisms	match
case1_00000495	279	0.44086	Arabidopsis_thaliana	match
case1_00000496	410	0.387805	Mesangiospermae	match
case1_00000497	1697	0.450206	cellular_organisms	match
case1_00000498	195	0.446154	cellular_organisms	match
case1_00000499	1752	0.447489	cellular_organisms	match
case1_00000500	1200	0.485833	Embryophyta	no-match
case1_00000501	2168	0.441882	cellular_organisms	match
case1_00000502	1443	0.493416	cellular_organisms	match
case1_00000503	1440	0.500694	cellular_organisms	match
case1_00000504	3400	0.433529	cellular_organisms	match
case1_00000505	2358	0.418575	cellular_organisms	match
case1_00000506	1900	0.410526	Eukaryota	match
case1_00000507	843	0.400949	Mesangiospermae	match
case1_00000508	1121	0.396075	Brassicaceae	match
case1_00000509	3030	0.465347	cellular_organisms	match
case1_00000510	1090	0.43211	cellular_organisms	match
case1_00000511	2908	0.429505	cellular_organisms	match
case1_00000512	4137	0.406333	cellular_organisms	match
case1_00000513	2239	0.416704	cellular_organisms	match
case1_00000514	2277	0.438296	cellular_organisms	match
case1_00000515	2383	0.409987	cellular_organisms	match
case1_00000516	1636	0.448655	Eukaryota	match
case1_00000517	378	0.492063	Pentapetalae	match
case1_00000518	524	0.437023	Arabidopsis_thaliana	no-match
case1_00000519	420	0.488095	Pentapetalae	match
case1_00000520	1672	0.454545	Eukaryota	match
case1_00000521	324	0.438272	Magnoliophyta	match
case1_00000522	1637	0.459988	cellular_organisms	match
case1_00000523	2091	0.437111	cellular_organisms	match
case1_00000524	2310	0.441126	cellular_organisms	match
case1_00000525	585	0.470085	Streptophytina	match
case1_00000526	2695	0.395918	cellular_organisms	match
case1_00000527	2599	0.402462	cellular_organisms	match
case1_00000528	2502	0.423261	cellular_organisms	match
case1_00000529	3177	0.409821	Eukaryota	match
case1_00000530	4030	0.422333	cellular_organisms	match
case1_00000531	2488	0.434084	Eukaryota	match
case1_00000532	1149	0.456049	Viridiplantae	match
case1_00000533	3712	0.404903	cellular_organisms	match
case1_00000534	1397	0.404438	cellular_organisms	match
case1_00000535	312	0.512821	cellular_organisms	match
case1_00000536	3548	0.448703	cellular_organisms	match
case1_00000537	754	0.380637	Brassicaceae	match
case1_00000538	1164	0.408935	cellular_organisms	match
case1_00000539	4367	0.432333	Eukaryota	match
case1_00000540	6327	0.45377	cellular_organisms	match
case1_00000541	1445	0.457439	Streptophyta	match
case1_00000542	880	0.410227	cellular_organisms	match
case1_00000543	863	0.446118	cellular_organisms	match
case1_00000544	357	0.509804	Embryophyta	match
case1_00000545	3544	0.455982	cellular_organisms	match
case1_00000546	546	0.450549	cellular_organisms	match
case1_00000547	1925	0.425455	Eukaryota	match
case1_00000548	2553	0.408539	cellular_organisms	match
case1_00000549	1457	0.399451	cellular_organisms	match
case1_00000550	1265	0.464822	cellular_organisms	match
case1_00000551	4305	0.425319	Viridiplantae	match
case1_00000552	1702	0.47121	cellular_organisms	match
case1_00000553	1482	0.491228	cellular_organisms	match
case1_00000554	1350	0.498519	cellular_organisms	match
case1_00000555	881	0.418842	Eukaryota	match
case1_00000556	995	0.38191	cellular_organisms	match
case1_00000557	2530	0.453755	Eukaryota	match
case1_00000558	1083	0.395199	Eukaryota	match
case1_00000559	435	0.45977	Magnoliophyta	match
case1_00000560	4677	0.423134	Eukaryota	match
case1_00000561	1201	0.466278	Eukaryota	match
case1_00000562	1088	0.476103	Eukaryota	match
case1_00000563	1943	0.419454	Viridiplantae	match
case1_00000564	530	0.379245	Mesangiospermae	match
case1_00000565	1621	0.404688	cellular_organisms	match
case1_00000566	2341	0.463904	cellular_organisms	match
case1_00000567	6619	0.423478	cellular_organisms	match
