qseqid	name
mikado.3G8118.1	cellular_organisms
mikado.3G9241.1	cellular_organisms
mikado.1G326.2	cellular_organisms
mikado.5G10099.1	cellular_organisms
mikado.2G8849.1	cellular_organisms
mikado.5G3732.1	cellular_organisms
mikado.3G9094.1	cellular_organisms
mikado.3G3617.1	cellular_organisms
mikado.2G3830.1	cellular_organisms
mikado.3G8262.1	cellular_organisms
mikado.1G8908.1	cellular_organisms
mikado.3G2.1	cellular_organisms
mikado.3G2424.1	cellular_organisms
mikado.1G13158.2	cellular_organisms
mikado.1G8145.1	cellular_organisms
mikado.4G3155.1	cellular_organisms
mikado.1G11970.1	cellular_organisms
mikado.4G6958.1	cellular_organisms
mikado.1G2678.1	cellular_organisms
mikado.5G10507.1	cellular_organisms
mikado.5G6896.1	cellular_organisms
mikado.5G7628.1	cellular_organisms
mikado.2G6560.1	cellular_organisms
mikado.4G7825.1	cellular_organisms
mikado.1G4423.2	cellular_organisms
mikado.1G10008.2	cellular_organisms
mikado.5G3029.1	cellular_organisms
mikado.3G8087.1	cellular_organisms
mikado.1G99.2	cellular_organisms
mikado.5G12288.1	cellular_organisms
mikado.3G832.1	cellular_organisms
mikado.2G7200.1	cellular_organisms
mikado.1G8396.3	cellular_organisms
mikado.5G6560.2	cellular_organisms
mikado.3G1003.1	cellular_organisms
mikado.3G9800.1	cellular_organisms
mikado.5G11939.1	cellular_organisms
mikado.4G3370.1	cellular_organisms
mikado.3G2964.1	cellular_organisms
mikado.5G9336.1	cellular_organisms
mikado.5G2037.1	cellular_organisms
mikado.1G12783.1	cellular_organisms
mikado.5G3149.1	cellular_organisms
mikado.5G6926.1	cellular_organisms
mikado.5G9927.2	cellular_organisms
mikado.1G8271.1	cellular_organisms
mikado.5G7411.1	cellular_organisms
mikado.4G3678.1	cellular_organisms
mikado.2G6164.1	cellular_organisms
mikado.5G8285.1	cellular_organisms
mikado.4G1212.1	cellular_organisms
mikado.1G185.1	cellular_organisms
mikado.2G3567.1	cellular_organisms
mikado.4G3017.1	cellular_organisms
mikado.2G3396.1	cellular_organisms
mikado.4G3910.2	cellular_organisms
mikado.1G10829.2	cellular_organisms
mikado.4G5530.2	cellular_organisms
mikado.4G7046.1	cellular_organisms
mikado.4G5694.1	cellular_organisms
mikado.3G8331.1	cellular_organisms
mikado.2G9288.1	cellular_organisms
mikado.1G9958.3	cellular_organisms
mikado.3G9748.1	cellular_organisms
mikado.5G792.1	cellular_organisms
mikado.1G8888.1	cellular_organisms
mikado.3G2143.1	cellular_organisms
mikado.1G483.1	cellular_organisms
mikado.3G1908.1	cellular_organisms
mikado.5G8970.2	cellular_organisms
mikado.1G1078.1	cellular_organisms
mikado.4G8135.1	cellular_organisms
mikado.2G4801.1	cellular_organisms
mikado.1G8494.1	cellular_organisms
mikado.1G2355.1	cellular_organisms
mikado.1G11609.1	cellular_organisms
mikado.5G3153.1	cellular_organisms
mikado.5G7762.1	cellular_organisms
mikado.1G5744.1	cellular_organisms
mikado.1G873.1	cellular_organisms
mikado.4G5444.2	cellular_organisms
mikado.1G1323.1	cellular_organisms
mikado.3G4355.1	cellular_organisms
mikado.4G3886.1	cellular_organisms
mikado.2G7979.1	cellular_organisms
mikado.4G4102.1	cellular_organisms
mikado.5G11703.1	cellular_organisms
mikado.5G2312.1	cellular_organisms
mikado.3G7885.1	cellular_organisms
mikado.1G2498.1	cellular_organisms
mikado.2G3792.1	cellular_organisms
mikado.5G2135.1	cellular_organisms
mikado.2G1586.1	cellular_organisms
mikado.3G1068.1	cellular_organisms
mikado.4G4267.2	cellular_organisms
mikado.1G9095.1	cellular_organisms
mikado.2G5069.1	cellular_organisms
mikado.4G8566.1	cellular_organisms
mikado.2G9229.1	cellular_organisms
mikado.5G505.1	cellular_organisms
mikado.1G10327.1	cellular_organisms
mikado.1G5658.1	cellular_organisms
mikado.1G9178.1	cellular_organisms
mikado.2G4372.1	cellular_organisms
mikado.2G8842.1	cellular_organisms
mikado.5G6734.1	cellular_organisms
mikado.5G3234.1	cellular_organisms
mikado.4G7258.1	cellular_organisms
mikado.2G3973.1	cellular_organisms
mikado.1G20.1	cellular_organisms
mikado.5G1594.1	cellular_organisms
mikado.1G9756.1	cellular_organisms
mikado.2G306.2	cellular_organisms
mikado.3G2944.1	cellular_organisms
mikado.3G499.1	cellular_organisms
mikado.4G7765.1	cellular_organisms
mikado.2G8983.1	cellular_organisms
mikado.5G9814.1	cellular_organisms
mikado.3G4245.1	cellular_organisms
mikado.1G10987.1	cellular_organisms
mikado.4G7414.1	cellular_organisms
mikado.1G13212.1	cellular_organisms
mikado.2G4333.1	cellular_organisms
mikado.1G260.1	cellular_organisms
mikado.3G10438.2	cellular_organisms
mikado.3G10617.1	cellular_organisms
mikado.1G11803.1	cellular_organisms
mikado.1G158.1	cellular_organisms
mikado.1G2640.2	cellular_organisms
mikado.4G6979.1	cellular_organisms
mikado.5G6879.1	cellular_organisms
mikado.4G670.1	cellular_organisms
mikado.3G11096.1	cellular_organisms
mikado.3G526.1	cellular_organisms
mikado.4G2325.1	cellular_organisms
mikado.1G10857.1	cellular_organisms
mikado.5G10678.1	cellular_organisms
mikado.3G652.1	cellular_organisms
mikado.3G10531.1	cellular_organisms
mikado.1G1087.1	cellular_organisms
mikado.3G10965.1	cellular_organisms
mikado.1G2144.1	cellular_organisms
mikado.2G7984.1	cellular_organisms
mikado.1G5073.1	cellular_organisms
mikado.4G3282.1	cellular_organisms
mikado.4G7213.1	cellular_organisms
mikado.1G13404.1	cellular_organisms
mikado.2G1744.1	cellular_organisms
mikado.1G4515.2	cellular_organisms
mikado.4G8066.1	cellular_organisms
mikado.2G1709.1	cellular_organisms
mikado.4G285.1	cellular_organisms
mikado.3G9704.2	cellular_organisms
mikado.4G6900.2	cellular_organisms
mikado.5G12502.1	cellular_organisms
mikado.1G1927.1	cellular_organisms
mikado.4G5720.2	cellular_organisms
mikado.5G2561.1	cellular_organisms
mikado.1G11042.1	cellular_organisms
mikado.5G2953.1	cellular_organisms
mikado.1G9766.1	cellular_organisms
mikado.3G9358.1	cellular_organisms
mikado.2G9253.1	cellular_organisms
mikado.5G11137.1	cellular_organisms
mikado.2G6389.1	cellular_organisms
mikado.1G13895.1	cellular_organisms
mikado.1G3462.1	cellular_organisms
mikado.1G3500.1	cellular_organisms
mikado.5G2492.2	cellular_organisms
mikado.4G5994.1	cellular_organisms
mikado.3G9098.1	cellular_organisms
mikado.4G6877.1	cellular_organisms
mikado.4G5164.1	cellular_organisms
mikado.5G12464.1	cellular_organisms
mikado.3G11002.1	cellular_organisms
mikado.1G11411.1	cellular_organisms
mikado.3G9799.1	cellular_organisms
mikado.3G4887.1	cellular_organisms
mikado.2G4798.1	cellular_organisms
mikado.3G3472.1	cellular_organisms
mikado.1G1882.1	cellular_organisms
mikado.5G10270.1	cellular_organisms
mikado.5G8052.1	cellular_organisms
mikado.4G6251.1	cellular_organisms
mikado.5G9512.1	cellular_organisms
mikado.1G9643.2	cellular_organisms
mikado.3G10285.1	cellular_organisms
mikado.4G6492.1	cellular_organisms
mikado.1G3884.1	cellular_organisms
mikado.3G3326.2	cellular_organisms
mikado.2G8502.1	cellular_organisms
mikado.2G5384.1	cellular_organisms
mikado.1G800.1	cellular_organisms
mikado.4G6153.2	cellular_organisms
mikado.1G11089.1	cellular_organisms
mikado.5G2007.2	cellular_organisms
mikado.1G11393.1	cellular_organisms
mikado.5G11926.1	cellular_organisms
mikado.1G2477.1	cellular_organisms
mikado.4G6054.1	cellular_organisms
mikado.3G2353.4	cellular_organisms
mikado.2G4345.2	cellular_organisms
mikado.5G9696.1	cellular_organisms
mikado.5G7262.1	cellular_organisms
mikado.4G6848.1	cellular_organisms
mikado.3G8272.1	cellular_organisms
mikado.1G1659.1	cellular_organisms
mikado.4G6630.1	cellular_organisms
mikado.3G4082.1	cellular_organisms
mikado.2G5416.1	cellular_organisms
mikado.5G9480.1	cellular_organisms
mikado.4G6078.1	cellular_organisms
mikado.4G8007.1	cellular_organisms
mikado.5G2687.1	cellular_organisms
mikado.3G9794.1	cellular_organisms
mikado.1G8700.2	cellular_organisms
mikado.3G5361.1	cellular_organisms
mikado.4G3321.1	cellular_organisms
mikado.4G7161.1	cellular_organisms
mikado.5G4258.1	cellular_organisms
mikado.5G8954.2	cellular_organisms
mikado.5G8227.1	cellular_organisms
mikado.4G2770.2	cellular_organisms
mikado.4G6644.1	cellular_organisms
mikado.4G7713.1	cellular_organisms
mikado.3G8269.1	cellular_organisms
mikado.4G5180.2	cellular_organisms
mikado.5G4607.1	cellular_organisms
mikado.1G9613.1	cellular_organisms
mikado.5G2810.1	cellular_organisms
mikado.3G3769.1	cellular_organisms
mikado.1G451.1	cellular_organisms
mikado.5G10740.1	cellular_organisms
mikado.1G8825.1	cellular_organisms
mikado.4G508.2	cellular_organisms
mikado.5G12070.1	cellular_organisms
mikado.1G10272.1	cellular_organisms
mikado.5G1513.1	cellular_organisms
mikado.3G4434.1	cellular_organisms
mikado.1G10169.2	cellular_organisms
mikado.1G5539.1	cellular_organisms
mikado.5G7120.1	cellular_organisms
mikado.5G8954.3	cellular_organisms
mikado.4G8538.2	cellular_organisms
mikado.5G1003.1	cellular_organisms
mikado.2G2727.1	cellular_organisms
mikado.5G420.1	cellular_organisms
mikado.3G10373.1	cellular_organisms
mikado.2G6896.2	cellular_organisms
mikado.4G688.1	cellular_organisms
mikado.1G12383.1	cellular_organisms
mikado.1G5396.1	cellular_organisms
mikado.5G3733.2	cellular_organisms
mikado.5G11401.1	cellular_organisms
mikado.5G10899.1	cellular_organisms
mikado.1G11618.1	cellular_organisms
mikado.2G1630.1	cellular_organisms
mikado.1G13891.1	cellular_organisms
mikado.5G3656.1	cellular_organisms
mikado.1G1086.1	cellular_organisms
mikado.1G874.1	cellular_organisms
mikado.3G11041.1	cellular_organisms
mikado.4G3267.2	cellular_organisms
mikado.3G4932.1	cellular_organisms
mikado.3G8267.1	cellular_organisms
mikado.4G526.1	cellular_organisms
mikado.2G7580.1	cellular_organisms
mikado.4G6685.1	cellular_organisms
mikado.3G4061.1	cellular_organisms
mikado.5G8569.3	cellular_organisms
mikado.1G8497.1	cellular_organisms
mikado.5G2678.1	cellular_organisms
mikado.1G987.1	cellular_organisms
mikado.3G10283.1	cellular_organisms
mikado.2G464.1	cellular_organisms
mikado.3G9993.2	cellular_organisms
mikado.4G2999.1	cellular_organisms
mikado.5G2900.1	cellular_organisms
mikado.1G10637.1	cellular_organisms
mikado.3G5102.1	cellular_organisms
mikado.1G12016.1	cellular_organisms
mikado.2G9173.4	cellular_organisms
mikado.5G6483.1	cellular_organisms
mikado.1G1723.1	cellular_organisms
mikado.3G1947.1	cellular_organisms
mikado.2G526.1	cellular_organisms
mikado.4G3792.1	cellular_organisms
mikado.4G2989.1	cellular_organisms
mikado.5G4270.2	cellular_organisms
mikado.4G8219.1	cellular_organisms
mikado.2G6701.1	cellular_organisms
mikado.5G75.1	cellular_organisms
mikado.2G6907.1	cellular_organisms
mikado.3G108.2	cellular_organisms
mikado.5G7930.1	cellular_organisms
mikado.1G9265.1	cellular_organisms
mikado.4G7977.1	cellular_organisms
mikado.5G74.2	cellular_organisms
mikado.5G454.3	cellular_organisms
mikado.5G4010.1	cellular_organisms
mikado.1G2838.1	cellular_organisms
mikado.1G1775.1	cellular_organisms
mikado.4G1182.1	cellular_organisms
mikado.5G529.1	cellular_organisms
mikado.2G4113.1	cellular_organisms
mikado.4G3671.1	cellular_organisms
mikado.3G3598.1	cellular_organisms
mikado.2G2773.1	cellular_organisms
mikado.2G6819.1	cellular_organisms
mikado.2G634.1	cellular_organisms
mikado.2G4199.1	cellular_organisms
mikado.5G3044.1	cellular_organisms
mikado.5G349.1	cellular_organisms
mikado.2G7835.3	cellular_organisms
mikado.3G4264.2	cellular_organisms
mikado.1G8817.1	cellular_organisms
mikado.1G794.2	cellular_organisms
mikado.1G4103.1	cellular_organisms
mikado.4G2689.1	cellular_organisms
mikado.1G12132.1	cellular_organisms
mikado.1G12854.1	cellular_organisms
mikado.1G1995.1	cellular_organisms
mikado.chloroplastG7.1	cellular_organisms
mikado.3G544.1	cellular_organisms
mikado.3G2139.2	cellular_organisms
mikado.3G5166.1	cellular_organisms
mikado.1G4345.1	cellular_organisms
mikado.3G10112.2	cellular_organisms
mikado.5G7223.1	cellular_organisms
mikado.1G5704.3	cellular_organisms
mikado.1G11502.1	cellular_organisms
mikado.3G8112.3	cellular_organisms
mikado.3G3877.2	cellular_organisms
mikado.3G9394.1	cellular_organisms
mikado.4G3106.1	cellular_organisms
mikado.2G1085.2	cellular_organisms
mikado.2G5909.2	cellular_organisms
mikado.1G4466.1	cellular_organisms
mikado.1G12871.1	cellular_organisms
mikado.4G1191.1	cellular_organisms
mikado.4G409.1	cellular_organisms
mikado.3G803.1	cellular_organisms
mikado.1G10347.2	cellular_organisms
mikado.4G7610.1	cellular_organisms
mikado.1G1255.1	cellular_organisms
mikado.2G6616.1	cellular_organisms
mikado.1G1767.1	cellular_organisms
mikado.4G5762.1	cellular_organisms
mikado.3G4903.1	cellular_organisms
mikado.1G4503.1	cellular_organisms
mikado.5G7711.1	cellular_organisms
mikado.1G3216.1	cellular_organisms
mikado.3G308.1	cellular_organisms
mikado.4G4908.1	cellular_organisms
mikado.1G3668.1	cellular_organisms
mikado.2G6823.1	cellular_organisms
mikado.5G10968.1	cellular_organisms
mikado.3G2014.1	cellular_organisms
mikado.2G867.1	cellular_organisms
mikado.4G1225.1	cellular_organisms
mikado.3G3284.1	cellular_organisms
mikado.1G9224.3	cellular_organisms
mikado.3G10341.1	cellular_organisms
mikado.2G5908.1	cellular_organisms
mikado.2G8427.1	cellular_organisms
mikado.3G3572.1	cellular_organisms
mikado.5G10987.1	cellular_organisms
mikado.3G9203.1	cellular_organisms
mikado.2G8886.4	cellular_organisms
mikado.1G10529.1	cellular_organisms
mikado.1G5753.1	cellular_organisms
mikado.1G1771.1	cellular_organisms
mikado.3G8423.1	cellular_organisms
mikado.1G62.1	cellular_organisms
mikado.4G8710.1	cellular_organisms
mikado.5G3672.1	cellular_organisms
mikado.2G9081.2	cellular_organisms
mikado.3G1269.1	cellular_organisms
mikado.3G2880.1	cellular_organisms
mikado.5G9420.1	cellular_organisms
mikado.3G2980.2	cellular_organisms
mikado.4G6024.1	cellular_organisms
mikado.1G10225.1	cellular_organisms
mikado.4G8059.1	cellular_organisms
mikado.4G3762.1	cellular_organisms
mikado.5G12497.1	cellular_organisms
mikado.1G3788.1	cellular_organisms
mikado.5G11464.4	cellular_organisms
mikado.5G2749.1	cellular_organisms
mikado.2G6424.1	cellular_organisms
mikado.5G3542.1	cellular_organisms
mikado.1G9709.1	cellular_organisms
mikado.5G4124.2	cellular_organisms
mikado.1G2673.1	cellular_organisms
mikado.3G4528.2	cellular_organisms
mikado.3G7736.1	cellular_organisms
mikado.1G4107.1	cellular_organisms
mikado.3G7338.1	cellular_organisms
mikado.5G1819.1	cellular_organisms
mikado.4G6188.1	cellular_organisms
mikado.3G3400.1	cellular_organisms
mikado.5G611.1	cellular_organisms
mikado.1G6371.1	cellular_organisms
mikado.2G8493.1	cellular_organisms
mikado.3G10733.1	cellular_organisms
mikado.3G5078.1	cellular_organisms
mikado.1G10461.1	cellular_organisms
mikado.1G1428.2	cellular_organisms
mikado.4G8118.1	cellular_organisms
mikado.4G5388.1	cellular_organisms
mikado.4G6527.1	cellular_organisms
mikado.2G8224.1	cellular_organisms
mikado.1G9211.1	cellular_organisms
mikado.5G180.1	cellular_organisms
mikado.mitochondriaG191.1	cellular_organisms
mikado.5G10587.1	cellular_organisms
mikado.4G5843.1	cellular_organisms
mikado.5G11430.1	cellular_organisms
mikado.1G12167.1	cellular_organisms
mikado.1G11859.1	cellular_organisms
mikado.1G11112.2	cellular_organisms
mikado.5G10860.1	cellular_organisms
mikado.1G1798.2	cellular_organisms
mikado.5G11858.1	cellular_organisms
mikado.4G7618.1	cellular_organisms
mikado.1G12898.1	cellular_organisms
mikado.2G6700.1	cellular_organisms
mikado.1G8199.2	cellular_organisms
mikado.1G8872.1	cellular_organisms
mikado.5G1068.1	cellular_organisms
mikado.1G13552.1	cellular_organisms
mikado.4G5265.1	cellular_organisms
mikado.4G7568.1	cellular_organisms
mikado.1G11612.1	cellular_organisms
mikado.2G3782.1	cellular_organisms
mikado.chloroplastG74.1	cellular_organisms
mikado.5G9311.1	cellular_organisms
mikado.4G7655.1	cellular_organisms
mikado.1G6251.1	cellular_organisms
mikado.3G1730.1	cellular_organisms
mikado.3G4685.1	cellular_organisms
mikado.4G8588.1	cellular_organisms
mikado.4G4907.1	cellular_organisms
mikado.3G357.1	cellular_organisms
mikado.5G4497.1	cellular_organisms
mikado.5G760.1	cellular_organisms
mikado.2G4729.1	cellular_organisms
mikado.1G13027.1	cellular_organisms
mikado.4G4881.1	cellular_organisms
mikado.2G5526.1	cellular_organisms
mikado.3G570.1	cellular_organisms
mikado.5G9500.1	cellular_organisms
mikado.2G4544.1	cellular_organisms
mikado.5G1750.1	cellular_organisms
mikado.5G1813.1	cellular_organisms
mikado.5G9549.1	cellular_organisms
mikado.2G6556.1	cellular_organisms
mikado.4G3898.1	cellular_organisms
mikado.5G3072.1	cellular_organisms
mikado.2G8561.1	cellular_organisms
mikado.3G4316.1	cellular_organisms
mikado.5G4192.1	cellular_organisms
mikado.2G9300.1	cellular_organisms
mikado.5G11122.1	cellular_organisms
mikado.5G12283.1	cellular_organisms
mikado.5G3364.1	cellular_organisms
mikado.5G8053.1	cellular_organisms
mikado.5G7846.1	cellular_organisms
mikado.5G2955.1	cellular_organisms
mikado.4G5795.1	cellular_organisms
mikado.1G4014.2	cellular_organisms
mikado.3G9256.1	cellular_organisms
mikado.3G1869.1	cellular_organisms
mikado.4G4739.1	cellular_organisms
mikado.2G6328.1	cellular_organisms
mikado.4G6266.1	cellular_organisms
mikado.4G6062.1	cellular_organisms
mikado.2G5827.1	cellular_organisms
mikado.1G13198.1	cellular_organisms
mikado.1G11151.1	cellular_organisms
mikado.1G10171.1	cellular_organisms
mikado.5G1658.1	cellular_organisms
mikado.3G2826.1	cellular_organisms
mikado.mitochondriaG24.1	cellular_organisms
mikado.1G1499.2	cellular_organisms
mikado.5G8500.1	cellular_organisms
mikado.3G5310.1	cellular_organisms
mikado.5G1575.2	cellular_organisms
mikado.3G8224.1	cellular_organisms
mikado.1G9667.1	cellular_organisms
mikado.1G2613.1	cellular_organisms
mikado.5G3345.1	cellular_organisms
mikado.1G1065.1	cellular_organisms
mikado.1G4948.1	cellular_organisms
mikado.5G3144.1	cellular_organisms
mikado.2G7167.1	cellular_organisms
mikado.2G9182.2	cellular_organisms
mikado.3G2234.1	cellular_organisms
mikado.5G203.1	cellular_organisms
mikado.1G4272.1	cellular_organisms
mikado.5G7822.1	cellular_organisms
mikado.4G560.2	cellular_organisms
mikado.4G5164.2	cellular_organisms
mikado.4G134.1	cellular_organisms
mikado.1G5039.1	cellular_organisms
mikado.3G4211.1	cellular_organisms
mikado.3G9694.1	cellular_organisms
mikado.3G2720.1	cellular_organisms
mikado.5G535.1	cellular_organisms
mikado.3G2555.1	cellular_organisms
mikado.1G9479.1	cellular_organisms
mikado.2G6591.1	cellular_organisms
mikado.1G12608.1	cellular_organisms
mikado.5G9094.1	cellular_organisms
mikado.1G10645.1	cellular_organisms
mikado.1G3259.1	cellular_organisms
mikado.4G4862.1	cellular_organisms
mikado.3G11084.1	cellular_organisms
mikado.5G4270.1	cellular_organisms
mikado.4G7436.1	cellular_organisms
mikado.3G2043.2	cellular_organisms
mikado.1G4706.1	cellular_organisms
mikado.1G3204.1	cellular_organisms
mikado.2G7576.1	cellular_organisms
mikado.5G1896.1	cellular_organisms
mikado.1G6194.3	cellular_organisms
mikado.1G2830.1	cellular_organisms
mikado.2G6277.1	cellular_organisms
mikado.5G7406.1	cellular_organisms
mikado.5G12102.1	cellular_organisms
mikado.5G11715.2	cellular_organisms
mikado.1G5628.2	cellular_organisms
mikado.2G5888.1	cellular_organisms
mikado.5G9907.2	cellular_organisms
mikado.2G180.1	cellular_organisms
mikado.5G9423.1	cellular_organisms
mikado.1G2159.1	cellular_organisms
mikado.5G9940.1	cellular_organisms
mikado.3G1252.1	cellular_organisms
mikado.3G3217.1	cellular_organisms
mikado.4G2791.1	cellular_organisms
mikado.1G6434.2	cellular_organisms
mikado.1G2955.1	cellular_organisms
mikado.2G4775.1	cellular_organisms
mikado.5G9880.1	cellular_organisms
mikado.4G6056.2	cellular_organisms
mikado.4G574.1	cellular_organisms
mikado.5G2990.2	cellular_organisms
mikado.5G1351.1	cellular_organisms
mikado.1G13494.1	cellular_organisms
mikado.1G2734.1	cellular_organisms
mikado.1G2675.1	cellular_organisms
mikado.2G5061.1	cellular_organisms
mikado.2G8488.1	cellular_organisms
mikado.5G1374.1	cellular_organisms
mikado.1G8700.1	cellular_organisms
mikado.5G10865.1	cellular_organisms
mikado.4G7135.1	cellular_organisms
mikado.5G2090.1	cellular_organisms
mikado.3G8876.2	cellular_organisms
mikado.3G463.1	cellular_organisms
mikado.1G594.1	cellular_organisms
mikado.3G10874.1	cellular_organisms
mikado.4G8006.1	cellular_organisms
mikado.2G3899.1	cellular_organisms
mikado.1G2142.1	cellular_organisms
mikado.2G1562.1	cellular_organisms
mikado.5G8390.1	cellular_organisms
mikado.3G7541.1	cellular_organisms
mikado.1G2496.1	cellular_organisms
mikado.1G5867.1	cellular_organisms
mikado.3G8834.1	cellular_organisms
mikado.3G2630.1	cellular_organisms
mikado.4G1112.1	cellular_organisms
mikado.1G1461.3	cellular_organisms
mikado.1G8222.1	cellular_organisms
mikado.5G1196.1	cellular_organisms
mikado.1G12092.1	cellular_organisms
mikado.3G8125.2	cellular_organisms
mikado.1G5903.2	cellular_organisms
mikado.1G310.1	cellular_organisms
mikado.2G9128.1	cellular_organisms
mikado.3G8536.2	cellular_organisms
mikado.mitochondriaG93.1	cellular_organisms
mikado.1G14090.1	cellular_organisms
mikado.3G4096.2	cellular_organisms
mikado.4G6514.1	cellular_organisms
mikado.5G9913.1	cellular_organisms
mikado.3G3083.2	cellular_organisms
mikado.4G4236.1	cellular_organisms
mikado.5G2688.1	cellular_organisms
mikado.2G3455.1	cellular_organisms
mikado.2G4788.1	cellular_organisms
mikado.1G10076.1	cellular_organisms
mikado.3G1087.2	cellular_organisms
mikado.3G1025.1	cellular_organisms
mikado.5G12346.1	cellular_organisms
mikado.4G8784.1	cellular_organisms
mikado.1G4924.3	cellular_organisms
mikado.2G701.2	cellular_organisms
mikado.4G3407.1	cellular_organisms
mikado.1G11081.2	cellular_organisms
mikado.4G6067.1	cellular_organisms
mikado.2G7448.1	cellular_organisms
mikado.5G1296.1	cellular_organisms
mikado.5G3255.1	cellular_organisms
mikado.3G4193.1	cellular_organisms
mikado.1G1452.1	cellular_organisms
mikado.4G5673.1	cellular_organisms
mikado.4G7008.1	cellular_organisms
mikado.3G3235.1	cellular_organisms
mikado.5G10126.1	cellular_organisms
mikado.1G1500.1	cellular_organisms
mikado.3G3240.1	cellular_organisms
mikado.3G203.1	cellular_organisms
mikado.4G8741.1	cellular_organisms
mikado.5G9997.1	cellular_organisms
mikado.4G8287.1	cellular_organisms
mikado.1G7880.1	cellular_organisms
mikado.4G7654.1	cellular_organisms
mikado.1G101.1	cellular_organisms
mikado.1G7766.1	cellular_organisms
mikado.1G3258.1	cellular_organisms
mikado.1G2685.1	cellular_organisms
mikado.1G13671.1	cellular_organisms
mikado.2G6369.1	cellular_organisms
mikado.4G1198.1	cellular_organisms
mikado.1G12470.1	cellular_organisms
mikado.4G6601.1	cellular_organisms
mikado.5G6235.1	cellular_organisms
mikado.1G13864.2	cellular_organisms
mikado.1G7926.2	cellular_organisms
mikado.3G10016.1	cellular_organisms
mikado.3G8789.1	cellular_organisms
mikado.5G9153.1	cellular_organisms
mikado.2G4105.1	cellular_organisms
mikado.1G9428.1	cellular_organisms
mikado.3G3745.1	cellular_organisms
mikado.1G4941.1	cellular_organisms
mikado.5G6885.1	cellular_organisms
mikado.2G8654.1	cellular_organisms
mikado.3G4390.1	cellular_organisms
mikado.2G3310.1	cellular_organisms
mikado.3G3407.1	cellular_organisms
mikado.5G8313.1	cellular_organisms
mikado.4G5898.1	cellular_organisms
mikado.2G8360.1	cellular_organisms
mikado.2G3430.1	cellular_organisms
mikado.2G3829.1	cellular_organisms
mikado.5G400.3	cellular_organisms
mikado.3G7821.1	cellular_organisms
mikado.5G10867.1	cellular_organisms
mikado.3G4016.1	cellular_organisms
mikado.5G129.1	cellular_organisms
mikado.1G2976.1	cellular_organisms
mikado.4G4657.1	cellular_organisms
mikado.1G5887.1	cellular_organisms
mikado.3G3103.1	cellular_organisms
mikado.5G9228.2	cellular_organisms
mikado.3G4668.1	cellular_organisms
mikado.5G10837.1	cellular_organisms
mikado.2G6588.1	cellular_organisms
mikado.2G4367.1	cellular_organisms
mikado.1G1169.1	cellular_organisms
mikado.5G7147.1	cellular_organisms
mikado.5G378.1	cellular_organisms
mikado.5G875.1	cellular_organisms
mikado.3G7830.1	cellular_organisms
mikado.3G3344.1	cellular_organisms
mikado.2G3246.1	cellular_organisms
mikado.5G11288.2	cellular_organisms
mikado.2G6276.1	cellular_organisms
mikado.1G5377.1	cellular_organisms
mikado.mitochondriaG63.1	cellular_organisms
mikado.4G8872.1	cellular_organisms
mikado.2G709.1	cellular_organisms
mikado.4G1206.1	cellular_organisms
mikado.1G12556.1	cellular_organisms
mikado.5G9499.1	cellular_organisms
mikado.1G412.1	cellular_organisms
mikado.1G1108.1	cellular_organisms
mikado.3G8125.1	cellular_organisms
mikado.2G5319.1	cellular_organisms
mikado.4G4016.1	cellular_organisms
mikado.mitochondriaG184.1	cellular_organisms
mikado.5G126.2	cellular_organisms
