ID	len	gc	PS	Presence
mikado.1G10157	717	0.476987	Viridiplantae	match
mikado.1G10158	1278	0.448357	Eukaryota	match
mikado.1G10159	981	0.453619	cellular_organisms	match
mikado.1G1016	2862	0.431167	cellular_organisms	match
mikado.1G10160	1377	0.442266	Eukaryota	match
mikado.1G10163	11046	0.436719	Eukaryota	match
mikado.1G10164	801	0.414482	Magnoliophyta	match
mikado.1G10165	1266	0.449447	cellular_organisms	match
mikado.1G10166	399	0.418546	Arabidopsis_thaliana	no-match
mikado.1G10167	435	0.367816	Arabidopsis_thaliana	no-match
mikado.1G10168	228	0.355263	Arabidopsis_thaliana	no-match
mikado.1G10169	945	0.457143	cellular_organisms	match
mikado.1G10170	225	0.373333	Arabidopsis_thaliana	no-match
mikado.1G10171	789	0.410646	Arabidopsis	no-match
mikado.1G10173	897	0.416945	Eukaryota	match
mikado.1G10174	1962	0.421509	cellular_organisms	match
mikado.1G10175	1515	0.405281	cellular_organisms	match
mikado.1G10176	216	0.407407	Arabidopsis_thaliana	no-match
mikado.1G10177	660	0.393939	Magnoliophyta	match
mikado.1G10178	1212	0.434818	Eukaryota	match
mikado.1G1018	204	0.338235	Arabidopsis_thaliana	no-match
mikado.1G10181	897	0.459309	Eukaryota	no-match
mikado.1G10182	2658	0.433409	Eukaryota	match
mikado.1G10183	1449	0.447895	cellular_organisms	match
mikado.1G10184	330	0.472727	Brassicaceae	match
mikado.1G10185	1167	0.467009	cellular_organisms	match
mikado.1G10188	975	0.476923	Streptophytina	match
mikado.1G1019	231	0.398268	Arabidopsis_thaliana	no-match
mikado.1G10191	1197	0.491228	Magnoliophyta	match
mikado.1G10192	1182	0.404399	Eukaryota	match
mikado.1G10193	351	0.319088	Arabidopsis_thaliana	no-match
mikado.1G10194	150	0.333333	Arabidopsis_thaliana	no-match
mikado.1G10196	1266	0.434439	cellular_organisms	match
mikado.1G10199	1629	0.417434	Eukaryota	match
mikado.1G102	285	0.34386	Arabidopsis_thaliana	no-match
mikado.1G10200	216	0.50463	Pentapetalae	match
mikado.1G10201	2640	0.47197	cellular_organisms	match
mikado.1G10202	219	0.324201	Arabidopsis_thaliana	no-match
mikado.1G10204	1023	0.4565	Eukaryota	match
mikado.1G10205	948	0.444093	cellular_organisms	no-match
mikado.1G10206	429	0.363636	Brassicaceae	no-match
mikado.1G10208	525	0.377143	Arabidopsis	match
mikado.1G10209	513	0.444444	Mesangiospermae	match
mikado.1G1021	1104	0.461957	cellular_organisms	match
mikado.1G10210	1569	0.45188	cellular_organisms	match
mikado.1G10211	1074	0.445065	cellular_organisms	no-match
mikado.1G10212	3099	0.444014	cellular_organisms	match
mikado.1G10215	6189	0.439489	cellular_organisms	match
mikado.1G10218	333	0.555556	Embryophyta	match
mikado.1G10219	237	0.371308	Arabidopsis_thaliana	no-match
mikado.1G1022	426	0.361502	Arabidopsis_thaliana	no-match
mikado.1G10221	840	0.433333	Eukaryota	match
mikado.1G10222	735	0.491156	Eukaryota	match
mikado.1G10223	2019	0.49579	cellular_organisms	match
mikado.1G10225	336	0.4375	Arabidopsis_thaliana	no-match
mikado.1G10226	1170	0.476068	cellular_organisms	match
mikado.1G10228	549	0.440801	Arabidopsis_thaliana	no-match
mikado.1G10229	459	0.525054	cellular_organisms	no-match
mikado.1G10231	1095	0.449315	Viridiplantae	match
mikado.1G10234	498	0.504016	Embryophyta	match
mikado.1G10236	2259	0.429394	Viridiplantae	match
mikado.1G10237	264	0.390152	Brassicaceae	match
mikado.1G10243	1725	0.417391	Streptophytina	match
mikado.1G10244	384	0.390625	Eukaryota	no-match
mikado.1G10247	510	0.464706	Brassicaceae	match
mikado.1G10249	213	0.455399	Arabidopsis_thaliana	no-match
mikado.1G1025	1173	0.419437	Streptophyta	match
mikado.1G10251	2079	0.440596	Eukaryota	match
mikado.1G10252	777	0.43758	Embryophyta	match
mikado.1G10253	471	0.447983	cellular_organisms	match
mikado.1G10255	1770	0.398305	cellular_organisms	match
mikado.1G10257	492	0.46748	Tracheophyta	match
mikado.1G10258	582	0.441581	cellular_organisms	match
mikado.1G1026	1059	0.448536	Eukaryota	match
mikado.1G10261	1449	0.437543	cellular_organisms	match
mikado.1G10262	1371	0.455872	Eukaryota	match
mikado.1G10263	975	0.417436	cellular_organisms	match
mikado.1G10264	1401	0.443969	cellular_organisms	match
mikado.1G10265	393	0.366412	Magnoliophyta	match
mikado.1G10266	555	0.383784	Viridiplantae	no-match
mikado.1G10269	459	0.376906	Arabidopsis_thaliana	match
mikado.1G1027	3279	0.424215	cellular_organisms	match
mikado.1G10270	513	0.444444	Eukaryota	no-match
mikado.1G10271	1440	0.420833	Magnoliophyta	match
mikado.1G10272	1854	0.450917	cellular_organisms	match
mikado.1G10273	285	0.424561	Brassicaceae	match
mikado.1G10274	387	0.325581	Arabidopsis_thaliana	no-match
mikado.1G10275	270	0.418519	Brassicaceae	match
mikado.1G10276	747	0.523427	Arabidopsis_thaliana	no-match
mikado.1G10277	813	0.435424	Embryophyta	match
mikado.1G10278	552	0.403986	Viridiplantae	match
mikado.1G1028	204	0.431373	Arabidopsis_thaliana	no-match
mikado.1G10280	975	0.434872	cellular_organisms	match
mikado.1G10282	807	0.434944	cellular_organisms	match
mikado.1G10284	1431	0.425577	cellular_organisms	match
mikado.1G10286	1614	0.430607	Streptophyta	match
mikado.1G10288	2166	0.395199	cellular_organisms	no-match
mikado.1G10290	315	0.422222	Magnoliophyta	no-match
mikado.1G10291	978	0.43047	cellular_organisms	no-match
mikado.1G10292	2547	0.402434	cellular_organisms	match
mikado.1G10295	2799	0.399071	cellular_organisms	match
mikado.1G10298	3492	0.405785	cellular_organisms	match
mikado.1G103	1419	0.474278	cellular_organisms	match
mikado.1G1030	948	0.387131	Embryophyta	match
mikado.1G10301	1152	0.422743	Eukaryota	match
mikado.1G10303	255	0.388235	Brassicaceae	match
mikado.1G10304	564	0.356383	rosids	match
mikado.1G10305	1851	0.425716	cellular_organisms	match
mikado.1G10306	1836	0.420479	Eukaryota	match
mikado.1G10307	501	0.463074	Embryophyta	match
mikado.1G10308	1365	0.438828	Eukaryota	match
mikado.1G1031	573	0.397906	Embryophyta	match
mikado.1G10312	1008	0.468254	cellular_organisms	match
mikado.1G10314	480	0.3875	Brassicaceae	no-match
mikado.1G10315	1449	0.410628	Magnoliophyta	match
mikado.1G10316	348	0.37931	Mesangiospermae	no-match
mikado.1G1032	549	0.471767	Magnoliophyta	match
mikado.1G10320	540	0.42037	rosids	match
mikado.1G10321	306	0.369281	Brassicaceae	no-match
mikado.1G10323	1485	0.413468	cellular_organisms	match
mikado.1G10325	210	0.37619	Arabidopsis_thaliana	no-match
mikado.1G10327	876	0.396119	Eukaryota	match
mikado.1G10329	1458	0.376543	Brassicaceae	match
mikado.1G10333	1080	0.431481	Viridiplantae	match
mikado.1G10334	876	0.447489	Streptophyta	no-match
mikado.1G10337	360	0.505556	Arabidopsis_thaliana	no-match
mikado.1G10338	912	0.457237	cellular_organisms	match
mikado.1G10339	333	0.408408	Brassicaceae	no-match
mikado.1G10340	2115	0.420331	cellular_organisms	match
mikado.1G10341	672	0.415179	cellular_organisms	match
mikado.1G10342	1305	0.452107	cellular_organisms	match
mikado.1G10343	279	0.304659	Arabidopsis_thaliana	no-match
mikado.1G10344	1479	0.431373	cellular_organisms	match
mikado.1G1035	687	0.429403	Eukaryota	match
mikado.1G10354	669	0.423019	cellular_organisms	match
mikado.1G10358	852	0.434272	Eukaryota	no-match
mikado.1G10359	324	0.354938	Arabidopsis_thaliana	no-match
mikado.1G1036	2490	0.485944	cellular_organisms	match
mikado.1G10361	1602	0.403246	Embryophyta	match
mikado.1G10362	516	0.426357	Mesangiospermae	match
mikado.1G10363	369	0.395664	Arabidopsis_thaliana	no-match
mikado.1G10364	1335	0.419476	Eukaryota	match
mikado.1G10366	1602	0.408864	cellular_organisms	match
mikado.1G10367	222	0.40991	Streptophyta	no-match
mikado.1G10369	882	0.395692	Eukaryota	match
mikado.1G1037	342	0.476608	Tracheophyta	match
mikado.1G10370	639	0.42097	Eukaryota	match
mikado.1G10371	2403	0.396171	Viridiplantae	match
mikado.1G10372	2418	0.438379	Eukaryota	no-match
mikado.1G10373	1194	0.449749	Magnoliophyta	no-match
mikado.1G10377	537	0.478585	cellular_organisms	match
mikado.1G10378	297	0.484848	Arabidopsis_thaliana	no-match
mikado.1G10380	351	0.447293	Arabidopsis_thaliana	no-match
mikado.1G10381	1173	0.441603	Streptophyta	match
mikado.1G10382	1089	0.460055	Eukaryota	match
mikado.1G10383	216	0.421296	Arabidopsis_thaliana	no-match
mikado.1G10384	2079	0.438672	cellular_organisms	match
mikado.1G10385	471	0.367304	Arabidopsis_thaliana	no-match
mikado.1G10386	1128	0.404255	Magnoliophyta	match
mikado.1G10388	255	0.478431	Brassicaceae	no-match
mikado.1G10389	1242	0.480676	cellular_organisms	match
mikado.1G1039	3051	0.454933	Viridiplantae	match
mikado.1G10390	282	0.397163	Arabidopsis_thaliana	no-match
mikado.1G10391	354	0.39548	Viridiplantae	no-match
mikado.1G10393	675	0.425185	Eukaryota	match
mikado.1G10395	1335	0.422472	cellular_organisms	no-match
mikado.1G10398	348	0.37931	Mesangiospermae	match
mikado.1G104	1050	0.44381	Embryophyta	match
mikado.1G1040	441	0.421769	Arabidopsis_thaliana	no-match
mikado.1G10400	504	0.412698	Embryophyta	match
mikado.1G10401	1725	0.470725	cellular_organisms	match
mikado.1G10405	348	0.37069	Mesangiospermae	match
mikado.1G10406	801	0.340824	Tracheophyta	match
mikado.1G10408	1200	0.393333	Embryophyta	match
mikado.1G1041	579	0.493955	Arabidopsis_thaliana	no-match
mikado.1G10410	1944	0.471193	cellular_organisms	match
mikado.1G10412	1938	0.475232	cellular_organisms	match
mikado.1G10413	1035	0.41256	Embryophyta	match
mikado.1G10414	393	0.435115	Arabidopsis_thaliana	no-match
mikado.1G10416	297	0.484848	Arabidopsis_thaliana	no-match
mikado.1G10417	894	0.38255	Mesangiospermae	match
mikado.1G10419	1083	0.493075	Arabidopsis_thaliana	no-match
mikado.1G1042	408	0.458333	Embryophyta	no-match
mikado.1G10421	372	0.354839	Arabidopsis_thaliana	no-match
mikado.1G10423	330	0.442424	Arabidopsis_thaliana	no-match
mikado.1G10424	531	0.474576	cellular_organisms	match
mikado.1G10425	1263	0.433888	cellular_organisms	match
mikado.1G10426	3762	0.408293	Tracheophyta	match
mikado.1G10427	348	0.445402	Tracheophyta	match
mikado.1G10428	5559	0.462853	cellular_organisms	no-match
mikado.1G10429	420	0.495238	Arabidopsis_thaliana	no-match
mikado.1G1043	510	0.498039	Embryophyta	match
mikado.1G10430	1722	0.413473	Eukaryota	match
mikado.1G10431	2049	0.449488	cellular_organisms	no-match
mikado.1G10433	453	0.419426	Streptophytina	no-match
mikado.1G10434	1032	0.43314	Embryophyta	match
mikado.1G10436	297	0.430976	Arabidopsis_thaliana	no-match
mikado.1G10437	207	0.347826	Arabidopsis_thaliana	no-match
mikado.1G10438	213	0.361502	Arabidopsis_thaliana	no-match
mikado.1G10439	231	0.467532	Arabidopsis_thaliana	no-match
mikado.1G1044	1083	0.4506	cellular_organisms	match
mikado.1G10440	4470	0.422148	cellular_organisms	match
mikado.1G10441	240	0.404167	Brassicaceae	match
mikado.1G10442	855	0.444444	Magnoliophyta	match
mikado.1G10444	1137	0.40985	Embryophyta	match
mikado.1G10447	4380	0.422374	cellular_organisms	match
mikado.1G10448	1236	0.461165	cellular_organisms	match
mikado.1G10449	1134	0.5097	Streptophytina	match
mikado.1G1045	1170	0.461538	cellular_organisms	match
mikado.1G10450	1323	0.429327	Streptophyta	match
mikado.1G10451	246	0.333333	Arabidopsis_thaliana	no-match
mikado.1G10453	1263	0.451306	Streptophyta	match
mikado.1G10454	462	0.402597	Mesangiospermae	no-match
mikado.1G10457	426	0.511737	Arabidopsis_thaliana	match
mikado.1G10458	3861	0.400155	cellular_organisms	no-match
mikado.1G10461	450	0.417778	Magnoliophyta	match
mikado.1G10462	315	0.371429	Arabidopsis_thaliana	no-match
mikado.1G10464	558	0.415771	Embryophyta	match
mikado.1G10465	564	0.398936	cellular_organisms	no-match
mikado.1G10466	3090	0.383495	cellular_organisms	match
mikado.1G10467	2169	0.378515	cellular_organisms	no-match
mikado.1G10468	297	0.447811	Tracheophyta	no-match
mikado.1G10469	2844	0.422293	Streptophyta	match
mikado.1G1047	1800	0.485	Eukaryota	match
mikado.1G10470	840	0.497619	Arabidopsis_thaliana	match
mikado.1G10471	252	0.416667	Arabidopsis_thaliana	no-match
mikado.1G10472	474	0.383966	rosids	match
mikado.1G10473	2037	0.44379	cellular_organisms	match
mikado.1G10474	417	0.438849	Arabidopsis_thaliana	no-match
mikado.1G10476	2505	0.476248	Eukaryota	match
mikado.1G10477	7863	0.417525	cellular_organisms	match
mikado.1G10478	231	0.467532	Arabidopsis_thaliana	no-match
mikado.1G1048	588	0.459184	Streptophytina	no-match
mikado.1G10482	258	0.368217	Arabidopsis_thaliana	no-match
mikado.1G10484	516	0.368217	Brassicaceae	match
mikado.1G10485	276	0.351449	Arabidopsis_thaliana	match
mikado.1G10486	201	0.412935	Arabidopsis_thaliana	no-match
mikado.1G10489	7875	0.421587	Eukaryota	match
mikado.1G10490	213	0.352113	Arabidopsis_thaliana	no-match
mikado.1G10491	2187	0.445816	cellular_organisms	match
mikado.1G10494	966	0.429607	Eukaryota	match
mikado.1G10496	573	0.406632	Arabidopsis	no-match
mikado.1G10497	957	0.416928	Eukaryota	match
mikado.1G10499	1632	0.439338	cellular_organisms	match
mikado.1G105	1149	0.416884	cellular_organisms	match
mikado.1G10501	852	0.435446	Viridiplantae	match
mikado.1G10502	1545	0.390291	Magnoliophyta	match
mikado.1G10504	501	0.457086	Eukaryota	match
mikado.1G10507	651	0.471582	Streptophyta	match
mikado.1G10513	1599	0.4803	cellular_organisms	match
mikado.1G10516	2466	0.410381	Eukaryota	no-match
mikado.1G1052	339	0.460177	cellular_organisms	match
mikado.1G10526	1458	0.471879	Eukaryota	match
mikado.1G1053	798	0.472431	Eukaryota	match
mikado.1G10530	2838	0.435166	cellular_organisms	match
mikado.1G10531	606	0.409241	Arabidopsis_thaliana	no-match
mikado.1G10532	855	0.48538	cellular_organisms	match
mikado.1G10533	2802	0.396146	cellular_organisms	match
mikado.1G10535	2700	0.390741	cellular_organisms	match
mikado.1G10536	792	0.424242	Magnoliophyta	match
mikado.1G10538	1083	0.42844	cellular_organisms	match
mikado.1G1054	609	0.479475	Eukaryota	match
mikado.1G10540	1596	0.447995	cellular_organisms	match
mikado.1G10541	564	0.386525	Eukaryota	match
mikado.1G10542	534	0.400749	Mesangiospermae	match
mikado.1G10545	1167	0.427592	cellular_organisms	match
mikado.1G10546	1083	0.370268	Viridiplantae	match
mikado.1G10547	2241	0.417224	Eukaryota	match
mikado.1G10549	273	0.391941	Brassicaceae	no-match
mikado.1G1055	981	0.492355	Eukaryota	match
mikado.1G10553	1833	0.430987	Eukaryota	no-match
mikado.1G10554	807	0.444857	Eukaryota	no-match
mikado.1G10555	2694	0.391611	cellular_organisms	match
mikado.1G10556	666	0.423423	Embryophyta	no-match
mikado.1G10557	645	0.382946	Eukaryota	match
mikado.1G10558	339	0.528024	Arabidopsis_thaliana	no-match
mikado.1G10559	2568	0.401869	cellular_organisms	match
mikado.1G1056	1116	0.452509	cellular_organisms	match
mikado.1G10560	1356	0.390855	Eukaryota	match
mikado.1G10561	3279	0.403782	cellular_organisms	match
mikado.1G10562	339	0.528024	Arabidopsis_thaliana	no-match
mikado.1G10566	351	0.367521	Arabidopsis_thaliana	no-match
mikado.1G10567	882	0.47619	cellular_organisms	match
mikado.1G10568	456	0.401316	Embryophyta	match
mikado.1G10569	4401	0.454669	Eukaryota	no-match
mikado.1G1057	588	0.420068	Eukaryota	match
mikado.1G10570	351	0.367521	Arabidopsis_thaliana	no-match
mikado.1G10571	882	0.47619	cellular_organisms	match
mikado.1G10574	252	0.47619	Brassicaceae	no-match
mikado.1G10575	1050	0.372381	Viridiplantae	match
mikado.1G10576	1998	0.416416	Viridiplantae	match
mikado.1G1058	834	0.422062	Magnoliophyta	match
mikado.1G10580	2481	0.401854	cellular_organisms	match
mikado.1G10581	3150	0.401905	cellular_organisms	match
mikado.1G10582	384	0.414062	Eukaryota	match
mikado.1G10583	339	0.528024	Arabidopsis_thaliana	no-match
mikado.1G10586	3165	0.445182	Eukaryota	no-match
mikado.1G10587	351	0.367521	Arabidopsis_thaliana	no-match
mikado.1G10588	855	0.478363	cellular_organisms	match
mikado.1G10589	252	0.47619	Brassicaceae	no-match
mikado.1G10590	1050	0.372381	Viridiplantae	match
mikado.1G10591	5238	0.410271	Viridiplantae	match
mikado.1G10592	1794	0.457637	cellular_organisms	match
mikado.1G10593	1146	0.408377	Viridiplantae	match
mikado.1G10594	1167	0.428449	Eukaryota	match
mikado.1G10595	312	0.391026	Arabidopsis_thaliana	no-match
mikado.1G10597	315	0.346032	Arabidopsis_thaliana	no-match
mikado.1G10598	447	0.400447	Viridiplantae	match
mikado.1G106	1530	0.46732	Streptophyta	match
mikado.1G10601	2472	0.41343	Eukaryota	match
mikado.1G10602	1056	0.416667	Eukaryota	match
mikado.1G10603	1017	0.441495	cellular_organisms	match
mikado.1G10604	1296	0.435957	cellular_organisms	match
mikado.1G10606	636	0.421384	Magnoliophyta	match
mikado.1G10608	975	0.44	Eukaryota	match
mikado.1G10609	2763	0.459645	Eukaryota	match
mikado.1G10610	2235	0.406711	cellular_organisms	no-match
mikado.1G10611	255	0.411765	Arabidopsis_thaliana	no-match
mikado.1G10612	252	0.424603	Arabidopsis_thaliana	no-match
mikado.1G10613	276	0.394928	Arabidopsis_thaliana	no-match
mikado.1G10614	963	0.406023	Brassicaceae	match
mikado.1G10615	795	0.459119	Streptophyta	match
mikado.1G10618	1479	0.402975	Eukaryota	match
mikado.1G10619	2973	0.466868	Eukaryota	match
mikado.1G10620	471	0.515924	Embryophyta	no-match
mikado.1G10621	702	0.418803	cellular_organisms	match
mikado.1G10623	351	0.438746	Magnoliophyta	match
mikado.1G10624	954	0.421384	rosids	match
mikado.1G10625	735	0.429932	cellular_organisms	match
mikado.1G10626	981	0.449541	Embryophyta	match
mikado.1G10627	432	0.37037	Brassicaceae	match
mikado.1G10629	1872	0.442842	Eukaryota	match
mikado.1G1063	591	0.558376	Streptophytina	match
mikado.1G10630	219	0.333333	Arabidopsis	no-match
mikado.1G10631	231	0.354978	Arabidopsis	match
mikado.1G10632	342	0.409357	Eukaryota	no-match
mikado.1G10634	996	0.435743	cellular_organisms	match
mikado.1G10635	390	0.397436	cellular_organisms	match
mikado.1G10636	237	0.312236	Arabidopsis_thaliana	no-match
mikado.1G10642	1776	0.445383	cellular_organisms	match
mikado.1G10643	372	0.36828	Brassicaceae	no-match
mikado.1G10644	2076	0.459056	Streptophyta	match
mikado.1G10646	2967	0.417594	cellular_organisms	match
mikado.1G1065	2235	0.443848	cellular_organisms	match
mikado.1G10650	1329	0.422874	Magnoliophyta	no-match
mikado.1G10651	2712	0.403392	cellular_organisms	match
mikado.1G10652	390	0.384615	Arabidopsis	no-match
mikado.1G10653	1818	0.392739	Eukaryota	match
mikado.1G10655	852	0.437793	Magnoliophyta	match
mikado.1G10656	2778	0.414327	cellular_organisms	no-match
mikado.1G10657	921	0.442997	cellular_organisms	match
mikado.1G10659	420	0.354762	Mesangiospermae	match
mikado.1G10660	894	0.438479	cellular_organisms	match
mikado.1G10662	1497	0.47829	Viridiplantae	match
mikado.1G10663	450	0.468889	cellular_organisms	match
mikado.1G10664	249	0.405622	Arabidopsis_thaliana	no-match
mikado.1G10665	4410	0.446712	cellular_organisms	match
mikado.1G10666	390	0.35641	Arabidopsis	match
mikado.1G10667	375	0.378667	Arabidopsis_thaliana	match
mikado.1G1067	1179	0.430874	Viridiplantae	match
mikado.1G10673	3504	0.416667	Eukaryota	match
mikado.1G10675	1170	0.461538	cellular_organisms	match
mikado.1G10677	2790	0.465233	Eukaryota	match
mikado.1G10678	255	0.321569	Arabidopsis_thaliana	no-match
mikado.1G10680	507	0.416174	Mesangiospermae	match
mikado.1G10681	309	0.31068	Arabidopsis_thaliana	no-match
mikado.1G10685	972	0.436214	cellular_organisms	match
mikado.1G10686	1059	0.474032	cellular_organisms	match
mikado.1G10687	966	0.466874	cellular_organisms	match
mikado.1G10688	981	0.454638	cellular_organisms	match
mikado.1G10689	414	0.485507	Mesangiospermae	no-match
mikado.1G1069	480	0.460417	Brassicaceae	match
mikado.1G10690	222	0.369369	Arabidopsis_thaliana	no-match
mikado.1G10691	1245	0.437751	cellular_organisms	match
mikado.1G10692	321	0.336449	malvids	no-match
mikado.1G10698	1746	0.429553	cellular_organisms	match
mikado.1G10699	777	0.459459	cellular_organisms	match
mikado.1G1070	687	0.468705	Eukaryota	match
mikado.1G10701	522	0.43295	Embryophyta	match
mikado.1G10704	615	0.481301	Arabidopsis_thaliana	no-match
mikado.1G10705	291	0.443299	Arabidopsis_thaliana	no-match
mikado.1G10707	714	0.385154	Brassicaceae	no-match
mikado.1G10708	2493	0.461292	cellular_organisms	no-match
mikado.1G10709	408	0.465686	Arabidopsis_thaliana	no-match
mikado.1G1071	1500	0.478	cellular_organisms	match
