ID	len	gc	PS	Presence
case4_00000105	702	0.421652	Embryophyta	match
case4_00000107	7462	0.426293	Eukaryota	match
case4_00000108	1600	0.4275	Eukaryota	match
case4_00000109	5773	0.46908	Eukaryota	match
case4_00000110	1588	0.435139	cellular_organisms	match
case4_00000111	4238	0.441954	Eukaryota	match
case4_00000112	543	0.517495	Viridiplantae	no-match
case4_00000113	1032	0.475775	cellular_organisms	match
case4_00000114	918	0.444444	Tracheophyta	match
case4_00000115	2142	0.493464	cellular_organisms	match
case4_00000116	2851	0.428622	cellular_organisms	match
case4_00000117	243	0.436214	Arabidopsis_thaliana	no-match
case4_00000118	3613	0.408248	Streptophytina	match
case4_00000119	3559	0.416409	cellular_organisms	match
case4_00000120	351	0.433048	Arabidopsis_thaliana	no-match
case4_00000121	2983	0.412337	cellular_organisms	match
case4_00000122	2305	0.413449	cellular_organisms	match
case4_00000123	1370	0.429197	cellular_organisms	match
case4_00000124	1406	0.411095	Eukaryota	match
case4_00000125	147	0.367347	Arabidopsis_thaliana	match
case4_00000126	977	0.405322	cellular_organisms	match
case4_00000127	1306	0.37902	Streptophyta	match
case4_00000128	639	0.410016	Arabidopsis_thaliana	match
case4_00000129	210	0.409524	Brassicaceae	no-match
case4_00000130	1012	0.442688	cellular_organisms	match
case4_00000131	1867	0.420461	Eukaryota	match
case4_00000132	1400	0.380714	Magnoliophyta	match
case4_00000133	1891	0.419355	cellular_organisms	match
case4_00000134	156	0.410256	Arabidopsis_thaliana	no-match
case4_00000135	1729	0.388086	cellular_organisms	match
case4_00000136	405	0.520988	Brassicaceae	match
case4_00000137	1279	0.401876	cellular_organisms	match
case4_00000138	2944	0.416101	cellular_organisms	match
case4_00000139	2030	0.405911	Eukaryota	match
case4_00000140	462	0.41342	Pentapetalae	match
case4_00000141	1826	0.43483	cellular_organisms	match
case4_00000142	2083	0.37734	cellular_organisms	match
case4_00000144	117	0.452991	Arabidopsis_thaliana	match
case4_00000145	1621	0.458359	cellular_organisms	match
case4_00000146	1086	0.423573	cellular_organisms	match
case4_00000147	7715	0.447051	cellular_organisms	match
case4_00000148	873	0.413517	Brassicaceae	match
case4_00000149	729	0.507545	Embryophyta	match
case4_00000150	1473	0.42702	cellular_organisms	match
case4_00000151	1803	0.43594	Mesangiospermae	match
case4_00000152	2329	0.405324	cellular_organisms	match
case4_00000153	270	0.425926	cellular_organisms	match
case4_00000154	959	0.351408	Eukaryota	match
case4_00000155	660	0.462121	Eukaryota	match
case4_00000156	1609	0.40895	Eukaryota	match
case4_00000157	2819	0.452998	cellular_organisms	match
case4_00000158	1809	0.449972	Viridiplantae	match
case4_00000159	2724	0.424009	cellular_organisms	match
case4_00000160	2402	0.434638	cellular_organisms	match
case4_00000161	907	0.406836	Eukaryota	match
case4_00000162	390	0.441026	Brassicaceae	no-match
case4_00000163	2285	0.444201	Eukaryota	match
case4_00000164	1683	0.447415	Magnoliophyta	match
case4_00000165	291	0.601375	Arabidopsis_thaliana	match
case4_00000166	1964	0.427189	Arabidopsis_thaliana	match
case4_00000167	3854	0.44603	cellular_organisms	match
case4_00000168	1579	0.388854	Eukaryota	match
case4_00000169	1033	0.387222	Streptophyta	match
case4_00000170	1237	0.417138	Pentapetalae	match
case4_00000171	1508	0.40252	cellular_organisms	match
case4_00000172	1658	0.412545	cellular_organisms	match
case4_00000173	1766	0.450736	cellular_organisms	match
case4_00000174	2893	0.432077	cellular_organisms	match
case4_00000175	501	0.443114	Streptophyta	match
case4_00000176	898	0.367483	Magnoliophyta	match
case4_00000177	384	0.432292	Eukaryota	match
case4_00000178	3120	0.432692	cellular_organisms	match
case4_00000179	1465	0.389761	Viridiplantae	match
case4_00000180	843	0.422301	Eukaryota	match
case4_00000181	5353	0.430973	cellular_organisms	match
case4_00000182	555	0.409009	Embryophyta	match
case4_00000183	1679	0.433591	cellular_organisms	match
case4_00000184	2570	0.422957	cellular_organisms	match
case4_00000185	1986	0.409869	Streptophyta	match
case4_00000186	2175	0.39954	cellular_organisms	match
case4_00000187	2486	0.419952	Eukaryota	match
case4_00000188	4463	0.399283	Streptophytina	match
case4_00000189	3109	0.432293	cellular_organisms	match
case4_00000190	2234	0.407341	Eukaryota	match
case4_00000191	309	0.456311	cellular_organisms	match
case4_00000192	126	0.428571	Arabidopsis_thaliana	no-match
case4_00000193	1355	0.432472	cellular_organisms	match
case4_00000194	1382	0.45369	Eukaryota	match
case4_00000195	1987	0.444389	Eukaryota	match
case4_00000196	1435	0.408362	Viridiplantae	match
case4_00000197	12062	0.422401	cellular_organisms	match
case4_00000198	982	0.421589	cellular_organisms	match
case4_00000199	6125	0.406041	Eukaryota	match
case4_00000200	2624	0.441692	cellular_organisms	match
case4_00000201	2382	0.414777	Viridiplantae	match
case4_00000202	882	0.393424	Embryophyta	match
case4_00000203	198	0.343434	Arabidopsis_thaliana	match
case4_00000204	1756	0.394077	cellular_organisms	match
case4_00000205	1252	0.432907	Streptophyta	match
case4_00000206	615	0.478049	cellular_organisms	match
case4_00000207	1571	0.449395	Eukaryota	match
case4_00000208	870	0.377011	cellular_organisms	match
case4_00000209	3191	0.4356	cellular_organisms	match
case4_00000210	222	0.337838	Arabidopsis_thaliana	no-match
case4_00000211	723	0.449516	Magnoliophyta	match
case4_00000212	3606	0.424293	cellular_organisms	match
case4_00000214	1286	0.377916	cellular_organisms	match
case4_00000215	336	0.404762	Brassicaceae	no-match
case4_00000216	1302	0.511521	Viridiplantae	match
case4_00000217	1305	0.511111	Viridiplantae	match
case4_00000218	222	0.40991	Arabidopsis_thaliana	match
case4_00000219	1657	0.426675	Eukaryota	match
case4_00000220	555	0.457658	cellular_organisms	match
case4_00000221	1830	0.42623	cellular_organisms	match
case4_00000222	2022	0.418892	Eukaryota	match
case4_00000223	2907	0.391813	Streptophyta	match
case4_00000224	1971	0.435312	Embryophyta	match
case4_00000225	2649	0.423179	cellular_organisms	match
case4_00000226	758	0.432718	Brassicaceae	match
case4_00000227	726	0.369146	cellular_organisms	match
case4_00000228	1342	0.412817	Magnoliophyta	match
case4_00000229	1413	0.443029	Eukaryota	match
case4_00000230	7235	0.429855	cellular_organisms	match
case4_00000231	4467	0.413253	Eukaryota	match
case4_00000232	1386	0.428571	cellular_organisms	match
case4_00000233	1253	0.458899	cellular_organisms	match
case4_00000234	2652	0.440799	cellular_organisms	match
case4_00000235	1206	0.382255	cellular_organisms	match
case4_00000236	1194	0.505025	cellular_organisms	match
case4_00000237	2541	0.439591	cellular_organisms	match
case4_00000238	1765	0.416431	cellular_organisms	match
case4_00000239	1262	0.396989	Tracheophyta	match
case4_00000240	1583	0.440303	cellular_organisms	match
case4_00000241	708	0.468927	Embryophyta	match
case4_00000242	1502	0.45739	Magnoliophyta	match
case4_00000243	1290	0.434884	cellular_organisms	match
case4_00000244	162	0.487654	Embryophyta	no-match
case4_00000245	2035	0.401966	cellular_organisms	match
case4_00000246	2784	0.451868	Eukaryota	match
case4_00000247	3251	0.433098	Eukaryota	match
case4_00000248	1830	0.45847	Eukaryota	match
case4_00000249	2255	0.409313	cellular_organisms	match
case4_00000250	1131	0.42794	Eukaryota	no-match
case4_00000251	2065	0.418886	cellular_organisms	match
case4_00000252	525	0.521905	Viridiplantae	match
case4_00000253	1293	0.425367	Viridiplantae	match
case4_00000254	1501	0.389074	Eukaryota	match
case4_00000255	1962	0.425076	cellular_organisms	match
case4_00000256	3474	0.413644	cellular_organisms	match
case4_00000257	993	0.420947	cellular_organisms	match
case4_00000258	1735	0.45245	Eukaryota	match
case4_00000259	603	0.482587	Brassicaceae	match
case4_00000260	825	0.419394	cellular_organisms	match
case4_00000261	504	0.46627	Magnoliophyta	match
case4_00000262	3597	0.397554	cellular_organisms	match
case4_00000263	3125	0.41856	cellular_organisms	match
case4_00000264	1813	0.416988	Eukaryota	match
case4_00000265	1659	0.425558	Eukaryota	match
case4_00000266	3768	0.419055	Viridiplantae	match
case4_00000267	1182	0.494078	Eukaryota	match
case4_00000268	738	0.51897	Viridiplantae	match
case4_00000269	432	0.479167	cellular_organisms	match
case4_00000270	669	0.427504	Pentapetalae	match
case4_00000271	3698	0.424283	Eukaryota	match
case4_00000272	1805	0.431025	Eukaryota	match
case4_00000273	929	0.428418	Embryophyta	match
case4_00000274	1344	0.438244	cellular_organisms	match
case4_00000275	744	0.487903	cellular_organisms	match
case4_00000276	2946	0.488119	Streptophyta	match
case4_00000277	1196	0.458194	Eukaryota	match
case4_00000278	3442	0.447414	Eukaryota	match
case4_00000279	2025	0.404938	cellular_organisms	match
case4_00000280	2343	0.410585	cellular_organisms	match
case4_00000281	3323	0.417996	Eukaryota	match
case4_00000282	2429	0.404282	Eukaryota	match
case4_00000283	813	0.469865	Eukaryota	match
case4_00000284	2942	0.412644	cellular_organisms	match
case4_00000285	4219	0.433989	cellular_organisms	match
case4_00000286	444	0.558559	Magnoliophyta	match
case4_00000287	2975	0.404034	Eukaryota	match
case4_00000288	4608	0.433594	Eukaryota	match
case4_00000289	1355	0.423616	cellular_organisms	match
case4_00000290	2818	0.427608	cellular_organisms	match
case4_00000291	5157	0.443669	cellular_organisms	match
case4_00000292	285	0.536842	Viridiplantae	match
case4_00000293	1254	0.413876	Streptophytina	match
case4_00000294	2328	0.457474	cellular_organisms	match
case4_00000295	5747	0.410823	cellular_organisms	match
case4_00000296	1339	0.432412	cellular_organisms	match
case4_00000297	3123	0.440282	cellular_organisms	match
case4_00000298	3039	0.460349	Eukaryota	match
case4_00000299	4874	0.413418	Eukaryota	match
case4_00000300	1636	0.422372	cellular_organisms	match
case4_00000301	165	0.448485	Arabidopsis_thaliana	no-match
case4_00000302	1554	0.444659	cellular_organisms	match
case4_00000303	1376	0.409884	cellular_organisms	match
case4_00000304	6423	0.416783	cellular_organisms	match
case4_00000305	1954	0.42477	cellular_organisms	match
case4_00000306	1542	0.419585	Eukaryota	match
case4_00000307	1232	0.368506	Viridiplantae	match
case4_00000308	1087	0.414903	Streptophytina	match
case4_00000309	549	0.508197	Eukaryota	match
case4_00000310	2518	0.423352	cellular_organisms	match
case4_00000311	921	0.362649	cellular_organisms	match
case4_00000312	5874	0.449949	cellular_organisms	match
case4_00000313	102	0.441176	Embryophyta	no-match
case4_00000314	303	0.544554	Magnoliophyta	match
case4_00000315	969	0.395253	Viridiplantae	match
case4_00000316	1071	0.432306	cellular_organisms	match
case4_00000317	1146	0.458115	Eukaryota	match
case4_00000318	402	0.5	Viridiplantae	match
case4_00000319	1383	0.412148	cellular_organisms	match
case4_00000320	381	0.362205	Arabidopsis	no-match
case4_00000321	3595	0.416968	Streptophyta	match
case4_00000322	2703	0.411395	cellular_organisms	match
case4_00000323	1471	0.458872	cellular_organisms	match
case4_00000324	423	0.413712	Camelineae	no-match
case4_00000325	1469	0.442478	cellular_organisms	match
case4_00000326	2810	0.400712	cellular_organisms	match
case4_00000327	2188	0.402651	cellular_organisms	match
case4_00000328	519	0.533719	Brassicaceae	match
case4_00000329	905	0.429834	Embryophyta	match
case4_00000330	3398	0.464685	cellular_organisms	match
case4_00000331	648	0.41358	cellular_organisms	match
case4_00000332	1612	0.378412	Tracheophyta	match
case4_00000333	1759	0.383741	Eukaryota	match
case4_00000334	129	0.395349	Arabidopsis_thaliana	no-match
case4_00000335	2274	0.432718	cellular_organisms	match
case4_00000336	1292	0.420279	Tracheophyta	match
case4_00000337	1445	0.407612	cellular_organisms	match
case4_00000338	1806	0.460133	Embryophyta	match
case4_00000339	1729	0.420474	Streptophytina	match
case4_00000340	728	0.424451	Streptophyta	match
case4_00000341	2138	0.417212	Eukaryota	match
case4_00000342	4221	0.428098	cellular_organisms	match
case4_00000343	1399	0.426733	Streptophytina	match
case4_00000344	5641	0.415884	Eukaryota	match
case4_00000345	1737	0.416811	cellular_organisms	match
case4_00000346	2217	0.417682	cellular_organisms	match
case4_00000347	1239	0.452785	Eukaryota	match
case4_00000348	1192	0.410235	cellular_organisms	match
case4_00000349	404	0.423267	Embryophyta	match
case4_00000350	3369	0.411992	Streptophyta	match
case4_00000351	639	0.56964	Brassicaceae	match
case4_00000352	666	0.366366	Magnoliophyta	match
case4_00000353	1960	0.437245	cellular_organisms	match
case4_00000354	150	0.393333	Arabidopsis_thaliana	no-match
case4_00000355	1538	0.415475	cellular_organisms	match
case4_00000356	3886	0.405044	cellular_organisms	match
case4_00000357	1505	0.463123	cellular_organisms	match
case4_00000358	3452	0.414832	cellular_organisms	match
case4_00000359	1245	0.408835	Eukaryota	match
case4_00000360	2073	0.400868	Eukaryota	match
case4_00000361	1187	0.4246	cellular_organisms	match
case4_00000362	420	0.483333	Magnoliophyta	match
case4_00000363	404	0.465347	Arabidopsis	no-match
case4_00000364	2836	0.425247	Eukaryota	match
case4_00000365	2371	0.419232	Eukaryota	match
case4_00000366	603	0.532338	cellular_organisms	match
case4_00000367	3437	0.444283	Eukaryota	match
case4_00000368	1782	0.452862	Eukaryota	match
case4_00000369	1630	0.43681	Eukaryota	match
case4_00000370	8957	0.439098	cellular_organisms	match
case4_00000371	2411	0.369556	Streptophytina	match
case4_00000372	1706	0.407972	Eukaryota	match
case4_00000373	1903	0.430373	Streptophyta	match
case4_00000374	4594	0.457989	cellular_organisms	match
case4_00000375	2318	0.425798	Eukaryota	match
case4_00000376	3162	0.420304	Eukaryota	match
case4_00000377	1800	0.409444	Eukaryota	match
case4_00000378	1857	0.411955	cellular_organisms	match
case4_00000379	1037	0.423337	Streptophyta	match
case4_00000380	1847	0.419058	Viridiplantae	match
case4_00000381	1425	0.393684	cellular_organisms	match
case4_00000382	855	0.411696	Brassicaceae	match
case4_00000383	1496	0.40107	cellular_organisms	match
case4_00000384	1962	0.476045	Eukaryota	match
case4_00000385	1873	0.426054	cellular_organisms	match
case4_00000386	84	0.345238	Arabidopsis_thaliana	no-match
case4_00000387	318	0.399371	Arabidopsis_thaliana	match
case4_00000388	171	0.426901	Brassicaceae	no-match
case4_00000389	814	0.405405	rosids	match
case4_00000390	1426	0.446003	Eukaryota	match
case4_00000391	2627	0.40236	Streptophyta	match
case4_00000392	252	0.43254	rosids	match
case4_00000393	938	0.4371	Tracheophyta	match
case4_00000394	1509	0.421471	Embryophyta	match
case4_00000395	2714	0.41378	Mesangiospermae	match
case4_00000396	1020	0.510784	cellular_organisms	match
case4_00000397	2891	0.416811	cellular_organisms	match
case4_00000398	141	0.446809	Arabidopsis_thaliana	match
case4_00000399	1437	0.4238	cellular_organisms	match
case4_00000400	2427	0.442934	cellular_organisms	match
case4_00000402	4176	0.409962	cellular_organisms	match
case4_00000403	2018	0.409316	cellular_organisms	match
case4_00000404	1025	0.418537	cellular_organisms	match
case4_00000405	3557	0.420017	cellular_organisms	match
case4_00000406	553	0.41953	Viridiplantae	match
case4_00000407	1459	0.440027	Eukaryota	match
case4_00000408	3851	0.424825	Eukaryota	match
case4_00000409	1620	0.427778	Eukaryota	match
case4_00000410	1460	0.430822	Eukaryota	match
case4_00000411	1140	0.44386	Eukaryota	match
case4_00000412	1360	0.436765	cellular_organisms	match
case4_00000413	1754	0.433865	Streptophyta	match
case4_00000414	1131	0.378426	Eukaryota	match
case4_00000415	724	0.410221	Magnoliophyta	match
case4_00000416	255	0.541176	Arabidopsis_thaliana	no-match
case4_00000417	1445	0.445675	Eukaryota	match
case4_00000418	1337	0.427076	cellular_organisms	match
case4_00000419	2811	0.381715	Eukaryota	match
case4_00000420	1523	0.365069	Mesangiospermae	match
case4_00000421	414	0.437198	Brassicaceae	match
case4_00000422	1577	0.432467	cellular_organisms	match
case4_00000423	1731	0.399769	cellular_organisms	match
case4_00000424	1672	0.426435	Eukaryota	match
case4_00000425	4143	0.426261	Eukaryota	match
case4_00000426	828	0.399758	Viridiplantae	match
case4_00000427	960	0.438542	Streptophyta	match
case4_00000428	1547	0.431157	Streptophyta	match
case4_00000429	681	0.525698	Embryophyta	match
case4_00000430	1114	0.411131	Magnoliophyta	match
case4_00000431	1606	0.408468	Tracheophyta	match
case4_00000432	66	0.454545	Arabidopsis_thaliana	no-match
case4_00000433	1352	0.423077	Tracheophyta	match
case4_00000434	3375	0.425185	cellular_organisms	match
case4_00000435	3032	0.405673	cellular_organisms	match
case4_00000436	4627	0.421007	cellular_organisms	match
case4_00000437	2642	0.444739	cellular_organisms	match
case4_00000438	2628	0.442542	Eukaryota	match
case4_00000439	2381	0.463671	cellular_organisms	match
case4_00000440	1341	0.437733	malvids	match
case4_00000441	1410	0.459574	cellular_organisms	match
case4_00000442	6323	0.42638	Eukaryota	match
case4_00000443	270	0.459259	Magnoliophyta	match
case4_00000444	1459	0.420836	Embryophyta	match
case4_00000445	2873	0.467456	cellular_organisms	match
case4_00000446	2149	0.425314	cellular_organisms	match
case4_00000447	3471	0.404782	cellular_organisms	match
case4_00000448	1515	0.419802	Eukaryota	match
case4_00000449	660	0.44697	Mesangiospermae	match
case4_00000450	1416	0.400424	cellular_organisms	match
case4_00000451	3888	0.462449	cellular_organisms	match
case4_00000452	3260	0.456135	cellular_organisms	match
case4_00000453	1252	0.471246	cellular_organisms	match
case4_00000454	369	0.414634	Arabidopsis_thaliana	match
case4_00000455	5278	0.423835	cellular_organisms	match
case4_00000456	4496	0.417482	cellular_organisms	match
case4_00000457	1232	0.406656	Streptophytina	match
case4_00000458	852	0.411972	Eukaryota	match
case4_00000459	1243	0.40708	Eukaryota	match
case4_00000460	438	0.43379	Eukaryota	match
case4_00000461	2944	0.421875	Magnoliophyta	match
case4_00000462	1503	0.441118	Eukaryota	match
case4_00000463	752	0.397606	Embryophyta	match
case4_00000464	819	0.395604	Eukaryota	match
case4_00000465	429	0.368298	Arabidopsis_thaliana	match
case4_00000466	3103	0.432162	Eukaryota	match
case4_00000467	1416	0.451977	cellular_organisms	match
case4_00000468	1474	0.443012	Streptophyta	match
case4_00000469	2674	0.427823	cellular_organisms	match
case4_00000470	4100	0.433902	cellular_organisms	match
case4_00000471	2524	0.425911	Eukaryota	match
case4_00000472	1489	0.43049	cellular_organisms	match
case4_00000473	1242	0.42351	Eukaryota	match
case4_00000474	1727	0.408801	Embryophyta	match
case4_00000475	1566	0.418902	Eukaryota	match
case4_00000476	2177	0.429949	Eukaryota	match
case4_00000477	1374	0.405386	Mesangiospermae	match
case4_00000478	1670	0.398802	cellular_organisms	match
case4_00000479	3951	0.447229	cellular_organisms	match
case4_00000480	204	0.362745	Arabidopsis_thaliana	no-match
case4_00000481	948	0.440928	Magnoliophyta	match
case4_00000482	162	0.376543	Arabidopsis_thaliana	no-match
case4_00000483	957	0.45768	Magnoliophyta	match
case4_00000484	2917	0.433322	cellular_organisms	match
case4_00000485	5880	0.429252	Eukaryota	match
case4_00000486	594	0.444444	cellular_organisms	match
case4_00000487	1308	0.506881	Viridiplantae	match
case4_00000488	2263	0.463102	cellular_organisms	match
case4_00000489	1227	0.418093	Eukaryota	match
case4_00000490	1232	0.413961	Eukaryota	match
case4_00000491	1668	0.41307	Eukaryota	match
case4_00000492	1893	0.423666	Viridiplantae	match
case4_00000493	3534	0.462083	cellular_organisms	match
case4_00000494	1848	0.429113	cellular_organisms	match
case4_00000495	1807	0.434975	cellular_organisms	match
case4_00000496	1677	0.424568	Eukaryota	match
case4_00000497	4743	0.429264	Eukaryota	match
case4_00000498	735	0.45034	Viridiplantae	match
case4_00000499	1580	0.417722	Streptophyta	match
case4_00000500	1047	0.39064	Eukaryota	match
case4_00000501	1641	0.418038	Embryophyta	match
case4_00000502	1030	0.430097	cellular_organisms	match
case4_00000503	1742	0.409874	Eukaryota	match
case4_00000504	3716	0.428418	cellular_organisms	match
case4_00000505	213	0.464789	Mesangiospermae	match
case4_00000506	3534	0.420204	Eukaryota	match
case4_00000507	1257	0.471758	cellular_organisms	match
case4_00000508	1400	0.432857	cellular_organisms	match
case4_00000509	240	0.429167	Arabidopsis	no-match
case4_00000510	1073	0.451072	cellular_organisms	match
case4_00000511	1032	0.443798	Viridiplantae	match
case4_00000512	641	0.424337	Streptophyta	match
case4_00000513	2484	0.421095	cellular_organisms	match
case4_00000514	3164	0.420986	cellular_organisms	match
case4_00000515	606	0.435644	cellular_organisms	match
case4_00000516	405	0.488889	Viridiplantae	match
case4_00000517	1204	0.415282	cellular_organisms	match
case4_00000518	180	0.477778	cellular_organisms	no-match
case4_00000519	918	0.433551	cellular_organisms	match
case4_00000520	2686	0.400968	Tracheophyta	no-match
case4_00000521	953	0.427072	Eukaryota	match
case4_00000522	2739	0.415115	cellular_organisms	match
case4_00000523	995	0.422111	cellular_organisms	match
case4_00000524	3571	0.412489	cellular_organisms	match
case4_00000525	666	0.418919	malvids	match
case4_00000526	3456	0.449653	cellular_organisms	match
case4_00000527	2641	0.429761	cellular_organisms	match
case4_00000528	1083	0.473684	Eukaryota	match
case4_00000529	2433	0.404028	Eukaryota	match
case4_00000530	282	0.457447	Magnoliophyta	match
case4_00000531	8860	0.413657	Eukaryota	match
case4_00000532	639	0.413146	Streptophyta	match
case4_00000533	2088	0.412835	cellular_organisms	match
case4_00000534	1003	0.483549	cellular_organisms	match
case4_00000535	2452	0.413132	cellular_organisms	match
case4_00000536	2042	0.438786	cellular_organisms	match
case4_00000537	1721	0.452644	cellular_organisms	match
case4_00000538	1503	0.40519	Eukaryota	match
case4_00000539	3178	0.431718	Eukaryota	match
case4_00000540	6011	0.448178	cellular_organisms	match
case4_00000541	1694	0.430342	Streptophyta	match
case4_00000542	5167	0.431972	cellular_organisms	match
case4_00000543	2717	0.446816	cellular_organisms	match
case4_00000544	1139	0.451273	cellular_organisms	match
case4_00000545	1975	0.392405	cellular_organisms	match
case4_00000546	3349	0.399522	Eukaryota	match
case4_00000547	3716	0.413348	Eukaryota	match
case4_00000548	1990	0.432663	cellular_organisms	match
case4_00000549	5905	0.429297	Eukaryota	match
case4_00000550	1090	0.466055	Eukaryota	match
case4_00000551	2055	0.409246	Eukaryota	match
case4_00000552	2578	0.425136	cellular_organisms	match
case4_00000553	5075	0.447094	cellular_organisms	match
case4_00000554	3831	0.4213	cellular_organisms	match
case4_00000555	300	0.466667	Eukaryota	match
case4_00000556	1523	0.426789	Eukaryota	match
case4_00000557	114	0.438596	Embryophyta	no-match
case4_00000558	1982	0.431887	cellular_organisms	match
case4_00000559	1506	0.420319	Eukaryota	match
case4_00000560	3382	0.415139	cellular_organisms	match
case4_00000561	2256	0.410461	Streptophyta	match
case4_00000562	165	0.430303	Arabidopsis_thaliana	no-match
case4_00000563	948	0.387131	Embryophyta	match
case4_00000564	1228	0.40228	Embryophyta	match
case4_00000565	432	0.472222	Tracheophyta	match
case4_00000566	510	0.464706	Magnoliophyta	match
case4_00000567	3227	0.449954	Viridiplantae	match
case4_00000568	1005	0.418905	Eukaryota	match
