ID	len	gc	PS	Presence
case38a_00000337	326	0.368098	Arabidopsis_thaliana	no-match
case38a_00000338	4024	0.404821	Eukaryota	match
case38a_00000339	2905	0.416523	cellular_organisms	match
case38a_00000340	941	0.363443	Eukaryota	match
case38a_00000341	2630	0.440304	Arabidopsis_thaliana	no-match
case38a_00000342	2511	0.450418	cellular_organisms	match
case38a_00000343	459	0.553377	Magnoliophyta	match
case38a_00000344	2388	0.43258	Eukaryota	match
case38a_00000345	3895	0.4362	Eukaryota	match
case38a_00000346	1159	0.429681	cellular_organisms	match
case38a_00000347	2813	0.426591	cellular_organisms	match
case38a_00000348	345	0.365217	Arabidopsis_thaliana	no-match
case38a_00000349	10372	0.430679	Streptophytina	match
case38a_00000350	285	0.536842	Viridiplantae	match
case38a_00000351	213	0.464789	Arabidopsis_thaliana	no-match
case38a_00000352	5700	0.412456	cellular_organisms	match
case38a_00000353	281	0.362989	Arabidopsis_thaliana	no-match
case38a_00000354	226	0.349558	Arabidopsis_thaliana	no-match
case38a_00000355	2770	0.409025	cellular_organisms	match
case38a_00000356	3535	0.437624	cellular_organisms	match
case38a_00000357	3039	0.460349	Eukaryota	match
case38a_00000358	5253	0.410432	Eukaryota	match
case38a_00000359	192	0.447917	Arabidopsis_thaliana	match
case38a_00000360	381	0.446194	Streptophyta	no-match
case38a_00000361	1761	0.429869	cellular_organisms	match
case38a_00000362	1496	0.407086	cellular_organisms	match
case38a_00000363	5838	0.421206	cellular_organisms	match
case38a_00000364	2050	0.417073	cellular_organisms	match
case38a_00000365	3046	0.397899	Eukaryota	match
case38a_00000366	1866	0.371919	Streptophytina	match
case38a_00000367	702	0.468661	Streptophytina	match
case38a_00000368	3563	0.433062	cellular_organisms	match
case38a_00000369	4981	0.412969	Eukaryota	match
case38a_00000370	240	0.4375	Arabidopsis_thaliana	no-match
case38a_00000371	186	0.360215	Arabidopsis_thaliana	no-match
case38a_00000372	303	0.544554	Magnoliophyta	match
case38a_00000373	2464	0.41112	Viridiplantae	match
case38a_00000374	1056	0.435606	cellular_organisms	match
case38a_00000375	1146	0.458115	Eukaryota	match
case38a_00000376	402	0.5	Viridiplantae	match
case38a_00000377	1817	0.419923	cellular_organisms	match
case38a_00000378	346	0.421965	Arabidopsis_thaliana	no-match
case38a_00000379	3978	0.416541	Streptophyta	match
case38a_00000380	441	0.451247	Arabidopsis_thaliana	no-match
case38a_00000381	2769	0.40809	cellular_organisms	match
case38a_00000382	1752	0.430365	cellular_organisms	match
case38a_00000383	1626	0.432349	cellular_organisms	match
case38a_00000384	675	0.383704	Arabidopsis_thaliana	no-match
case38a_00000385	2534	0.406867	cellular_organisms	match
case38a_00000386	2564	0.377145	cellular_organisms	match
case38a_00000387	519	0.533719	Brassicaceae	match
case38a_00000388	1271	0.397325	Embryophyta	match
case38a_00000389	3879	0.452436	cellular_organisms	match
case38a_00000390	1108	0.394404	cellular_organisms	match
case38a_00000391	1910	0.367539	Tracheophyta	match
case38a_00000392	1726	0.387022	Eukaryota	match
case38a_00000393	2377	0.42743	cellular_organisms	match
case38a_00000394	939	0.43557	Tracheophyta	match
case38a_00000395	1758	0.382253	cellular_organisms	match
case38a_00000396	2264	0.438163	Embryophyta	match
case38a_00000397	2156	0.444805	Arabidopsis_thaliana	no-match
case38a_00000398	1513	0.405816	Streptophytina	match
case38a_00000399	459	0.464052	Embryophyta	match
case38a_00000400	728	0.442308	Embryophyta	match
case38a_00000401	257	0.44358	Arabidopsis_thaliana	match
case38a_00000402	189	0.407407	Arabidopsis_thaliana	no-match
case38a_00000403	183	0.404372	Arabidopsis_thaliana	no-match
case38a_00000404	183	0.453552	Arabidopsis_thaliana	no-match
case38a_00000405	4987	0.411069	cellular_organisms	match
case38a_00000406	1516	0.423483	Streptophytina	match
case38a_00000407	5850	0.412821	Eukaryota	match
case38a_00000408	189	0.296296	Arabidopsis_thaliana	no-match
case38a_00000409	1773	0.41568	cellular_organisms	match
case38a_00000410	2065	0.42276	cellular_organisms	match
case38a_00000411	243	0.427984	Arabidopsis_thaliana	no-match
case38a_00000412	1217	0.446179	Eukaryota	match
case38a_00000413	1920	0.392708	cellular_organisms	match
case38a_00000414	387	0.421189	Embryophyta	match
case38a_00000415	3329	0.412436	Streptophyta	match
case38a_00000416	639	0.56964	Brassicaceae	match
case38a_00000417	918	0.352941	Magnoliophyta	match
case38a_00000418	2106	0.432099	cellular_organisms	match
case38a_00000419	150	0.393333	Arabidopsis_thaliana	no-match
case38a_00000420	4978	0.417437	cellular_organisms	match
case38a_00000421	1890	0.434392	cellular_organisms	match
case38a_00000422	3280	0.417683	cellular_organisms	match
case38a_00000424	568	0.40669	Arabidopsis_thaliana	match
case38a_00000425	2795	0.403936	Eukaryota	match
case38a_00000426	1962	0.404179	cellular_organisms	match
case38a_00000427	829	0.416164	Arabidopsis_thaliana	match
case38a_00000428	3438	0.408668	Eukaryota	match
case38a_00000429	2896	0.434392	Eukaryota	match
case38a_00000430	603	0.532338	cellular_organisms	match
case38a_00000431	3499	0.440983	Eukaryota	match
case38a_00000432	4430	0.422348	Eukaryota	match
case38a_00000433	267	0.41573	Arabidopsis_thaliana	no-match
case38a_00000434	10940	0.42404	cellular_organisms	match
case38a_00000435	2093	0.394171	Streptophytina	match
case38a_00000436	1476	0.411924	Eukaryota	match
case38a_00000437	5521	0.446658	cellular_organisms	match
case38a_00000438	903	0.452935	Viridiplantae	match
case38a_00000439	2632	0.400456	Eukaryota	match
case38a_00000440	8691	0.41192	Eukaryota	match
case38a_00000441	1859	0.407208	Eukaryota	match
case38a_00000442	645	0.434109	Arabidopsis_thaliana	match
case38a_00000443	93	0.376344	Arabidopsis_thaliana	no-match
case38a_00000444	1499	0.388926	cellular_organisms	match
case38a_00000445	684	0.422515	Mesangiospermae	match
case38a_00000446	1633	0.391917	cellular_organisms	match
case38a_00000447	1962	0.476045	Eukaryota	match
case38a_00000448	3087	0.395206	cellular_organisms	match
case38a_00000449	363	0.363636	Arabidopsis_thaliana	match
case38a_00000450	252	0.365079	Arabidopsis_thaliana	no-match
case38a_00000451	240	0.366667	Arabidopsis_thaliana	match
case38a_00000452	165	0.357576	Arabidopsis_thaliana	match
case38a_00000453	714	0.330532	Arabidopsis_thaliana	match
case38a_00000454	1157	0.423509	Tracheophyta	match
case38a_00000455	1507	0.409423	Magnoliophyta	match
case38a_00000456	267	0.40824	Streptophyta	match
case38a_00000457	2796	0.407725	Mesangiospermae	match
case38a_00000458	314	0.363057	Arabidopsis_thaliana	no-match
case38a_00000459	1020	0.510784	cellular_organisms	match
case38a_00000460	2957	0.418668	cellular_organisms	match
case38a_00000461	1155	0.637229	Eukaryota	no-match
case38a_00000462	952	0.336134	Arabidopsis_thaliana	no-match
case38a_00000463	1326	0.42911	cellular_organisms	match
case38a_00000464	345	0.44058	Arabidopsis_thaliana	match
case38a_00000465	4172	0.410355	cellular_organisms	match
case38a_00000466	228	0.359649	Arabidopsis_thaliana	no-match
case38a_00000467	2090	0.414354	cellular_organisms	match
case38a_00000468	1062	0.415254	cellular_organisms	match
case38a_00000469	5084	0.416994	cellular_organisms	match
case38a_00000470	3571	0.431252	Eukaryota	match
case38a_00000471	483	0.449275	Eukaryota	match
case38a_00000472	1393	0.383345	Arabidopsis_thaliana	no-match
case38a_00000473	2966	0.428523	Eukaryota	match
case38a_00000474	1742	0.422503	Eukaryota	match
case38a_00000475	3804	0.413775	Streptophyta	match
case38a_00000476	1554	0.356499	Mesangiospermae	match
case38a_00000477	797	0.400251	Magnoliophyta	match
case38a_00000478	174	0.58046	Arabidopsis_thaliana	no-match
case38a_00000479	1608	0.422264	Eukaryota	match
case38a_00000481	1418	0.415374	cellular_organisms	match
case38a_00000482	3135	0.371292	Eukaryota	match
case38a_00000483	1672	0.355861	Mesangiospermae	match
case38a_00000484	1981	0.409894	cellular_organisms	match
case38a_00000485	2041	0.382166	cellular_organisms	match
case38a_00000486	1796	0.418708	Eukaryota	match
case38a_00000487	216	0.49537	Arabidopsis_thaliana	no-match
case38a_00000488	5010	0.418962	Eukaryota	match
case38a_00000489	967	0.403309	Viridiplantae	match
case38a_00000490	1543	0.430331	Camelineae	match
case38a_00000491	2119	0.423313	Streptophyta	match
case38a_00000492	681	0.525698	Embryophyta	match
case38a_00000493	1129	0.424269	Magnoliophyta	match
case38a_00000494	1617	0.408782	Tracheophyta	match
case38a_00000495	66	0.454545	Arabidopsis_thaliana	no-match
case38a_00000496	261	0.440613	Arabidopsis_thaliana	no-match
case38a_00000497	1396	0.424785	Tracheophyta	match
case38a_00000498	3342	0.427289	cellular_organisms	match
case38a_00000499	3153	0.40184	cellular_organisms	match
case38a_00000500	189	0.338624	Arabidopsis_thaliana	no-match
case38a_00000501	5022	0.416567	cellular_organisms	match
case38a_00000502	681	0.418502	Arabidopsis_thaliana	no-match
case38a_00000503	482	0.448133	Arabidopsis_thaliana	no-match
case38a_00000504	2047	0.430874	Eukaryota	match
case38a_00000505	4087	0.435283	Eukaryota	match
case38a_00000506	192	0.453125	Viridiplantae	match
case38a_00000507	1407	0.430704	malvids	match
case38a_00000508	315	0.466667	Arabidopsis_thaliana	match
case38a_00000509	6705	0.417897	Eukaryota	match
case38a_00000510	2695	0.385158	Embryophyta	match
case38a_00000511	3001	0.459847	cellular_organisms	match
case38a_00000512	4100	0.417073	cellular_organisms	match
case38a_00000513	5932	0.410654	cellular_organisms	match
case38a_00000514	660	0.44697	Mesangiospermae	match
case38a_00000515	1557	0.398844	cellular_organisms	match
case38a_00000516	261	0.455939	Arabidopsis_thaliana	no-match
