qseqid	mrca_name
mikado.4G8177.1_1	cellular_organisms
mikado.1G9021.1_1	cellular_organisms
mikado.5G10986.2_1	cellular_organisms
mikado.3G507.1_1	cellular_organisms
mikado.1G2645.1_1	cellular_organisms
mikado.1G10757.1_1	cellular_organisms
mikado.1G2882.1_1	cellular_organisms
mikado.4G3253.1_1	cellular_organisms
mikado.3G4362.1_1	cellular_organisms
mikado.1G2276.1_1	cellular_organisms
mikado.2G6958.1_1	cellular_organisms
mikado.1G5706.1_1	cellular_organisms
mikado.5G8436.1_1	cellular_organisms
mikado.5G9508.1_1	cellular_organisms
mikado.5G8550.1_1	cellular_organisms
mikado.1G9529.1_1	cellular_organisms
mikado.5G9892.1_1	cellular_organisms
mikado.1G10083.1_1	cellular_organisms
mikado.1G10111.1_1	cellular_organisms
mikado.5G3933.1_1	cellular_organisms
mikado.3G9038.1_1	cellular_organisms
mikado.3G3165.1_1	cellular_organisms
mikado.2G7610.2_1	cellular_organisms
mikado.3G8331.1_1	cellular_organisms
mikado.1G3467.1_1	cellular_organisms
mikado.2G5003.1_1	cellular_organisms
mikado.1G13156.1_1	cellular_organisms
mikado.3G329.1_1	cellular_organisms
mikado.1G14024.1_1	cellular_organisms
mikado.4G7156.1_1	cellular_organisms
mikado.2G6154.1_1	cellular_organisms
mikado.1G8406.1_1	cellular_organisms
mikado.4G5611.1_1	cellular_organisms
mikado.3G10559.1_1	cellular_organisms
mikado.1G11609.1_1	cellular_organisms
mikado.2G6152.1_1	cellular_organisms
mikado.2G9360.4_1	cellular_organisms
mikado.3G1849.1_1	cellular_organisms
mikado.1G3123.1_1	cellular_organisms
mikado.1G8929.1_1	cellular_organisms
mikado.3G472.1_1	cellular_organisms
mikado.3G6508.1_1	cellular_organisms
mikado.1G13256.1_1	cellular_organisms
mikado.2G6081.2_1	cellular_organisms
mikado.5G3065.2_1	cellular_organisms
mikado.5G10403.1_1	cellular_organisms
mikado.4G5566.1_1	cellular_organisms
mikado.2G3244.1_1	cellular_organisms
mikado.5G11893.1_1	cellular_organisms
mikado.5G11653.1_1	cellular_organisms
mikado.5G3560.1_1	cellular_organisms
mikado.2G89.2_1	cellular_organisms
mikado.1G1408.1_1	cellular_organisms
mikado.1G9257.1_1	cellular_organisms
mikado.5G9054.1_1	cellular_organisms
mikado.5G3993.1_1	cellular_organisms
mikado.5G9585.1_1	cellular_organisms
mikado.4G8566.1_1	cellular_organisms
mikado.5G376.1_1	cellular_organisms
mikado.5G11416.1_1	cellular_organisms
mikado.1G9178.1_1	cellular_organisms
mikado.1G1549.1_1	cellular_organisms
mikado.4G8091.1_1	cellular_organisms
mikado.2G4372.1_1	cellular_organisms
mikado.3G4470.1_1	cellular_organisms
mikado.5G4373.1_1	cellular_organisms
mikado.5G12653.1_1	cellular_organisms
mikado.4G80.1_1	cellular_organisms
mikado.2G6135.1_1	cellular_organisms
mikado.3G844.1_1	cellular_organisms
mikado.1G9425.1_1	cellular_organisms
mikado.4G7219.1_1	cellular_organisms
mikado.5G1523.2_1	cellular_organisms
mikado.5G3282.1_1	cellular_organisms
mikado.3G9574.1_1	cellular_organisms
mikado.4G7414.1_1	cellular_organisms
mikado.5G7677.1_1	cellular_organisms
mikado.5G9658.1_1	cellular_organisms
mikado.5G3355.1_1	cellular_organisms
mikado.4G5869.1_1	cellular_organisms
mikado.5G7864.1_1	cellular_organisms
mikado.5G12403.1_1	cellular_organisms
mikado.2G1053.2_1	cellular_organisms
mikado.3G9907.2_1	cellular_organisms
mikado.4G5682.1_1	cellular_organisms
mikado.4G129.1_1	cellular_organisms
mikado.2G8189.1_1	cellular_organisms
mikado.1G1393.1_1	cellular_organisms
mikado.3G4718.1_1	cellular_organisms
mikado.5G8393.1_1	cellular_organisms
mikado.4G6964.1_1	cellular_organisms
mikado.3G9674.1_1	cellular_organisms
mikado.4G6165.1_1	cellular_organisms
mikado.1G14038.1_1	cellular_organisms
mikado.2G8793.1_1	cellular_organisms
mikado.1G9868.1_1	cellular_organisms
mikado.1G9370.2_1	cellular_organisms
mikado.4G8066.1_1	cellular_organisms
mikado.5G1661.1_1	cellular_organisms
mikado.1G3376.1_1	cellular_organisms
mikado.1G11522.2_1	cellular_organisms
mikado.4G7584.1_1	cellular_organisms
mikado.5G12400.1_1	cellular_organisms
mikado.1G13871.1_1	cellular_organisms
mikado.5G2416.1_1	cellular_organisms
mikado.1G1927.1_1	cellular_organisms
mikado.1G9831.1_1	cellular_organisms
mikado.1G6438.1_1	cellular_organisms
mikado.4G4761.1_1	cellular_organisms
mikado.5G10168.1_1	cellular_organisms
mikado.5G8462.1_1	cellular_organisms
mikado.5G10202.1_1	cellular_organisms
mikado.1G13874.1_1	cellular_organisms
mikado.5G4651.1_1	cellular_organisms
mikado.3G9358.1_1	cellular_organisms
mikado.5G1215.1_1	cellular_organisms
mikado.4G4336.3_1	cellular_organisms
mikado.3G2975.1_1	cellular_organisms
mikado.2G7858.1_1	cellular_organisms
mikado.2G3549.1_1	cellular_organisms
mikado.4G8753.3_1	cellular_organisms
mikado.1G100.1_1	cellular_organisms
mikado.4G8214.1_1	cellular_organisms
mikado.1G718.1_1	cellular_organisms
mikado.5G9262.1_1	cellular_organisms
mikado.1G9773.1_1	cellular_organisms
mikado.5G4231.1_1	cellular_organisms
mikado.5G9095.1_1	cellular_organisms
mikado.3G11052.1_1	cellular_organisms
mikado.1G1515.1_1	cellular_organisms
mikado.3G9686.1_1	cellular_organisms
mikado.5G5926.1_1	cellular_organisms
mikado.1G2839.1_1	cellular_organisms
mikado.1G11799.1_1	cellular_organisms
mikado.5G8474.3_1	cellular_organisms
mikado.5G4162.1_1	cellular_organisms
mikado.3G4887.1_1	cellular_organisms
mikado.1G11294.1_1	cellular_organisms
mikado.1G12602.1_1	cellular_organisms
mikado.1G3070.2_1	cellular_organisms
mikado.2G6172.1_1	cellular_organisms
mikado.3G10703.1_1	cellular_organisms
mikado.5G1672.1_1	cellular_organisms
mikado.5G8667.1_1	cellular_organisms
mikado.4G3553.2_1	cellular_organisms
mikado.2G7101.1_1	cellular_organisms
mikado.3G9225.1_1	cellular_organisms
mikado.5G10483.1_1	cellular_organisms
mikado.4G6054.1_1	cellular_organisms
mikado.4G607.1_1	cellular_organisms
mikado.1G8541.3_1	cellular_organisms
mikado.3G9040.1_1	cellular_organisms
mikado.4G3834.1_1	cellular_organisms
mikado.2G697.1_1	cellular_organisms
mikado.1G1659.1_1	cellular_organisms
mikado.5G1956.1_1	cellular_organisms
mikado.3G11273.2_1	cellular_organisms
mikado.1G11131.1_1	cellular_organisms
mikado.1G10929.1_1	cellular_organisms
mikado.5G808.1_1	cellular_organisms
mikado.1G1794.1_1	cellular_organisms
mikado.3G8363.1_1	cellular_organisms
mikado.5G7057.1_1	cellular_organisms
mikado.2G8225.1_1	cellular_organisms
mikado.1G14042.1_1	cellular_organisms
mikado.5G7418.1_1	cellular_organisms
mikado.1G10926.1_1	cellular_organisms
mikado.3G3816.2_1	cellular_organisms
mikado.1G2956.1_1	cellular_organisms
mikado.1G416.1_1	cellular_organisms
mikado.4G2812.1_1	cellular_organisms
mikado.5G12068.1_1	cellular_organisms
mikado.1G1638.1_1	cellular_organisms
mikado.4G6599.1_1	cellular_organisms
mikado.3G2360.1_1	cellular_organisms
mikado.5G2985.1_1	cellular_organisms
mikado.4G5539.1_1	cellular_organisms
mikado.4G7639.1_1	cellular_organisms
mikado.4G7045.1_1	cellular_organisms
mikado.1G9613.1_1	cellular_organisms
mikado.5G7023.1_1	cellular_organisms
mikado.5G475.3_1	cellular_organisms
mikado.1G5422.1_1	cellular_organisms
mikado.5G7153.1_1	cellular_organisms
mikado.4G3208.2_1	cellular_organisms
mikado.5G7740.1_1	cellular_organisms
mikado.1G1631.1_1	cellular_organisms
mikado.4G6216.1_1	cellular_organisms
mikado.4G8119.1_1	cellular_organisms
mikado.3G10552.1_1	cellular_organisms
mikado.4G6222.1_1	cellular_organisms
mikado.4G6622.1_1	cellular_organisms
mikado.3G9133.2_1	cellular_organisms
mikado.5G4524.1_1	cellular_organisms
mikado.3G1031.1_1	cellular_organisms
mikado.1G9807.3_1	cellular_organisms
mikado.5G9114.1_1	cellular_organisms
mikado.5G4188.1_1	cellular_organisms
mikado.3G1370.1_1	cellular_organisms
mikado.1G2656.2_1	cellular_organisms
mikado.4G3915.1_1	cellular_organisms
mikado.3G10373.1_1	cellular_organisms
mikado.3G7835.1_1	cellular_organisms
mikado.5G9402.5_1	cellular_organisms
mikado.5G2987.1_1	cellular_organisms
mikado.3G2483.1_1	cellular_organisms
mikado.2G5819.1_1	cellular_organisms
mikado.3G10950.1_1	cellular_organisms
mikado.3G1979.1_1	cellular_organisms
mikado.1G13891.1_1	cellular_organisms
mikado.1G347.1_1	cellular_organisms
mikado.2G6175.1_1	cellular_organisms
mikado.1G4113.1_1	cellular_organisms
mikado.4G8533.1_1	cellular_organisms
mikado.4G5495.1_1	cellular_organisms
mikado.3G4946.1_1	cellular_organisms
mikado.4G8885.1_1	cellular_organisms
mikado.3G3456.1_1	cellular_organisms
mikado.2G3172.1_1	cellular_organisms
mikado.1G1552.2_1	cellular_organisms
mikado.1G10322.2_1	cellular_organisms
mikado.1G3355.1_1	cellular_organisms
mikado.3G11382.1_1	cellular_organisms
mikado.4G7996.2_1	cellular_organisms
mikado.3G11374.1_1	cellular_organisms
mikado.1G1656.1_1	cellular_organisms
mikado.1G2753.1_1	cellular_organisms
mikado.5G12581.1_1	cellular_organisms
mikado.5G1523.1_1	cellular_organisms
mikado.4G8219.1_1	cellular_organisms
mikado.2G7867.1_1	cellular_organisms
mikado.3G204.1_1	cellular_organisms
mikado.5G8674.2_1	cellular_organisms
mikado.4G3938.1_1	cellular_organisms
mikado.2G9377.1_1	cellular_organisms
mikado.2G1113.1_1	cellular_organisms
mikado.1G14255.2_1	cellular_organisms
mikado.1G12983.1_1	cellular_organisms
mikado.1G14143.1_1	cellular_organisms
mikado.2G9402.1_1	cellular_organisms
mikado.3G7372.1_1	cellular_organisms
mikado.2G4322.2_1	cellular_organisms
mikado.5G11306.1_1	cellular_organisms
mikado.1G2838.1_1	cellular_organisms
mikado.1G8730.1_1	cellular_organisms
mikado.5G12478.1_1	cellular_organisms
mikado.5G11904.1_1	cellular_organisms
mikado.5G3558.1_1	cellular_organisms
mikado.3G104.1_1	cellular_organisms
mikado.1G11651.1_1	cellular_organisms
mikado.5G3383.1_1	cellular_organisms
mikado.5G540.2_1	cellular_organisms
mikado.1G12269.1_1	cellular_organisms
mikado.3G5140.1_1	cellular_organisms
mikado.4G616.1_1	cellular_organisms
mikado.mitochondriaG219.1_1	cellular_organisms
mikado.1G2695.1_1	cellular_organisms
mikado.2G3270.1_1	cellular_organisms
mikado.1G7507.1_1	cellular_organisms
mikado.4G4699.1_1	cellular_organisms
mikado.5G7385.1_1	cellular_organisms
mikado.4G7878.1_1	cellular_organisms
mikado.2G4611.1_1	cellular_organisms
mikado.5G2862.1_1	cellular_organisms
mikado.2G7716.1_1	cellular_organisms
mikado.2G8914.1_1	cellular_organisms
mikado.1G10127.2_1	cellular_organisms
mikado.4G8903.1_1	cellular_organisms
mikado.3G3791.2_1	cellular_organisms
mikado.2G6040.1_1	cellular_organisms
mikado.3G3363.2_1	cellular_organisms
mikado.5G10143.1_1	cellular_organisms
mikado.3G11353.2_1	cellular_organisms
mikado.1G1787.2_1	cellular_organisms
mikado.chloroplastG7.1_1	cellular_organisms
mikado.1G12257.1_1	cellular_organisms
mikado.1G14106.1_1	cellular_organisms
mikado.2G4448.1_1	cellular_organisms
mikado.1G8721.1_1	cellular_organisms
mikado.1G9918.1_1	cellular_organisms
mikado.4G2812.2_1	cellular_organisms
mikado.5G2975.1_1	cellular_organisms
mikado.5G4362.1_1	cellular_organisms
mikado.1G3220.1_1	cellular_organisms
mikado.1G11115.1_1	cellular_organisms
mikado.4G1191.1_1	cellular_organisms
mikado.4G409.1_1	cellular_organisms
mikado.1G11874.1_1	cellular_organisms
mikado.3G9167.1_1	cellular_organisms
mikado.1G2889.1_1	cellular_organisms
mikado.1G1767.1_1	cellular_organisms
mikado.5G7197.1_1	cellular_organisms
mikado.1G11659.1_1	cellular_organisms
mikado.3G10640.1_1	cellular_organisms
mikado.3G128.1_1	cellular_organisms
mikado.2G9025.1_1	cellular_organisms
mikado.5G12291.1_1	cellular_organisms
mikado.2G6018.2_1	cellular_organisms
mikado.5G12537.1_1	cellular_organisms
mikado.2G6330.1_1	cellular_organisms
mikado.3G630.1_1	cellular_organisms
mikado.5G4737.1_1	cellular_organisms
mikado.5G11225.2_1	cellular_organisms
mikado.3G8790.1_1	cellular_organisms
mikado.4G7384.1_1	cellular_organisms
mikado.3G4052.1_1	cellular_organisms
mikado.1G8947.1_1	cellular_organisms
mikado.1G6253.1_1	cellular_organisms
mikado.4G4981.1_1	cellular_organisms
mikado.5G12427.1_1	cellular_organisms
mikado.1G879.1_1	cellular_organisms
mikado.4G7340.2_1	cellular_organisms
mikado.1G7931.1_1	cellular_organisms
mikado.5G1214.1_1	cellular_organisms
mikado.2G9055.1_1	cellular_organisms
mikado.5G8745.1_1	cellular_organisms
mikado.5G7850.1_1	cellular_organisms
mikado.1G9031.2_1	cellular_organisms
mikado.3G878.2_1	cellular_organisms
mikado.4G7934.2_1	cellular_organisms
mikado.4G7006.1_1	cellular_organisms
mikado.5G11161.1_1	cellular_organisms
mikado.3G3165.2_1	cellular_organisms
mikado.2G7112.2_1	cellular_organisms
mikado.4G4598.1_1	cellular_organisms
mikado.3G946.1_1	cellular_organisms
mikado.3G8538.1_1	cellular_organisms
mikado.3G9653.1_1	cellular_organisms
mikado.1G1382.1_1	cellular_organisms
mikado.2G9503.3_1	cellular_organisms
mikado.1G3645.1_1	cellular_organisms
mikado.5G2587.1_1	cellular_organisms
mikado.5G12448.1_1	cellular_organisms
mikado.4G4028.1_1	cellular_organisms
mikado.3G6441.1_1	cellular_organisms
mikado.mitochondriaG235.1_1	cellular_organisms
mikado.5G12497.1_1	cellular_organisms
mikado.5G8210.1_1	cellular_organisms
mikado.1G12650.1_1	cellular_organisms
mikado.3G1773.1_1	cellular_organisms
mikado.5G11424.1_1	cellular_organisms
mikado.5G4115.1_1	cellular_organisms
mikado.3G3162.1_1	cellular_organisms
mikado.1G2673.1_1	cellular_organisms
mikado.1G4107.1_1	cellular_organisms
mikado.1G969.1_1	cellular_organisms
mikado.4G6559.1_1	cellular_organisms
mikado.1G1990.1_1	cellular_organisms
mikado.4G7303.1_1	cellular_organisms
mikado.1G3153.1_1	cellular_organisms
mikado.4G6035.1_1	cellular_organisms
mikado.4G5567.1_1	cellular_organisms
mikado.1G5468.1_1	cellular_organisms
mikado.4G5314.2_1	cellular_organisms
mikado.1G1075.1_1	cellular_organisms
mikado.5G402.3_1	cellular_organisms
mikado.3G495.1_1	cellular_organisms
mikado.3G886.1_1	cellular_organisms
mikado.5G2192.1_1	cellular_organisms
mikado.5G180.1_1	cellular_organisms
mikado.5G916.1_1	cellular_organisms
mikado.1G12164.1_1	cellular_organisms
mikado.5G422.1_1	cellular_organisms
mikado.1G1181.1_1	cellular_organisms
mikado.5G4234.1_1	cellular_organisms
mikado.2G7379.1_1	cellular_organisms
mikado.1G1798.2_1	cellular_organisms
mikado.5G12046.2_1	cellular_organisms
mikado.2G1645.1_1	cellular_organisms
mikado.5G1829.1_1	cellular_organisms
mikado.3G4466.1_1	cellular_organisms
mikado.1G13651.1_1	cellular_organisms
mikado.1G13677.1_1	cellular_organisms
mikado.1G12271.1_1	cellular_organisms
mikado.1G13577.1_1	cellular_organisms
mikado.3G8830.1_1	cellular_organisms
mikado.4G3507.1_1	cellular_organisms
mikado.1G9742.1_1	cellular_organisms
mikado.4G6363.1_1	cellular_organisms
mikado.1G13951.1_1	cellular_organisms
mikado.chloroplastG74.1_1	cellular_organisms
mikado.5G10054.1_1	cellular_organisms
mikado.3G10260.2_1	cellular_organisms
mikado.4G9049.1_1	cellular_organisms
mikado.2G6078.1_1	cellular_organisms
mikado.1G6251.1_1	cellular_organisms
mikado.3G755.2_1	cellular_organisms
mikado.3G1132.1_1	cellular_organisms
mikado.1G10821.2_1	cellular_organisms
mikado.2G8930.2_1	cellular_organisms
mikado.1G12780.2_1	cellular_organisms
mikado.5G2132.1_1	cellular_organisms
mikado.5G4680.1_1	cellular_organisms
mikado.5G2585.1_1	cellular_organisms
mikado.4G4776.2_1	cellular_organisms
mikado.1G10340.1_1	cellular_organisms
mikado.3G10236.2_1	cellular_organisms
mikado.2G8623.1_1	cellular_organisms
mikado.1G10617.1_1	cellular_organisms
mikado.1G11906.1_1	cellular_organisms
mikado.1G11596.1_1	cellular_organisms
mikado.3G7672.2_1	cellular_organisms
mikado.5G3787.1_1	cellular_organisms
mikado.2G8653.1_1	cellular_organisms
mikado.5G2698.1_1	cellular_organisms
mikado.3G6412.1_1	cellular_organisms
mikado.4G4615.1_1	cellular_organisms
mikado.5G3745.1_1	cellular_organisms
mikado.2G6991.1_1	cellular_organisms
mikado.3G8518.1_1	cellular_organisms
mikado.4G7002.1_1	cellular_organisms
mikado.5G2196.1_1	cellular_organisms
mikado.1G4554.2_1	cellular_organisms
mikado.1G159.3_1	cellular_organisms
mikado.1G8703.1_1	cellular_organisms
mikado.2G9270.2_1	cellular_organisms
mikado.1G2092.1_1	cellular_organisms
mikado.5G1298.1_1	cellular_organisms
mikado.1G3490.1_1	cellular_organisms
mikado.1G11703.1_1	cellular_organisms
mikado.5G7763.1_1	cellular_organisms
mikado.2G4405.1_1	cellular_organisms
mikado.3G193.1_1	cellular_organisms
mikado.5G12027.1_1	cellular_organisms
mikado.5G1447.1_1	cellular_organisms
mikado.4G2727.1_1	cellular_organisms
mikado.2G8537.1_1	cellular_organisms
mikado.4G6245.1_1	cellular_organisms
mikado.2G4123.1_1	cellular_organisms
mikado.3G4585.2_1	cellular_organisms
mikado.1G3986.1_1	cellular_organisms
mikado.3G4876.1_1	cellular_organisms
mikado.5G11419.1_1	cellular_organisms
mikado.3G1869.1_1	cellular_organisms
mikado.3G7618.3_1	cellular_organisms
mikado.5G116.1_1	cellular_organisms
mikado.2G6328.1_1	cellular_organisms
mikado.5G10953.2_1	cellular_organisms
mikado.3G3543.1_1	cellular_organisms
mikado.1G12194.1_1	cellular_organisms
mikado.5G1494.1_1	cellular_organisms
mikado.3G4486.1_1	cellular_organisms
mikado.5G8549.1_1	cellular_organisms
mikado.5G3204.2_1	cellular_organisms
mikado.5G2427.1_1	cellular_organisms
mikado.4G6599.2_1	cellular_organisms
mikado.1G10605.1_1	cellular_organisms
mikado.1G1810.2_1	cellular_organisms
mikado.1G2613.1_1	cellular_organisms
mikado.5G9357.1_1	cellular_organisms
mikado.5G3034.1_1	cellular_organisms
mikado.4G4325.1_1	cellular_organisms
mikado.5G6893.1_1	cellular_organisms
mikado.5G12656.1_1	cellular_organisms
mikado.2G2847.1_1	cellular_organisms
mikado.1G11572.1_1	cellular_organisms
mikado.1G4609.2_1	cellular_organisms
mikado.2G9182.2_1	cellular_organisms
mikado.2G5217.2_1	cellular_organisms
mikado.5G203.1_1	cellular_organisms
mikado.1G5412.1_1	cellular_organisms
mikado.1G9383.1_1	cellular_organisms
mikado.1G2671.1_1	cellular_organisms
mikado.mitochondriaG94.1_1	cellular_organisms
mikado.1G269.1_1	cellular_organisms
mikado.chloroplastG82.1_1	cellular_organisms
mikado.4G7347.3_1	cellular_organisms
mikado.1G13738.3_1	cellular_organisms
mikado.1G12608.1_1	cellular_organisms
mikado.1G10645.1_1	cellular_organisms
mikado.4G4244.1_1	cellular_organisms
mikado.2G7617.1_1	cellular_organisms
mikado.3G920.1_1	cellular_organisms
mikado.2G6766.1_1	cellular_organisms
mikado.1G3204.1_1	cellular_organisms
mikado.1G9102.1_1	cellular_organisms
mikado.1G4740.1_1	cellular_organisms
mikado.1G1670.1_1	cellular_organisms
mikado.5G11578.1_1	cellular_organisms
mikado.3G8942.1_1	cellular_organisms
mikado.4G2720.3_1	cellular_organisms
mikado.2G6033.1_1	cellular_organisms
mikado.4G7996.1_1	cellular_organisms
mikado.5G7108.1_1	cellular_organisms
mikado.1G9365.1_1	cellular_organisms
mikado.4G7938.1_1	cellular_organisms
mikado.3G8097.1_1	cellular_organisms
mikado.3G11372.1_1	cellular_organisms
mikado.3G1996.1_1	cellular_organisms
mikado.5G3620.1_1	cellular_organisms
mikado.4G5405.1_1	cellular_organisms
mikado.1G7722.1_1	cellular_organisms
mikado.5G10361.1_1	cellular_organisms
mikado.1G13494.1_1	cellular_organisms
mikado.1G9744.2_1	cellular_organisms
mikado.1G12428.1_1	cellular_organisms
mikado.1G8700.1_1	cellular_organisms
mikado.5G9726.1_1	cellular_organisms
mikado.5G2578.1_1	cellular_organisms
mikado.1G9011.1_1	cellular_organisms
mikado.4G3748.1_1	cellular_organisms
mikado.1G189.1_1	cellular_organisms
mikado.mitochondriaG186.1_1	cellular_organisms
mikado.5G11304.1_1	cellular_organisms
mikado.3G1016.1_1	cellular_organisms
mikado.5G7347.1_1	cellular_organisms
mikado.3G8430.1_1	cellular_organisms
mikado.4G4440.1_1	cellular_organisms
mikado.1G9370.1_1	cellular_organisms
mikado.1G13154.2_1	cellular_organisms
mikado.3G2433.1_1	cellular_organisms
mikado.2G7113.1_1	cellular_organisms
mikado.2G4778.1_1	cellular_organisms
mikado.3G2599.1_1	cellular_organisms
mikado.3G2172.1_1	cellular_organisms
mikado.5G1422.1_1	cellular_organisms
mikado.3G190.1_1	cellular_organisms
mikado.1G13026.1_1	cellular_organisms
mikado.2G7660.1_1	cellular_organisms
mikado.5G7214.1_1	cellular_organisms
mikado.2G8418.1_1	cellular_organisms
mikado.mitochondriaG99.1_1	cellular_organisms
mikado.1G4046.2_1	cellular_organisms
mikado.3G3216.1_1	cellular_organisms
mikado.4G5995.1_1	cellular_organisms
mikado.4G3346.1_1	cellular_organisms
mikado.5G3949.1_1	cellular_organisms
mikado.4G8461.1_1	cellular_organisms
mikado.3G3925.1_1	cellular_organisms
mikado.1G14177.1_1	cellular_organisms
mikado.2G6228.1_1	cellular_organisms
mikado.5G8353.1_1	cellular_organisms
mikado.1G10638.1_1	cellular_organisms
mikado.1G9566.1_1	cellular_organisms
mikado.4G7721.1_1	cellular_organisms
mikado.1G13064.2_1	cellular_organisms
mikado.5G3791.1_1	cellular_organisms
mikado.1G11681.1_1	cellular_organisms
mikado.2G3775.1_1	cellular_organisms
mikado.3G3235.1_1	cellular_organisms
mikado.3G10352.1_1	cellular_organisms
mikado.5G9503.1_1	cellular_organisms
mikado.5G8528.1_1	cellular_organisms
mikado.1G9697.1_1	cellular_organisms
mikado.4G8700.1_1	cellular_organisms
mikado.1G11671.1_1	cellular_organisms
mikado.5G12596.1_1	cellular_organisms
mikado.4G5517.1_1	cellular_organisms
mikado.3G786.1_1	cellular_organisms
mikado.4G5788.1_1	cellular_organisms
mikado.3G11120.1_1	cellular_organisms
mikado.4G75.1_1	cellular_organisms
mikado.3G10068.1_1	cellular_organisms
mikado.1G1334.1_1	cellular_organisms
mikado.1G3258.1_1	cellular_organisms
mikado.3G6316.1_1	cellular_organisms
mikado.3G1611.1_1	cellular_organisms
mikado.5G9976.1_1	cellular_organisms
mikado.1G8117.1_1	cellular_organisms
mikado.4G6601.1_1	cellular_organisms
mikado.4G4336.2_1	cellular_organisms
mikado.1G3000.2_1	cellular_organisms
mikado.2G216.1_1	cellular_organisms
mikado.3G2820.1_1	cellular_organisms
mikado.4G3242.1_1	cellular_organisms
mikado.1G712.2_1	cellular_organisms
mikado.5G3342.1_1	cellular_organisms
mikado.1G4056.2_1	cellular_organisms
mikado.2G6112.1_1	cellular_organisms
mikado.3G329.3_1	cellular_organisms
mikado.3G3407.1_1	cellular_organisms
mikado.5G11598.2_1	cellular_organisms
mikado.4G5898.1_1	cellular_organisms
mikado.3G5125.1_1	cellular_organisms
mikado.1G8496.1_1	cellular_organisms
mikado.1G9186.1_1	cellular_organisms
mikado.3G7942.1_1	cellular_organisms
mikado.1G4056.1_1	cellular_organisms
mikado.4G5909.1_1	cellular_organisms
mikado.4G1134.1_1	cellular_organisms
mikado.4G4409.1_1	cellular_organisms
mikado.2G4121.1_1	cellular_organisms
mikado.3G4083.1_1	cellular_organisms
mikado.2G3849.1_1	cellular_organisms
mikado.5G7127.1_1	cellular_organisms
mikado.1G5790.1_1	cellular_organisms
mikado.5G9114.2_1	cellular_organisms
mikado.5G1765.1_1	cellular_organisms
mikado.3G10260.3_1	cellular_organisms
mikado.1G3051.1_1	cellular_organisms
mikado.5G11236.1_1	cellular_organisms
mikado.5G12145.1_1	cellular_organisms
