ID	len	gc	PS	Presence
g10079	645	0.516279	Arabidopsis_thaliana	no-match
g1008	1332	0.442943	cellular_organisms	match
g10080	1227	0.441728	Mesangiospermae	no-match
g10081	2289	0.434251	cellular_organisms	no-match
g10082	909	0.443344	Eukaryota	no-match
g10083	309	0.508091	Arabidopsis_thaliana	match
g10084	453	0.551876	Arabidopsis	no-match
g10085	1416	0.528249	Arabidopsis	no-match
g10086	672	0.528274	rosids	no-match
g10087	279	0.501792	Arabidopsis_thaliana	no-match
g10088	600	0.426667	Magnoliophyta	no-match
g10089	807	0.402726	Streptophytina	no-match
g1009	3684	0.465798	cellular_organisms	match
g10090	669	0.440957	Mesangiospermae	no-match
g10091	534	0.428839	Arabidopsis_thaliana	no-match
g10092	675	0.434074	Magnoliophyta	no-match
g10093	2226	0.427673	Eukaryota	no-match
g10094	2682	0.394482	cellular_organisms	match
g10095	1512	0.414021	Viridiplantae	no-match
g10096	783	0.407407	Brassicaceae	no-match
g10097	3120	0.380769	Eukaryota	match
g10098	1548	0.374677	cellular_organisms	no-match
g10099	480	0.433333	Eukaryota	no-match
g101	1626	0.509225	cellular_organisms	match
g1010	333	0.522523	Magnoliophyta	match
g10100	1044	0.386015	Mesangiospermae	match
g10101	2607	0.397008	cellular_organisms	match
g10102	1272	0.411164	cellular_organisms	match
g10103	1239	0.464891	Streptophyta	match
g10104	846	0.433806	Eukaryota	no-match
g10105	1224	0.431373	cellular_organisms	match
g10106	750	0.456	cellular_organisms	no-match
g10107	624	0.451923	Viridiplantae	match
g10108	279	0.397849	Brassicaceae	no-match
g10109	1374	0.395197	Eukaryota	no-match
g1011	1236	0.458738	cellular_organisms	match
g10110	486	0.493827	cellular_organisms	match
g10111	972	0.465021	Brassicaceae	no-match
g10112	708	0.439266	Streptophytina	no-match
g10113	606	0.483498	Magnoliophyta	no-match
g10114	510	0.460784	Brassicaceae	no-match
g10115	486	0.489712	cellular_organisms	match
g10116	900	0.42	cellular_organisms	match
g10117	435	0.455172	Arabidopsis_thaliana	no-match
g10118	1659	0.494274	Viridiplantae	no-match
g10119	477	0.438155	Eukaryota	no-match
g1012	1050	0.44381	Magnoliophyta	match
g10120	1011	0.475767	Eukaryota	no-match
g10121	1173	0.490196	Eukaryota	no-match
g10122	2757	0.528473	Eukaryota	no-match
g10123	477	0.419287	cellular_organisms	match
g10124	417	0.434053	Eukaryota	no-match
g10125	1479	0.469912	cellular_organisms	match
g10126	1890	0.418519	Viridiplantae	match
g10127	1713	0.418564	cellular_organisms	match
g10128	1041	0.361191	Eukaryota	match
g10129	435	0.471264	Arabidopsis	match
g1013	1290	0.427907	Eukaryota	match
g10130	1089	0.41506	Mesangiospermae	match
g10131	1887	0.441971	cellular_organisms	match
g10132	1887	0.448331	cellular_organisms	match
g10133	831	0.433213	cellular_organisms	match
g10134	597	0.40536	rosids	match
g10135	987	0.47923	Streptophyta	match
g10136	3492	0.449599	Mesangiospermae	no-match
g10137	510	0.460784	Brassicaceae	no-match
g10138	1200	0.495	Brassicaceae	no-match
g10139	708	0.456215	Pentapetalae	no-match
g1014	1287	0.438228	Eukaryota	match
g10140	1248	0.43109	Eukaryota	no-match
g10141	378	0.449735	Streptophytina	no-match
g10142	990	0.447475	Brassicaceae	no-match
g10143	390	0.453846	Arabidopsis_thaliana	match
g10144	390	0.423077	Brassicaceae	no-match
g10145	1683	0.392157	Arabidopsis_thaliana	match
g10146	1905	0.433071	Eukaryota	match
g10147	441	0.473923	Eukaryota	match
g10148	1155	0.415584	Eukaryota	match
g10149	1032	0.457364	Eukaryota	match
g1015	1422	0.447961	cellular_organisms	match
g10150	300	0.403333	Magnoliophyta	match
g10151	876	0.452055	Streptophyta	match
g10152	759	0.445323	Eukaryota	match
g10153	306	0.473856	cellular_organisms	match
g10154	426	0.488263	cellular_organisms	match
g10155	576	0.557292	Pentapetalae	match
g10156	327	0.452599	Tracheophyta	match
g10157	1161	0.417743	cellular_organisms	match
g10158	1038	0.421002	cellular_organisms	match
g10159	801	0.470662	Eukaryota	no-match
g1016	1242	0.439614	cellular_organisms	match
g10160	777	0.419562	Eukaryota	no-match
g10161	2820	0.425887	Eukaryota	no-match
g10162	996	0.438755	rosids	no-match
g10163	339	0.454277	Brassicaceae	no-match
g10164	699	0.41774	Mesangiospermae	no-match
g10165	1785	0.429692	Eukaryota	no-match
g10166	855	0.463158	Mesangiospermae	match
g10167	1131	0.387268	Eukaryota	no-match
g10168	1065	0.371831	Magnoliophyta	no-match
g10169	1773	0.509306	cellular_organisms	match
g1017	4200	0.439286	cellular_organisms	match
g10170	675	0.431111	Mesangiospermae	no-match
g10171	4320	0.413426	Viridiplantae	no-match
g10172	312	0.445513	Magnoliophyta	no-match
g10173	1392	0.453305	Mesangiospermae	no-match
g10174	2709	0.396456	cellular_organisms	no-match
g10175	879	0.410694	cellular_organisms	no-match
g10176	306	0.542484	Magnoliophyta	match
g10177	408	0.431373	Mesangiospermae	match
g10178	1581	0.469956	Embryophyta	match
g10179	303	0.511551	Streptophyta	match
g1018	504	0.507937	Magnoliophyta	match
g10180	882	0.409297	Viridiplantae	no-match
g10181	228	0.403509	Embryophyta	no-match
g10182	1611	0.442582	cellular_organisms	no-match
g10183	300	0.506667	Arabidopsis_thaliana	no-match
g10184	1128	0.39805	cellular_organisms	match
g10185	339	0.451327	Mesangiospermae	no-match
g10186	372	0.497312	Embryophyta	match
g10187	837	0.408602	Mesangiospermae	no-match
g10188	414	0.434783	Brassicaceae	no-match
g10189	2100	0.390476	Streptophyta	no-match
g1019	1275	0.443922	Streptophyta	match
g10190	2952	0.393631	cellular_organisms	match
g10191	1446	0.432918	cellular_organisms	match
g10192	396	0.555556	Arabidopsis_thaliana	no-match
g10193	651	0.482335	Mesangiospermae	no-match
g10194	324	0.462963	Magnoliophyta	no-match
g10195	2892	0.470609	cellular_organisms	no-match
g10196	1272	0.519654	Arabidopsis	match
g10197	429	0.449883	Brassicaceae	no-match
g10198	384	0.463542	Eukaryota	no-match
g10199	678	0.485251	cellular_organisms	match
g102	738	0.5	Mesangiospermae	match
g1020	1011	0.436202	Tracheophyta	match
g10200	2469	0.390441	Pentapetalae	no-match
g10201	2232	0.386649	Eukaryota	no-match
g10202	702	0.374644	Magnoliophyta	no-match
g10203	405	0.48642	Tracheophyta	match
g10204	1425	0.416842	Magnoliophyta	match
g10205	486	0.425926	Brassicaceae	match
g10206	2343	0.388818	Pentapetalae	no-match
g10207	1998	0.385385	Eukaryota	no-match
g10208	2220	0.386937	Eukaryota	no-match
g10209	642	0.492212	cellular_organisms	match
g1021	711	0.427567	Streptophyta	match
g10210	1182	0.42132	cellular_organisms	match
g10211	759	0.42556	Eukaryota	match
g10212	474	0.42616	Brassicaceae	no-match
g10213	1248	0.385417	Mesangiospermae	no-match
g10214	1212	0.379538	Eukaryota	no-match
g10215	651	0.391705	Arabidopsis_thaliana	no-match
g10216	1260	0.411111	Streptophyta	match
g10217	585	0.442735	Eukaryota	match
g10218	330	0.445455	Brassicaceae	no-match
g10219	606	0.40429	Eukaryota	match
g1022	1035	0.463768	cellular_organisms	match
g10220	891	0.494949	Viridiplantae	match
g10221	462	0.450216	Arabidopsis_thaliana	no-match
g10222	2235	0.453691	cellular_organisms	match
g10223	618	0.444984	cellular_organisms	match
g10224	1149	0.496084	cellular_organisms	match
g10225	357	0.37535	Embryophyta	match
g10226	486	0.473251	Arabidopsis	match
g10227	315	0.488889	Arabidopsis_thaliana	no-match
g10228	558	0.399642	Arabidopsis	no-match
g10229	360	0.497222	Brassicaceae	match
g1023	777	0.441441	Eukaryota	match
g10230	366	0.418033	Mesangiospermae	match
g10231	1761	0.413401	Viridiplantae	match
g10232	1602	0.406991	Viridiplantae	match
g10233	1701	0.45973	Embryophyta	no-match
g10234	2160	0.408796	Eukaryota	no-match
g10235	981	0.447503	cellular_organisms	no-match
g10236	1608	0.411692	Viridiplantae	match
g10237	960	0.45	cellular_organisms	match
g10238	5280	0.501515	cellular_organisms	no-match
g10239	2817	0.518992	Mesangiospermae	match
g1024	1104	0.452899	Viridiplantae	match
g10240	960	0.452083	cellular_organisms	match
g10241	990	0.450505	cellular_organisms	match
g10242	1215	0.402469	cellular_organisms	match
g10243	1209	0.408602	cellular_organisms	match
g10244	1215	0.404115	cellular_organisms	match
g10245	1455	0.441237	Eukaryota	match
g10246	1890	0.431746	cellular_organisms	match
g10247	1698	0.431095	Mesangiospermae	no-match
g10248	642	0.422118	Eukaryota	no-match
g10249	315	0.457143	Arabidopsis_thaliana	no-match
g1025	1014	0.447732	Eukaryota	match
g10250	1068	0.41573	Magnoliophyta	no-match
g10251	1464	0.437842	Mesangiospermae	no-match
g10252	2115	0.458156	Eukaryota	match
g10253	3834	0.418101	Eukaryota	no-match
g10254	1995	0.470677	Mesangiospermae	no-match
g10255	387	0.501292	Arabidopsis_thaliana	no-match
g10256	1470	0.434694	cellular_organisms	match
g10257	522	0.480843	cellular_organisms	match
g10258	591	0.49577	Eukaryota	match
g10259	468	0.49359	Tracheophyta	match
g1026	1992	0.481426	cellular_organisms	match
g10260	453	0.490066	Tracheophyta	match
g10261	1761	0.46167	cellular_organisms	match
g10262	1884	0.410297	Eukaryota	match
g10263	1281	0.409055	Magnoliophyta	match
g10264	1821	0.41955	Eukaryota	no-match
g10265	2190	0.412785	Eukaryota	no-match
g10266	1035	0.443478	Magnoliophyta	match
g10267	354	0.435028	Arabidopsis_thaliana	match
g10268	564	0.448582	cellular_organisms	match
g10269	1740	0.436782	Eukaryota	match
g1027	216	0.453704	Eukaryota	match
g10270	1263	0.441013	Eukaryota	match
g10271	657	0.398782	Eukaryota	no-match
g10272	2142	0.394958	cellular_organisms	no-match
g10273	651	0.391705	Eukaryota	no-match
g10274	918	0.408497	Eukaryota	match
g10275	783	0.496807	Mesangiospermae	no-match
g10276	1809	0.451078	Eukaryota	no-match
g10277	1035	0.415459	Streptophyta	match
g10278	747	0.455154	Mesangiospermae	no-match
g10279	948	0.444093	Tracheophyta	match
g1028	2328	0.415808	cellular_organisms	match
g10280	906	0.448124	Streptophyta	match
g10281	774	0.502584	Streptophyta	match
g10282	1086	0.429098	cellular_organisms	match
g10283	696	0.435345	Brassicaceae	no-match
g10284	789	0.430925	Eukaryota	no-match
g10285	306	0.398693	Streptophytina	no-match
g10286	345	0.452174	Mesangiospermae	no-match
g10287	498	0.522088	Arabidopsis_thaliana	no-match
g10288	426	0.443662	Brassicaceae	no-match
g10289	2550	0.426275	cellular_organisms	match
g1029	909	0.382838	Mesangiospermae	match
g10290	1539	0.445744	Viridiplantae	match
g10291	1287	0.391608	Eukaryota	no-match
g10292	1551	0.373308	Eukaryota	no-match
g10293	735	0.391837	Mesangiospermae	no-match
g10294	327	0.461774	Mesangiospermae	no-match
g10295	2226	0.501797	cellular_organisms	match
g10296	612	0.424837	Streptophyta	match
g10297	2985	0.419765	Eukaryota	match
g10298	1077	0.441968	Eukaryota	match
g10299	1701	0.389771	Eukaryota	no-match
g103	1305	0.532567	cellular_organisms	match
g1030	1161	0.491817	Viridiplantae	match
g10300	1479	0.381339	Eukaryota	no-match
g10301	1176	0.387755	Eukaryota	no-match
g10302	489	0.386503	Magnoliophyta	no-match
g10303	321	0.451713	Pentapetalae	no-match
g10304	594	0.444444	Streptophyta	match
g10305	1497	0.443554	Eukaryota	match
g10306	4365	0.406415	Eukaryota	no-match
g10307	483	0.438923	Viridiplantae	match
g10308	375	0.368	Brassicaceae	no-match
g10309	348	0.37069	Brassicaceae	match
g1031	867	0.453287	cellular_organisms	match
g10310	1251	0.436451	Brassicaceae	match
g10311	696	0.446839	cellular_organisms	match
g10312	1125	0.36	Eukaryota	match
g10313	732	0.476776	Embryophyta	match
g10314	483	0.445135	cellular_organisms	match
g10315	924	0.453463	Streptophyta	match
g10316	2223	0.424202	Eukaryota	match
g10317	645	0.40155	Mesangiospermae	no-match
g10318	753	0.443559	Mesangiospermae	no-match
g10319	1536	0.489583	cellular_organisms	match
g1032	1080	0.426852	Mesangiospermae	no-match
g10320	1536	0.482422	cellular_organisms	match
g10321	936	0.410256	Eukaryota	no-match
g10322	2475	0.430707	Eukaryota	no-match
g10323	654	0.431193	Arabidopsis	no-match
g10324	426	0.485915	Brassicaceae	no-match
g10325	2985	0.450586	cellular_organisms	no-match
g10326	321	0.47352	Brassicaceae	no-match
g10327	912	0.471491	Embryophyta	match
g10328	210	0.461905	Eukaryota	match
g10329	876	0.438356	Embryophyta	match
g1033	2148	0.423184	cellular_organisms	match
g10330	1224	0.39134	Embryophyta	match
g10331	1512	0.463624	Eukaryota	match
g10332	2748	0.42722	cellular_organisms	match
g10333	372	0.518817	Streptophyta	no-match
g10334	2280	0.410526	Magnoliophyta	match
g10335	1539	0.418454	cellular_organisms	match
g10336	1248	0.415865	Mesangiospermae	match
g10337	972	0.425926	Mesangiospermae	match
g10338	480	0.445833	Eukaryota	no-match
g10339	645	0.424806	Arabidopsis_thaliana	no-match
g1034	1995	0.413534	Eukaryota	match
g10340	501	0.44511	Pentapetalae	no-match
g10341	261	0.509579	Arabidopsis_thaliana	match
g10342	1368	0.428363	Mesangiospermae	match
g10343	213	0.431925	Eukaryota	match
g10344	939	0.42066	Mesangiospermae	match
g10345	1560	0.410897	cellular_organisms	match
g10346	1644	0.434915	Eukaryota	match
g10347	252	0.412698	Magnoliophyta	match
g10348	2838	0.423538	cellular_organisms	match
g10349	1449	0.451346	Eukaryota	match
g1035	2184	0.413462	cellular_organisms	match
g10350	1449	0.42167	cellular_organisms	match
g10351	2058	0.511176	Magnoliophyta	no-match
g10352	2862	0.418938	Eukaryota	no-match
g10353	978	0.458078	Mesangiospermae	no-match
g10354	1407	0.429282	cellular_organisms	match
g10355	2544	0.452437	cellular_organisms	match
g10356	1284	0.41433	Magnoliophyta	match
g10357	693	0.41847	Eukaryota	match
g10358	1980	0.465152	Viridiplantae	no-match
g10359	3348	0.422043	cellular_organisms	match
g1036	351	0.415954	Magnoliophyta	no-match
g10360	2109	0.468468	cellular_organisms	match
g10361	495	0.478788	cellular_organisms	match
g10362	1533	0.426614	cellular_organisms	match
g10363	2997	0.394394	Eukaryota	no-match
g10364	1701	0.447384	cellular_organisms	match
g10365	360	0.383333	Mesangiospermae	match
g10366	327	0.428135	Embryophyta	match
g10367	321	0.495327	Arabidopsis_thaliana	match
g10368	306	0.415033	Pentapetalae	match
g10369	756	0.410053	Eukaryota	match
g1037	4677	0.433184	cellular_organisms	match
g10370	522	0.448276	cellular_organisms	match
g10371	438	0.347032	Magnoliophyta	no-match
g10372	402	0.380597	cellular_organisms	match
g10373	1080	0.463889	Embryophyta	match
g10374	3621	0.437172	Eukaryota	match
g10375	1587	0.434152	Eukaryota	match
g10376	1641	0.468617	Eukaryota	match
g10377	1485	0.422896	Eukaryota	no-match
g10378	1527	0.438769	Eukaryota	no-match
g10379	1131	0.460654	Mesangiospermae	no-match
g1038	1770	0.444633	Eukaryota	match
g10380	657	0.432268	Mesangiospermae	match
g10381	2835	0.385185	Eukaryota	no-match
g10382	1011	0.371909	Eukaryota	no-match
g10383	1062	0.384181	Mesangiospermae	no-match
g10384	432	0.474537	Eukaryota	match
g10385	414	0.444444	cellular_organisms	match
g10386	810	0.404938	Eukaryota	match
g10387	2547	0.435807	cellular_organisms	match
g10388	447	0.434004	cellular_organisms	match
g10389	1854	0.406149	cellular_organisms	match
g1039	447	0.53915	cellular_organisms	match
g10390	984	0.468496	Streptophyta	match
g10391	750	0.433333	Streptophyta	match
g10392	1248	0.479968	cellular_organisms	match
g10393	570	0.4	cellular_organisms	match
g10394	1119	0.462913	cellular_organisms	match
g10395	327	0.40367	malvids	no-match
g10396	846	0.411348	Embryophyta	match
g10397	399	0.408521	Camelineae	no-match
g10398	258	0.492248	Brassicaceae	no-match
g10399	837	0.491039	cellular_organisms	match
g104	2022	0.446588	Eukaryota	match
g1040	1125	0.484444	Eukaryota	match
g10400	897	0.42252	Eukaryota	match
g10401	3330	0.40961	cellular_organisms	match
g10402	2232	0.40233	Eukaryota	match
g10403	2001	0.472764	cellular_organisms	match
g10404	336	0.422619	Embryophyta	no-match
g10405	1149	0.451697	Embryophyta	match
g10406	429	0.414918	Streptophyta	no-match
g10407	1716	0.454545	Viridiplantae	match
g10408	3309	0.427319	Eukaryota	match
g10409	465	0.445161	cellular_organisms	match
g1041	1551	0.439072	Eukaryota	match
g10410	1686	0.46382	cellular_organisms	match
g10411	2676	0.443946	cellular_organisms	match
g10412	1722	0.396632	cellular_organisms	match
g10413	1383	0.42444	cellular_organisms	match
g10414	1386	0.433622	cellular_organisms	match
g10415	1371	0.414296	cellular_organisms	match
g10416	2529	0.422697	cellular_organisms	match
g10417	2727	0.456179	cellular_organisms	match
g10418	1971	0.452562	Eukaryota	match
g10419	1197	0.426065	Mesangiospermae	match
g1042	456	0.508772	Arabidopsis_thaliana	match
g10420	1518	0.426219	Viridiplantae	match
g10421	1215	0.426337	Mesangiospermae	match
g10422	831	0.430806	Streptophytina	match
g10423	4161	0.394136	cellular_organisms	match
g10424	411	0.428224	Magnoliophyta	match
g10425	3555	0.411252	cellular_organisms	match
g10426	297	0.387205	Mesangiospermae	no-match
g10427	792	0.417929	Magnoliophyta	match
g10428	792	0.416667	Magnoliophyta	match
g10429	1398	0.41774	cellular_organisms	match
g1043	1722	0.429152	Viridiplantae	match
g10430	2202	0.436876	Embryophyta	match
g10431	1158	0.397237	Eukaryota	no-match
g10432	2403	0.40283	Eukaryota	no-match
g10433	1053	0.478632	cellular_organisms	match
g10434	1104	0.451993	cellular_organisms	match
g10435	2625	0.406476	Eukaryota	match
g10436	2745	0.44408	Eukaryota	match
g10437	291	0.408935	Tracheophyta	match
g10438	987	0.43465	cellular_organisms	match
g10439	813	0.460025	Streptophyta	match
g1044	966	0.444099	Eukaryota	match
g10440	1617	0.478046	cellular_organisms	match
g10441	1656	0.483092	cellular_organisms	match
g10442	2211	0.41791	Eukaryota	match
g10443	1245	0.449799	cellular_organisms	match
g10444	1092	0.484432	cellular_organisms	match
g10445	423	0.496454	Viridiplantae	match
g10446	1734	0.418685	Eukaryota	match
g10447	2868	0.425384	cellular_organisms	match
g10448	1113	0.484277	cellular_organisms	match
g10449	930	0.429032	Eukaryota	match
g1045	1317	0.465452	cellular_organisms	match
g10450	816	0.455882	Eukaryota	match
g10451	1635	0.413456	cellular_organisms	match
g10452	420	0.454762	Magnoliophyta	match
g10453	711	0.407876	Mesangiospermae	match
g10454	1113	0.415094	Mesangiospermae	match
g10455	1086	0.437385	cellular_organisms	match
g10456	1422	0.440225	cellular_organisms	no-match
g10457	1104	0.430254	cellular_organisms	match
g10458	354	0.463277	Streptophyta	match
g10459	786	0.458015	cellular_organisms	match
g1046	1878	0.444089	cellular_organisms	match
g10460	2199	0.446567	cellular_organisms	match
g10461	1035	0.459903	cellular_organisms	match
g10462	2361	0.44515	Eukaryota	match
g10463	1137	0.460862	cellular_organisms	match
g10464	1629	0.421117	Viridiplantae	match
g10465	1581	0.42315	cellular_organisms	match
g10466	597	0.370184	Brassicaceae	match
g10467	558	0.526882	Eukaryota	match
g10468	564	0.404255	Arabidopsis_thaliana	no-match
g10469	1617	0.439703	Eukaryota	match
g1047	2622	0.435927	Eukaryota	match
g10470	1782	0.434343	Viridiplantae	match
g10471	1218	0.406404	Eukaryota	no-match
g10472	1671	0.399162	cellular_organisms	no-match
g10473	1191	0.445004	Viridiplantae	match
g10474	2802	0.437188	cellular_organisms	match
g10475	2526	0.426762	cellular_organisms	match
g10476	1881	0.417863	Eukaryota	match
g10477	1323	0.435374	cellular_organisms	match
g10478	828	0.466184	Mesangiospermae	match
g10479	2340	0.408974	Embryophyta	match
g1048	2241	0.438643	Viridiplantae	match
g10480	486	0.440329	Eukaryota	match
g10481	888	0.414414	cellular_organisms	match
g10482	2274	0.419965	cellular_organisms	match
g10483	1899	0.412322	Embryophyta	match
g10484	1743	0.402754	Embryophyta	match
g10485	2040	0.402941	Eukaryota	no-match
g10486	1290	0.415504	Eukaryota	match
g10487	1269	0.431048	cellular_organisms	match
g10488	972	0.443416	cellular_organisms	match
g10489	1995	0.446617	cellular_organisms	match
g1049	1479	0.43881	cellular_organisms	match
g10490	1392	0.423851	Eukaryota	match
g10491	879	0.425484	Magnoliophyta	match
g10492	1266	0.448657	Mesangiospermae	match
g10493	2283	0.435392	cellular_organisms	match
g10494	384	0.473958	cellular_organisms	match
g10495	459	0.442266	Magnoliophyta	match
g10496	876	0.438356	cellular_organisms	match
g10497	726	0.443526	Eukaryota	match
g10498	747	0.457831	Embryophyta	match
g10499	1191	0.379513	cellular_organisms	match
g105	1929	0.502333	cellular_organisms	match
g1050	975	0.45641	cellular_organisms	match
g10500	1542	0.435149	Eukaryota	match
g10501	588	0.431973	Streptophyta	match
g10502	1251	0.416467	Streptophyta	match
g10503	582	0.420962	Magnoliophyta	match
g10504	231	0.437229	Arabidopsis_thaliana	no-match
g10505	975	0.45641	Mesangiospermae	match
g10506	2364	0.427242	Eukaryota	match
g10507	594	0.446128	cellular_organisms	match
g10508	3624	0.422737	cellular_organisms	match
g10509	1185	0.408439	Embryophyta	match
g1051	3813	0.431681	cellular_organisms	match
g10510	1359	0.459897	Eukaryota	match
g10511	795	0.461635	cellular_organisms	match
g10512	393	0.389313	cellular_organisms	match
g10513	900	0.526667	cellular_organisms	match
g10514	906	0.519868	cellular_organisms	match
g10515	483	0.532091	cellular_organisms	match
g10516	1716	0.448135	cellular_organisms	match
g10517	1458	0.42524	Eukaryota	match
g10518	966	0.381988	Pentapetalae	match
g10519	4035	0.369517	Eukaryota	no-match
g1052	837	0.432497	Eukaryota	match
g10520	924	0.439394	Mesangiospermae	match
g10521	11577	0.431373	Eukaryota	match
g10522	627	0.46252	Magnoliophyta	match
g10523	879	0.466439	Viridiplantae	match
g10524	1524	0.440945	Eukaryota	match
g10525	477	0.410901	Viridiplantae	match
g10526	807	0.429988	Eukaryota	match
g10527	1839	0.454051	Eukaryota	match
g10528	1017	0.440511	Tracheophyta	match
g10529	807	0.421314	Eukaryota	match
g1053	207	0.434783	Magnoliophyta	match
g10530	339	0.430678	Embryophyta	match
g10531	777	0.525097	cellular_organisms	match
g10532	837	0.455197	cellular_organisms	match
g10533	360	0.475	cellular_organisms	match
g10534	303	0.405941	Magnoliophyta	no-match
g10535	504	0.426587	Eukaryota	match
g10536	1098	0.408015	Streptophytina	match
g10537	315	0.460317	Brassicaceae	match
g10538	1470	0.391837	Eukaryota	match
g10539	2475	0.425051	Eukaryota	match
g1054	486	0.475309	Tracheophyta	match
g10540	1971	0.46829	Eukaryota	match
g10541	1443	0.488565	Eukaryota	match
g10542	669	0.484305	Streptophytina	match
g10543	1326	0.441931	cellular_organisms	match
g10544	1014	0.476331	Eukaryota	match
g10545	1017	0.477876	Eukaryota	match
g10546	516	0.455426	Eukaryota	match
g10547	1107	0.415537	cellular_organisms	match
g10548	1515	0.440264	Eukaryota	match
g10549	1485	0.432323	cellular_organisms	match
g1055	798	0.491228	Mesangiospermae	match
g10550	1488	0.425403	cellular_organisms	match
g10551	537	0.49162	cellular_organisms	match
g10552	375	0.44	Magnoliophyta	match
g10553	2295	0.422658	Eukaryota	match
g10554	657	0.479452	cellular_organisms	match
g10555	666	0.402402	Eukaryota	match
g10556	1197	0.456976	Eukaryota	match
g10557	531	0.451977	cellular_organisms	match
g10558	918	0.40305	Eukaryota	match
g10559	1185	0.459072	Eukaryota	match
g1056	2307	0.445167	cellular_organisms	match
g10560	579	0.416235	Eukaryota	match
g10561	1008	0.421627	Streptophyta	match
g10562	2151	0.457462	cellular_organisms	match
